0   0   (0.16666666666666666,0)   (0,0)   (-1.3877787807814457e-17,0)   (0.33333333333333331,0)   (1.6190752442450201e-17,0)   (-1.1564823173178714e-17,0)   
0.5   0   (0.16666666666666666,0)   (0.0032493846482706955,0)   (0.0032493846482706747,0)   (0.33333333333333331,0)   (-0.012653260120538749,0)   (-0.012653260120538766,0)   
1   0   (0.16666666666666663,0)   (-0.01001635142523254,0)   (-0.010016351425232547,0)   (0.33333333333333315,0)   (-0.048880687353706181,0)   (-0.04888068735370623,0)   
2   0   (0.16666666666666669,0)   (-0.049347173285786833,0)   (-0.049347173285786833,0)   (0.33333333333333326,0)   (-0.12017769705326546,0)   (-0.1201776970532655,0)   
10   0   (0.16666666666666674,0)   (-0.083332419365638011,0)   (-0.083332419365638011,0)   (0.33333333333333331,0)   (-0.16666574654070543,0)   (-0.16666574654070548,0)   
100   0   (0.16666666666666669,0)   (-0.083333333333333329,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666669,0)   
200   0   (0.16666666666666669,0)   (-0.083333333333333329,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666669,0)   
500   0   (0.16666666666666669,0)   (-0.083333333333333329,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666669,0)   
1000   0   (0.16666666666666669,0)   (-0.083333333333333329,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666669,0)   
10000   0   (0.16666666666666669,0)   (-0.083333333333333329,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666669,0)   
