0   0   (0.16666666666666663,0)   (4.6259292692714853e-18,0)   (-9.2518585385429707e-18,0)   (0.33333333333333331,0)   (1.6190752442450201e-17,0)   (-2.3129646346357427e-18,0)   
0.5   0   (0.1666666666666666,0)   (0.0092662046926296569,0)   (0.0092662046926296482,0)   (0.33333333333333331,0)   (-0.0019505359140333685,0)   (-0.0019505359140333841,0)   
1   0   (0.16666666666666663,0)   (0.013984796343456899,0)   (0.013984796343456906,0)   (0.33333333333333331,0)   (-0.010322107595013213,0)   (-0.010322107595013209,0)   
2   0   (0.16666666666666657,0)   (0.012227709202628018,0)   (0.012227709202628032,0)   (0.3333333333333332,0)   (-0.03595068120481535,0)   (-0.03595068120481535,0)   
10   0   (0.16666666666666646,0)   (-0.071959025657691911,0)   (-0.071959025657691855,0)   (0.33333333333333315,0)   (-0.15521571950875546,0)   (-0.1552157195087554,0)   
100   0   (0.16666666666666655,0)   (-0.083333333333333315,0)   (-0.083333333333333259,0)   (0.33333333333333315,0)   (-0.1666666666666666,0)   (-0.16666666666666657,0)   
200   0   (0.16666666666666655,0)   (-0.083333333333333315,0)   (-0.083333333333333259,0)   (0.33333333333333315,0)   (-0.1666666666666666,0)   (-0.16666666666666657,0)   
500   0   (0.16666666666666655,0)   (-0.083333333333333315,0)   (-0.083333333333333259,0)   (0.33333333333333315,0)   (-0.1666666666666666,0)   (-0.16666666666666657,0)   
1000   0   (0.16666666666666655,0)   (-0.083333333333333315,0)   (-0.083333333333333259,0)   (0.33333333333333315,0)   (-0.1666666666666666,0)   (-0.16666666666666657,0)   
10000   0   (0.16666666666666655,0)   (-0.083333333333333315,0)   (-0.083333333333333259,0)   (0.33333333333333315,0)   (-0.1666666666666666,0)   (-0.16666666666666657,0)   
