0   0   (0.20833333333333334,0)   (-1.1564823173178713e-18,0)   (-5.7824115865893572e-18,0)   (-5.2041704279304213e-18,0)   (-4.0476881106125501e-18,0)   (-8.6736173798840355e-18,0)   (0.41666666666666696,0)   (-3.9754079657801827e-18,0)   (-7.8785357867279994e-18,0)   (-2.3852447794681098e-18,0)   (8.2399365108898337e-18,0)   (-1.1673243390427265e-17,0)   
0.5   0   (0.22290657027367547,0)   (0.011487101819990488,0)   (0.010142364886872984,0)   (0.0052195676796463085,0)   (0.0011582890315053399,0)   (0.0013423507058871707,0)   (0.44581314054735061,0)   (-0.019294507654236143,0)   (-0.016126433028940027,0)   (0.0088451144673867971,0)   (-0.0020765907799549883,0)   (0.00040436323761517713,0)   
1   0   (0.22669856567147301,0)   (0.013091842113254317,0)   (0.010152055205999199,0)   (0.011785281259321812,0)   (0.00027795505699356306,0)   (0.0071014381705152702,0)   (0.45339713134294607,0)   (-0.045856548873568437,0)   (-0.03398301213906834,0)   (0.033014915959564843,0)   (-0.011741704153605745,0)   (0.0029506167069258821,0)   
2   0   (0.22877567858222334,0)   (0.016935130229985551,0)   (0.0082302196194923502,0)   (0.014792814158914874,0)   (0.0014874510100043596,0)   (0.022436526716117598,0)   (0.45755135716444595,0)   (-0.073574777095777089,0)   (-0.048056057152869321,0)   (0.065271547073293093,0)   (-0.032998338535328187,0)   (0.0052057096819446797,0)   
10   0   (0.22927893661935358,0)   (0.05998713344519898,0)   (0.026370462281201729,0)   (0.0090471127006049763,0)   (0.044143504518281314,0)   (0.10697040120142426,0)   (0.45855787323870639,0)   (-0.086932091744407247,0)   (-0.050121411109258725,0)   (0.10130099041350445,0)   (-0.054585979042019929,0)   (0.0079314350689894311,0)   
100   0   (0.22876584734296951,0)   (0.096591656682909588,0)   (0.037780675994654005,0)   (0.0078419562104277106,0)   (0.075346336154590285,0)   (0.14498106898314483,0)   (0.45753169468593913,0)   (-0.057181202980743376,0)   (-0.068205792410132124,0)   (0.11201264614173061,0)   (-0.019628935242674322,0)   (-0.034527857407190755,0)   
200   0   (0.22876584039654155,0)   (0.09659220728354595,0)   (0.037780820663821039,0)   (0.0078419412459956872,0)   (0.075346797260748069,0)   (0.14498155773614152,0)   (0.45753168079308315,0)   (-0.057180717160149504,0)   (-0.068206115160603251,0)   (0.11201280608701718,0)   (-0.019628354608370615,0)   (-0.034528651948091543,0)   
500   0   (0.22876584039651751,0)   (0.096592207285448234,0)   (0.037780820664320869,0)   (0.0078419412459439855,0)   (0.07534679726234117,0)   (0.14498155773783014,0)   (0.45753168079303508,0)   (-0.05718071715847102,0)   (-0.068206115161718317,0)   (0.11201280608756981,0)   (-0.019628354606364574,0)   (-0.034528651950836639,0)   
1000   0   (0.22876584039651754,0)   (0.096592207285448234,0)   (0.037780820664320862,0)   (0.0078419412459439855,0)   (0.075346797262341156,0)   (0.14498155773783011,0)   (0.45753168079303513,0)   (-0.057180717158471013,0)   (-0.068206115161718303,0)   (0.11201280608756979,0)   (-0.019628354606364577,0)   (-0.034528651950836639,0)   
10000   0   (0.22876584039651754,0)   (0.096592207285448234,0)   (0.037780820664320862,0)   (0.0078419412459439872,0)   (0.075346797262341156,0)   (0.14498155773783014,0)   (0.45753168079303508,0)   (-0.057180717158471013,0)   (-0.068206115161718317,0)   (0.11201280608756981,0)   (-0.019628354606364577,0)   (-0.034528651950836639,0)   
