0   0   (0.1875,0)   (3.4694469519536142e-18,0)   (-8.6736173798840355e-18,0)   (8.6736173798840355e-18,0)   (0.375,0)   (1.7347234759768071e-18,0)   (9.540979117872439e-18,0)   (-1.474514954580286e-17,0)   
0.5   0   (0.19649815598514708,0)   (0.00058935969390144164,0)   (0.00058935969390139177,0)   (0.0063855881133962787,0)   (0.392996311970294,0)   (-0.023913159273802668,0)   (-0.023913159273802553,0)   (0.012386895063270937,0)   
1   0   (0.19907749706207489,0)   (-0.015494243357218279,0)   (-0.015494243357218372,0)   (0.020370562623174281,0)   (0.39815499412414951,0)   (-0.062548429828530094,0)   (-0.0625484298285299,0)   (0.055028218061510072,0)   
2   0   (0.20296559335285269,0)   (-0.039675270104487355,0)   (-0.039675270104487459,0)   (0.03429567074967288,0)   (0.40593118670570522,0)   (-0.10040277961207185,0)   (-0.10040277961207159,0)   (0.10930172296410486,0)   
10   0   (0.20458627630468779,0)   (-0.048746542479615254,0)   (-0.048746542479615358,0)   (0.035813837566539053,0)   (0.40917255260937535,0)   (-0.10966599994977003,0)   (-0.10966599994976978,0)   (0.12335871394500071,0)   
100   0   (0.20458628700013176,0)   (-0.048746598415321515,0)   (-0.048746598415321613,0)   (0.035813819661022789,0)   (0.40917257400026324,0)   (-0.10966603538734569,0)   (-0.10966603538734546,0)   (0.12335875433924057,0)   
200   0   (0.20458628700013173,0)   (-0.048746598415321515,0)   (-0.048746598415321619,0)   (0.035813819661022782,0)   (0.40917257400026319,0)   (-0.10966603538734568,0)   (-0.10966603538734546,0)   (0.12335875433924059,0)   
500   0   (0.20458628700013176,0)   (-0.048746598415321508,0)   (-0.048746598415321619,0)   (0.035813819661022789,0)   (0.40917257400026324,0)   (-0.10966603538734568,0)   (-0.10966603538734546,0)   (0.12335875433924059,0)   
1000   0   (0.20458628700013173,0)   (-0.048746598415321508,0)   (-0.048746598415321613,0)   (0.035813819661022796,0)   (0.40917257400026319,0)   (-0.10966603538734569,0)   (-0.10966603538734546,0)   (0.12335875433924059,0)   
10000   0   (0.20458628700013173,0)   (-0.048746598415321515,0)   (-0.048746598415321619,0)   (0.035813819661022789,0)   (0.40917257400026319,0)   (-0.10966603538734568,0)   (-0.10966603538734546,0)   (0.12335875433924059,0)   
