0   0   (0.1875,0)   (-6.9388939039072284e-18,0)   (-1.3877787807814457e-17,0)   (0,0)   (0.37499999999999983,0)   (-9.540979117872439e-18,0)   (0,0)   (6.9388939039072284e-18,0)   
0.5   0   (0.19642163138087826,0)   (0.0010001268760133155,0)   (0.0010001268760132984,0)   (0.0062247807611060298,0)   (0.39284326276175663,0)   (-0.023266764898928049,0)   (-0.023266764898928007,0)   (0.011879614519056489,0)   
1   0   (0.19896073896677263,0)   (-0.014593928633125981,0)   (-0.014593928633126004,0)   (0.019917778293024317,0)   (0.3979214779335456,0)   (-0.061372483882910431,0)   (-0.061372483882910375,0)   (0.053607916972133518,0)   
2   0   (0.20284974675640127,0)   (-0.038965778340333247,0)   (-0.038965778340333247,0)   (0.033954261808411282,0)   (0.40569949351280254,0)   (-0.099789053133514299,0)   (-0.099789053133514216,0)   (0.10858977244022081,0)   
10   0   (0.20458500670217936,0)   (-0.048676586825206786,0)   (-0.048676586825206779,0)   (0.03553665255557175,0)   (0.40917001340435888,0)   (-0.10970922635130592,0)   (-0.10970922635130582,0)   (0.12363335930400998,0)   
100   0   (0.20458502218510907,0)   (-0.048676667722755251,0)   (-0.048676667722755251,0)   (0.035536626520803055,0)   (0.40917004437021842,0)   (-0.10970927763944614,0)   (-0.10970927763944605,0)   (0.12363341784941524,0)   
200   0   (0.20458502218510907,0)   (-0.048676667722755251,0)   (-0.048676667722755251,0)   (0.035536626520803062,0)   (0.40917004437021842,0)   (-0.10970927763944613,0)   (-0.10970927763944603,0)   (0.12363341784941524,0)   
500   0   (0.2045850221851091,0)   (-0.048676667722755251,0)   (-0.048676667722755251,0)   (0.035536626520803062,0)   (0.40917004437021837,0)   (-0.10970927763944614,0)   (-0.10970927763944605,0)   (0.12363341784941523,0)   
1000   0   (0.20458502218510907,0)   (-0.048676667722755251,0)   (-0.048676667722755251,0)   (0.035536626520803062,0)   (0.40917004437021842,0)   (-0.10970927763944613,0)   (-0.10970927763944605,0)   (0.12363341784941524,0)   
10000   0   (0.20458502218510907,0)   (-0.048676667722755251,0)   (-0.048676667722755251,0)   (0.035536626520803055,0)   (0.40917004437021831,0)   (-0.10970927763944614,0)   (-0.10970927763944605,0)   (0.12363341784941521,0)   
