0   0   (0.20833333333333334,0)   (-7.5171350625661636e-18,0)   (-5.7824115865893572e-18,0)   (4.0476881106125501e-18,0)   (2.3129646346357427e-18,0)   (-1.3877787807814457e-17,0)   (0.41666666666666657,0)   (-1.5901631863120731e-18,0)   (-3.0357660829594124e-18,0)   (-2.7466455036299444e-18,0)   (1.8792837656415409e-18,0)   (-1.0842021724855044e-18,0)   
0.5   0   (0.22164801476400711,0)   (0.014105774053938994,0)   (0.012593035120250168,0)   (0.0047724758883229516,0)   (0.001656456148855141,0)   (0.001107387570570686,0)   (0.443296029528015,0)   (-0.015117089863009201,0)   (-0.012989733424094499,0)   (0.0061574672520883795,0)   (-0.0012952300517820154,0)   (0.00022596004200102582,0)   
1   0   (0.22581565140601981,0)   (0.018978735736162974,0)   (0.015516190761552031,0)   (0.011251170430054594,0)   (0.0022034416893767844,0)   (0.0060057311452655898,0)   (0.45163130281204056,0)   (-0.038900081592887027,0)   (-0.029656597336388972,0)   (0.026064330491332343,0)   (-0.0084318890161116742,0)   (0.0020811955198096364,0)   
2   0   (0.22787166267444459,0)   (0.024583881644987912,0)   (0.014961892636517572,0)   (0.014805042993281678,0)   (0.0034961691225147804,0)   (0.020194321314094762,0)   (0.45574332534888939,0)   (-0.067314751595406855,0)   (-0.046865557453269535,0)   (0.059414456729656853,0)   (-0.026484708142016949,0)   (0.0043011698975552121,0)   
10   0   (0.2285632316385513,0)   (0.073626695277352522,0)   (0.032733269602194609,0)   (0.0092604566290479858,0)   (0.052491285232340153,0)   (0.11253194579968664,0)   (0.4571264632771021,0)   (-0.075952220695206393,0)   (-0.060307683357317676,0)   (0.10778684691181505,0)   (-0.040326375906273582,0)   (-0.01310383246682123,0)   
100   0   (0.22814852962921536,0)   (0.094211769950872007,0)   (0.040408480520839431,0)   (0.008968993621993682,0)   (0.070903531708910686,0)   (0.13783478651988723,0)   (0.45629705925843067,0)   (-0.059518009180670836,0)   (-0.070988295357635123,0)   (0.11473737816671264,0)   (-0.019847689984059443,0)   (-0.038371409088146062,0)   
200   0   (0.22814852961494839,0)   (0.094211770704170611,0)   (0.040408480753839661,0)   (0.008968993618333497,0)   (0.070903532355571508,0)   (0.13783478726631535,0)   (0.45629705922989672,0)   (-0.059518008496309269,0)   (-0.070988295851715622,0)   (0.11473737839953255,0)   (-0.019847689103904387,0)   (-0.038371410341361781,0)   
500   0   (0.22814852961494839,0)   (0.094211770704170611,0)   (0.040408480753839661,0)   (0.008968993618333497,0)   (0.070903532355571508,0)   (0.13783478726631535,0)   (0.45629705922989672,0)   (-0.059518008496309269,0)   (-0.070988295851715622,0)   (0.11473737839953255,0)   (-0.019847689103904387,0)   (-0.038371410341361781,0)   
1000   0   (0.22814852961494839,0)   (0.094211770704170611,0)   (0.040408480753839661,0)   (0.008968993618333497,0)   (0.070903532355571508,0)   (0.13783478726631535,0)   (0.45629705922989672,0)   (-0.059518008496309269,0)   (-0.070988295851715622,0)   (0.11473737839953255,0)   (-0.019847689103904387,0)   (-0.038371410341361781,0)   
10000   0   (0.22814852961494839,0)   (0.094211770704170611,0)   (0.040408480753839661,0)   (0.008968993618333497,0)   (0.070903532355571508,0)   (0.13783478726631535,0)   (0.45629705922989672,0)   (-0.059518008496309269,0)   (-0.070988295851715622,0)   (0.11473737839953255,0)   (-0.019847689103904387,0)   (-0.038371410341361781,0)   
