0   0   (0.1666666666666666,0)   (0,0)   (-9.2518585385429707e-18,0)   (0.33333333333333331,0)   (0,0)   (6.9388939039072284e-18,0)   
0.5   0   (0.1666666666666666,0)   (0.0064544876568157997,0)   (0.0064544876568157997,0)   (0.33333333333333331,0)   (-0.0069520203791142189,0)   (-0.0069520203791142189,0)   
1   0   (0.16666666666666666,0)   (0.0016084805028670913,0)   (0.0016084805028670959,0)   (0.33333333333333337,0)   (-0.030205038447207858,0)   (-0.03020503844720784,0)   
2   0   (0.1666666666666666,0)   (-0.024973203171073554,0)   (-0.024973203171073568,0)   (0.33333333333333331,0)   (-0.086837044433622113,0)   (-0.086837044433622043,0)   
10   0   (0.16666666666666666,0)   (-0.083283447100031591,0)   (-0.083283447100031591,0)   (0.33333333333333343,0)   (-0.16661644430256903,0)   (-0.16661644430256892,0)   
100   0   (0.1666666666666666,0)   (-0.083333333333333301,0)   (-0.083333333333333301,0)   (0.33333333333333337,0)   (-0.16666666666666669,0)   (-0.16666666666666657,0)   
200   0   (0.1666666666666666,0)   (-0.083333333333333301,0)   (-0.083333333333333301,0)   (0.33333333333333337,0)   (-0.16666666666666669,0)   (-0.16666666666666657,0)   
500   0   (0.1666666666666666,0)   (-0.083333333333333301,0)   (-0.083333333333333301,0)   (0.33333333333333337,0)   (-0.16666666666666669,0)   (-0.16666666666666657,0)   
1000   0   (0.1666666666666666,0)   (-0.083333333333333301,0)   (-0.083333333333333301,0)   (0.33333333333333337,0)   (-0.16666666666666669,0)   (-0.16666666666666657,0)   
10000   0   (0.1666666666666666,0)   (-0.083333333333333301,0)   (-0.083333333333333301,0)   (0.33333333333333337,0)   (-0.16666666666666669,0)   (-0.16666666666666657,0)   
