0   0   (0.20000000000000001,0)   (-4.1633363423443369e-18,0)   (-1.1102230246251566e-17,0)   (-8.3266726846886737e-18,0)   (-4.1633363423443369e-18,0)   (0.40000000000000008,0)   (1.0061396160665481e-17,0)   (-1.1449174941446926e-17,0)   (-1.3877787807814458e-18,0)   (-9.0205620750793972e-18,0)   
0.5   0   (0.21341482817000063,0)   (0.0036162856043021837,0)   (0.0024008723387917478,0)   (0.004888683923491492,0)   (0.00016104760933881629,0)   (0.42682965634000175,0)   (-0.02715405903872764,0)   (-0.023364024768069609,0)   (0.011531477610809223,0)   (-0.0031159439941863113,0)   
1   0   (0.21672908839397001,0)   (-0.0085851356320093865,0)   (-0.011219882271500505,0)   (0.011162311028085185,0)   (-0.0040932128138129074,0)   (0.43345817678794041,0)   (-0.067823787178274864,0)   (-0.054544485661049191,0)   (0.04510948653076919,0)   (-0.018127888018583321,0)   
2   0   (0.21863118141686166,0)   (-0.02183599948816058,0)   (-0.027134369573517617,0)   (0.016667275760892108,0)   (-0.0059237582549812257,0)   (0.43726236283372355,0)   (-0.10818405352518851,0)   (-0.076767512792163733,0)   (0.090058747563770497,0)   (-0.050317873213498641,0)   
10   0   (0.21868440400089736,0)   (-0.058532247573993917,0)   (-0.021853939997370338,0)   (0.015637130820444996,0)   (-0.02854630824596633,0)   (0.43736880800179478,0)   (-0.19235173187802096,0)   (-0.055405081582162161,0)   (0.10601867790617492,0)   (-0.15346469119142661,0)   
100   0   (0.21818371025689909,0)   (-0.12822105742475132,0)   (-0.0056682635880839971,0)   (0.018553821071618511,0)   (-0.10284387052401385,0)   (0.43636742051379862,0)   (-0.26871049298944649,0)   (-0.016812711570388945,0)   (0.086118171070899405,0)   (-0.23346570672806821,0)   
200   0   (0.21818369396421045,0)   (-0.12822346613431687,0)   (-0.0056677074422330593,0)   (0.018553931606497265,0)   (-0.10284645196595786,0)   (0.43636738792842145,0)   (-0.26871307395284011,0)   (-0.01681139333090418,0)   (0.086117476672740917,0)   (-0.23346838888443838,0)   
500   0   (0.21818369396410456,0)   (-0.12822346614996877,0)   (-0.0056677074386191888,0)   (0.018553931607215524,0)   (-0.10284645198273222,0)   (0.43636738792820973,0)   (-0.26871307396961125,0)   (-0.016811393322338171,0)   (0.086117476668228665,0)   (-0.23346838890186725,0)   
1000   0   (0.21818369396410456,0)   (-0.12822346614996877,0)   (-0.0056677074386191888,0)   (0.018553931607215524,0)   (-0.10284645198273222,0)   (0.43636738792820973,0)   (-0.26871307396961125,0)   (-0.016811393322338171,0)   (0.086117476668228665,0)   (-0.23346838890186725,0)   
10000   0   (0.21818369396410456,0)   (-0.12822346614996877,0)   (-0.0056677074386191888,0)   (0.018553931607215524,0)   (-0.10284645198273222,0)   (0.43636738792820973,0)   (-0.26871307396961125,0)   (-0.016811393322338171,0)   (0.086117476668228665,0)   (-0.23346838890186725,0)   
