0   0   (0.20833333333333329,0)   (-5.7824115865893567e-19,0)   (-5.7824115865893572e-18,0)   (-2.3129646346357427e-18,0)   (0,0)   (4.6259292692714853e-18,0)   (0.4166666666666668,0)   (-3.8308476761154493e-18,0)   (-3.9754079657801828e-19,0)   (3.2164664450403299e-18,0)   (-2.3852447794681098e-18,0)   (6.8214386685546318e-18,0)   
0.5   0   (0.21303655936000992,0)   (0.02188903123401029,0)   (0.021120206894021373,0)   (0.0045219261364145367,0)   (0.0026520070557907401,0)   (0.00069832042308106063,0)   (0.42607311872002057,0)   (-0.0019719898892687883,0)   (-0.0019060867560371539,0)   (0.00032305294181998067,0)   (-2.9037103868134356e-05,0)   (2.0655050165096436e-06,0)   
1   0   (0.21780832132999706,0)   (0.043860252670921251,0)   (0.040823719854597817,0)   (0.015910680985749982,0)   (0.010715961974413313,0)   (0.0050181253746201847,0)   (0.43561664265999411,0)   (-0.0078957923344922538,0)   (-0.007157123425177595,0)   (0.0025176985319730434,0)   (-0.00040356770512169944,0)   (5.4509711231587401e-05,0)   
2   0   (0.21965279830837686,0)   (0.082014144316443341,0)   (0.074295298715205696,0)   (0.044611055678282607,0)   (0.036324050286280253,0)   (0.025556395577623684,0)   (0.43930559661675361,0)   (-0.019351145714884572,0)   (-0.016392501001673103,0)   (0.010301072241200322,0)   (-0.0023669698858140957,0)   (0.0004623895301140069,0)   
10   0   (0.20170118200317236,0)   (0.16555398272536054,0)   (0.13513114011472718,0)   (0.12835915092100766,0)   (0.15715734536854381,0)   (0.12871099119289625,0)   (0.40340236400634488,0)   (-0.010178775632252952,0)   (-0.0096864550141376165,0)   (0.0090181213527544355,0)   (-0.0013922796576183471,0)   (-0.0033418630687858174,0)   
100   0   (0.19691086436234109,0)   (0.1801726616182015,0)   (0.14173820272443091,0)   (0.14173820271963963,0)   (0.18017266161279022,0)   (0.14382172870847731,0)   (0.39382172872468268,0)   (-7.5596121881542114e-12,0)   (-8.5429563656127442e-12,0)   (1.1693985367247002e-11,0)   (-1.6901134622043376e-12,0)   (-1.0198343655726453e-11,0)   
200   0   (0.1969108643600391,0)   (0.18017266162833015,0)   (0.14173820273170892,0)   (0.14173820273170928,0)   (0.18017266162832984,0)   (0.14382172872007826,0)   (0.39382172872007865,0)   (2.0309771729370891e-16,0)   (1.1178060703869261e-16,0)   (5.3126680652751301e-17,0)   (-2.1629878838108673e-17,0)   (-4.3646415294824865e-18,0)   
500   0   (0.1969108643600391,0)   (0.18017266162833015,0)   (0.14173820273170892,0)   (0.14173820273170928,0)   (0.18017266162832984,0)   (0.14382172872007826,0)   (0.39382172872007865,0)   (2.0309817196084712e-16,0)   (1.1178124398325551e-16,0)   (5.3125906451789717e-17,0)   (-2.1629833341085813e-17,0)   (-4.3639137442541553e-18,0)   
1000   0   (0.1969108643600391,0)   (0.18017266162833015,0)   (0.14173820273170892,0)   (0.14173820273170928,0)   (0.18017266162832984,0)   (0.14382172872007826,0)   (0.39382172872007865,0)   (2.0309817196084712e-16,0)   (1.1178124398325551e-16,0)   (5.3125906451789717e-17,0)   (-2.1629833341085813e-17,0)   (-4.3639137442541553e-18,0)   
10000   0   (0.1969108643600391,0)   (0.18017266162833015,0)   (0.14173820273170892,0)   (0.14173820273170928,0)   (0.18017266162832984,0)   (0.14382172872007826,0)   (0.39382172872007865,0)   (2.0309817196084712e-16,0)   (1.1178124398325551e-16,0)   (5.3125906451789717e-17,0)   (-2.1629833341085813e-17,0)   (-4.3639137442541553e-18,0)   
