0   0   (0.22727272727272735,0)   (-5.2041704279304213e-18,0)   (5.99268109882897e-18,0)   (-4.4156597570318725e-18,0)   (-6.5840641020028814e-18,0)   (8.5553407792492529e-18,0)   (1.2458468600197069e-17,0)   (-1.0763170657765189e-17,0)   (1.5297107015431845e-17,0)   (-4.7310640253912917e-18,0)   (-1.1472830261573883e-17,0)   (0.45454545454546635,0)   (-6.8631229566255713e-18,0)   (1.2606314350990546e-17,0)   (-4.7090103675645981e-17,0)   (4.0380986709430284e-17,0)   (-2.3689817468808272e-17,0)   (1.5348237004247922e-18,0)   (3.3684190222447375e-18,0)   (6.6998766067911059e-18,0)   (2.411733809818608e-19,0)   (3.0192104389903511e-18,0)   
0.5   0   (0.24466272027048744,0)   (0.017378047770587591,0)   (0.019545940905518124,0)   (0.0082739394226707657,0)   (-0.0011297849275826739,0)   (0.0033043507389878398,0)   (-0.00082906879751164155,0)   (0.00070314787847121666,0)   (-0.00013314987607973501,0)   (0.00010567917128332574,0)   (-1.2388104984125277e-05,0)   (0.48932544053960714,0)   (-0.021221183053876366,0)   (-0.01063423657374183,0)   (0.013358420567950642,0)   (-0.0082369727397361304,0)   (0.0024944803089941513,0)   (-0.00063120488505504836,0)   (0.00016243707546217688,0)   (-4.2375506369086574e-05,0)   (9.2051677135027815e-06,0)   (-2.0856979864118138e-06,0)   
1   0   (0.24585750767123837,0)   (0.040880686876772425,0)   (0.044256273205312627,0)   (0.014987074683269855,0)   (0.0014140894707768501,0)   (0.0073820463740971653,0)   (-0.0016168893901186356,0)   (0.0026001514051666088,0)   (-0.00014699826693164529,0)   (0.00065597916038056777,0)   (7.2636117768054085e-05,0)   (0.49171501533965545,0)   (-0.031107643798379655,0)   (-0.0094367485161283154,0)   (0.015268838888814713,0)   (-0.013015700417571135,0)   (0.004395724379413349,0)   (-0.00019723698016210298,0)   (-0.00039194875304013137,0)   (0.00013965664038238218,0)   (-2.5872935201531883e-05,0)   (4.730753093104133e-06,0)   
2   0   (0.2463182572235483,0)   (0.081207137433607371,0)   (0.084853006717684948,0)   (0.030471088415631158,0)   (0.0082144721750630027,0)   (0.012907512982989052,0)   (-0.0020239095160969542,0)   (0.0080688132041730684,0)   (0.0014333190783336943,0)   (0.0038688837794919159,0)   (0.0017899556665053535,0)   (0.49263651444576806,0)   (-0.045607921960533197,0)   (-0.0072466049308207853,0)   (0.018010267663495373,0)   (-0.016890691979802034,0)   (0.0084369300353256457,0)   (-0.0016846226528828873,0)   (-0.0014638754390292048,0)   (0.0008312128731590492,0)   (-9.4474085240054887e-05,0)   (-3.2048570825215298e-05,0)   
10   0   (0.2467546912068268,0)   (0.15878865397816302,0)   (0.15320281117352313,0)   (0.061504075655397207,0)   (0.0057815516464396052,0)   (0.017968486494314029,0)   (-0.0049566145280398738,0)   (0.027320832082101728,0)   (0.057441320741203408,0)   (0.070574766185304713,0)   (0.07760172718087785,0)   (0.49350938241354797,0)   (-0.055513787654829977,0)   (0.007530291826536889,0)   (0.008488386247539989,0)   (-0.013874706121845529,0)   (0.017599710432420861,0)   (-0.028850308029635861,0)   (0.01576731202519141,0)   (2.1585027936162238e-05,0)   (-0.0034343624199443417,0)   (0.0017150022997134762,0)   
100   0   (0.247544015422829,0)   (0.23012867027019801,0)   (0.17793663893546111,0)   (0.068177351971149117,0)   (0.0063507384029381888,0)   (0.02546289222754914,0)   (0.0056612825813680137,0)   (0.067581934856262599,0)   (0.176156723363596,0)   (0.22899994490377729,0)   (0.24204157191652026,0)   (0.49508803084565678,0)   (-0.0037342452940453009,0)   (-0.0079679939179472716,0)   (0.019283397412527985,0)   (-0.014577281272949105,0)   (0.011102641405254189,0)   (-0.0030865986050777733,0)   (-0.010804361573260235,0)   (0.008623905490917556,0)   (-0.001701624716612099,0)   (-0.00056605365856009975,0)   
200   0   (0.24754442533727875,0)   (0.2301639576980751,0)   (0.17794531787898391,0)   (0.068175907453268292,0)   (0.0063531075605459475,0)   (0.025464191539011562,0)   (0.0056688145449086853,0)   (0.067596195328200076,0)   (0.17618589590338005,0)   (0.2290411982241817,0)   (0.24207782917177142,0)   (0.49508885067455993,0)   (-0.0037053409788424222,0)   (-0.0079782439636018661,0)   (0.019291953181275242,0)   (-0.014579757128625958,0)   (0.011099731770447947,0)   (-0.0030687179047776741,0)   (-0.010825104092964485,0)   (0.0086348725522935252,0)   (-0.0017057505127627643,0)   (-0.00056593854939470929,0)   
500   0   (0.24754442540032182,0)   (0.23016396314451731,0)   (0.17794531928310539,0)   (0.068175907283877277,0)   (0.0063531079474894187,0)   (0.025464191738676294,0)   (0.0056688157098553201,0)   (0.067596197547629883,0)   (0.1761859004141921,0)   (0.22904120456682142,0)   (0.24207783466372465,0)   (0.4950888508006463,0)   (-0.0037053365391521527,0)   (-0.0079782455693119328,0)   (0.019291954544238505,0)   (-0.014579757583810853,0)   (0.011099731399030598,0)   (-0.003068715162092854,0)   (-0.010825107514956361,0)   (0.0086348746419469616,0)   (-0.0017057515021767044,0)   (-0.00056593841055257294,0)   
1000   0   (0.24754442540032179,0)   (0.23016396314451731,0)   (0.17794531928310539,0)   (0.068175907283877277,0)   (0.0063531079474894187,0)   (0.025464191738676291,0)   (0.0056688157098553201,0)   (0.067596197547629883,0)   (0.17618590041419208,0)   (0.22904120456682145,0)   (0.24207783466372468,0)   (0.49508885080064624,0)   (-0.0037053365391521527,0)   (-0.0079782455693119345,0)   (0.019291954544238502,0)   (-0.014579757583810851,0)   (0.0110997313990306,0)   (-0.0030687151620928544,0)   (-0.010825107514956361,0)   (0.0086348746419469616,0)   (-0.0017057515021767042,0)   (-0.00056593841055257305,0)   
10000   0   (0.24754442540032182,0)   (0.23016396314451731,0)   (0.17794531928310539,0)   (0.068175907283877277,0)   (0.0063531079474894187,0)   (0.025464191738676294,0)   (0.0056688157098553201,0)   (0.067596197547629869,0)   (0.17618590041419208,0)   (0.22904120456682145,0)   (0.24207783466372465,0)   (0.49508885080064624,0)   (-0.0037053365391521522,0)   (-0.0079782455693119328,0)   (0.019291954544238505,0)   (-0.014579757583810853,0)   (0.011099731399030598,0)   (-0.003068715162092854,0)   (-0.010825107514956361,0)   (0.0086348746419469616,0)   (-0.001705751502176704,0)   (-0.00056593841055257294,0)   
