0   0   (0.21875000000000011,0)   (-5.2041704279304213e-18,0)   (-1.951563910473908e-18,0)   (-7.1557343384043293e-18,0)   (-9.540979117872439e-18,0)   (-5.2041704279304213e-18,0)   (-2.6020852139652106e-18,0)   (8.6736173798840355e-19,0)   (0.43749999999999717,0)   (-1.429791614965259e-18,0)   (9.9068973510862968e-18,0)   (-1.5043305143236374e-18,0)   (-1.5585406229479126e-18,0)   (-9.1886134118146501e-18,0)   (3.5236570605778894e-19,0)   (-5.2109466915084557e-18,0)   
0.5   0   (0.23860208554423501,0)   (0.0053394311321622841,0)   (0.0075911642944109809,0)   (0.009577289237613135,0)   (-0.0037284053792773111,0)   (0.0044051087664222568,0)   (-0.00093751806186200665,0)   (0.0008139509018910392,0)   (0.47720417108846624,0)   (-0.034858128491410241,0)   (-0.020919272766174887,0)   (0.023623094656574844,0)   (-0.012148187264549639,0)   (0.0034872052750262485,0)   (-0.00078314031721581144,0)   (0.0001883093338808919,0)   
1   0   (0.24029848202152923,0)   (0.014086167601079846,0)   (0.017627696496321135,0)   (0.010945890324174021,0)   (-0.0073984641263584207,0)   (0.011154289079290117,0)   (-0.0019850650323831468,0)   (0.0032573013185761882,0)   (0.48059696404303937,0)   (-0.053694590940345926,0)   (-0.02165453741713801,0)   (0.032998012891086725,0)   (-0.026138794687174272,0)   (0.0070811863996086636,0)   (-0.00017018196104277803,0)   (-0.00030058477772005492,0)   
2   0   (0.24079786789266683,0)   (0.021876180888359926,0)   (0.030882621344882493,0)   (0.0079479438847709499,0)   (-0.010521310620466177,0)   (0.021071339606251505,0)   (-0.0027826849649385723,0)   (0.010958463572604287,0)   (0.4815957357853185,0)   (-0.083916523102462559,0)   (-0.014882437928489851,0)   (0.036525228902804574,0)   (-0.042157979121259653,0)   (0.018705697218204042,0)   (-0.0014286887591958353,0)   (-0.0021043834471633511,0)   
10   0   (0.24062777872801913,0)   (-0.010305394211184423,0)   (0.038679228329926152,0)   (-0.0018172146213070073,0)   (-0.018133076377274425,0)   (0.028824852536481618,0)   (-0.013623043064165541,0)   (0.050837468357974737,0)   (0.4812555574560371,0)   (-0.15997407469517,0)   (0.033620841243770461,0)   (0.010371749514898877,0)   (-0.059198970896375401,0)   (0.079526935892637332,0)   (-0.10097725286072723,0)   (0.071351399843817193,0)   
100   0   (0.2403431399237218,0)   (-0.089160642857939551,0)   (0.028162166759954067,0)   (-0.0068362158544129107,0)   (-0.023877051343726051,0)   (0.032636566683041851,0)   (-0.064844561835341263,0)   (0.017717065157083101,0)   (0.48068627984744272,0)   (-0.22234093712273398,0)   (0.060078871292605571,0)   (-0.01471516398451342,0)   (-0.043060961561811918,0)   (0.082422352153983691,0)   (-0.18376063166435402,0)   (0.19752865303768694,0)   
200   0   (0.24033594811917169,0)   (-0.090984868486719064,0)   (0.027921325659242956,0)   (-0.006906023939651079,0)   (-0.024004406672356798,0)   (0.032778308217170149,0)   (-0.066243390260923671,0)   (0.016214122246118939,0)   (0.48067189623834328,0)   (-0.22368008666765146,0)   (0.060420999061706664,0)   (-0.015011683489463778,0)   (-0.042739841010421629,0)   (0.082090894086591676,0)   (-0.18476458873881627,0)   (0.19930133840269884,0)   
500   0   (0.24033587083705985,0)   (-0.091004471352599703,0)   (0.027918737614873155,0)   (-0.0069067740865344047,0)   (-0.02400577521478002,0)   (0.032779831351585929,0)   (-0.066258421873953421,0)   (0.016197971822645957,0)   (0.48067174167411914,0)   (-0.22369447697428171,0)   (0.060424675512494627,0)   (-0.015014869839883902,0)   (-0.04273639029735736,0)   (0.08208733227977108,0)   (-0.18477537709998212,0)   (0.19932038739765193,0)   
1000   0   (0.24033587083696981,0)   (-0.091004471375438559,0)   (0.02791873761185789,0)   (-0.0069067740874083827,0)   (-0.024005775216374477,0)   (0.032779831353360496,0)   (-0.066258421891466412,0)   (0.01619797180382947,0)   (0.48067174167393867,0)   (-0.22369447699104766,0)   (0.060424675516778006,0)   (-0.015014869843596231,0)   (-0.042736390293337034,0)   (0.08208733227562133,0)   (-0.18477537711255154,0)   (0.19932038741984537,0)   
10000   0   (0.24033587083696981,0)   (-0.091004471375438545,0)   (0.02791873761185789,0)   (-0.0069067740874083827,0)   (-0.024005775216374477,0)   (0.032779831353360489,0)   (-0.066258421891466412,0)   (0.01619797180382947,0)   (0.48067174167393872,0)   (-0.22369447699104747,0)   (0.060424675516777986,0)   (-0.015014869843596216,0)   (-0.042736390293337027,0)   (0.08208733227562133,0)   (-0.1847753771125514,0)   (0.19932038741984545,0)   
