0   0   (0.22222222222222243,0)   (-2.5057116875220546e-18,0)   (3.5658204783967698e-18,0)   (1.0601087908747154e-17,0)   (-1.0601087908747155e-18,0)   (2.3129646346357427e-18,0)   (1.1179329067406091e-17,0)   (-3.9513145841693938e-18,0)   (4.8186763221577977e-19,0)   (0.44444444444444453,0)   (4.1259916008476143e-18,0)   (-1.8329040060407721e-17,0)   (2.55992179614633e-19,0)   (-1.3010426069826053e-18,0)   (4.2554935270056049e-18,0)   (-3.7043574226588067e-19,0)   (7.1978977562232104e-19,0)   (-2.404820652026876e-18,0)   
0.5   0   (0.24169458191817833,0)   (0.0091999159803663709,0)   (0.012038243165841751,0)   (0.0088668503552789425,0)   (-0.0035434544765987272,0)   (0.004274940877392993,0)   (-0.0012072567554218816,0)   (0.00082578508517637463,0)   (-0.00016719844013755067,0)   (0.48338916383629515,0)   (-0.030923243622936199,0)   (-0.016486511969326743,0)   (0.020139938788671388,0)   (-0.011947246259801913,0)   (0.0035023903994238735,0)   (-0.00087080525215599801,0)   (0.00019186196200657397,0)   (-4.6213104569692972e-05,0)   
1   0   (0.24301283369672591,0)   (0.021984533988545329,0)   (0.027070470436307781,0)   (0.0099256446057354036,0)   (-0.0057571951601167867,0)   (0.0097175069753447241,0)   (-0.0026074143826866547,0)   (0.0029604545947881753,0)   (-0.00034437466992041286,0)   (0.48602566739329189,0)   (-0.047955540648940316,0)   (-0.015678892833042544,0)   (0.025087365015442953,0)   (-0.021817107894175517,0)   (0.0069183912964609854,0)   (-0.00016199891895648741,0)   (-0.00053734525159836806,0)   (0.00016785765084174342,0)   
2   0   (0.2433960551579003,0)   (0.03672190800626117,0)   (0.046413728535443205,0)   (0.0079258903590294794,0)   (-0.0070936601963145973,0)   (0.017536442979345212,0)   (-0.0051366546700494491,0)   (0.0091075435458152394,0)   (-9.8629297260431934e-05,0)   (0.48679211031568287,0)   (-0.07537998421171721,0)   (-0.01035396565317376,0)   (0.028122469513321601,0)   (-0.031555094504418998,0)   (0.016922328816673111,0)   (-0.0036776354688227413,0)   (-0.0019069289967842224,0)   (0.0010493812680919831,0)   
10   0   (0.24337301817688245,0)   (0.033635913881511416,0)   (0.059734788709542186,0)   (-0.0090002648618985482,0)   (-0.0077743481901563129,0)   (0.021670613432007785,0)   (-0.020536866372928845,0)   (0.03045439317940949,0)   (0.004230830361508022,0)   (0.48674603635375413,0)   (-0.13687118853154515,0)   (0.023621038812905476,0)   (0.0060171203021708915,0)   (-0.031585194866998796,0)   (0.048386244807370679,0)   (-0.070658908430526454,0)   (0.055795189352506054,0)   (-0.032794447455252694,0)   
100   0   (0.24308259480404992,0)   (-0.013906625645722297,0)   (0.045774848282186684,0)   (-0.020258107762407596,0)   (-0.0089698309302622906,0)   (0.022010374889258048,0)   (-0.046563861215958166,0)   (0.0053581467458867771,0)   (-0.021457105763726579,0)   (0.48616518960809652,0)   (-0.18677516526105342,0)   (0.047633538839560306,0)   (-0.020631344900174504,0)   (-0.0057227922573046134,0)   (0.035100211609292511,0)   (-0.11503358581340377,0)   (0.18428171033403182,0)   (-0.17525601110688457,0)   
200   0   (0.24312048489241112,0)   (-0.0063156382748261845,0)   (0.044081918082469779,0)   (-0.019989256732289018,0)   (-0.0089644344765408713,0)   (0.021740045754031195,0)   (-0.048188420876011884,0)   (-0.0017516329561533504,0)   (-0.017131345558937902,0)   (0.48624096978482162,0)   (-0.18109263980763149,0)   (0.046683529250297714,0)   (-0.020355668850075732,0)   (-0.0035858300056319575,0)   (0.033966324232618306,0)   (-0.11872491509361023,0)   (0.19291035472627599,0)   (-0.17056245650801458,0)   
500   0   (0.24323294376310092,0)   (0.014395904501158095,0)   (0.042001626043702056,0)   (-0.017819563228394193,0)   (-0.0088414441282425316,0)   (0.020967097910281542,0)   (-0.04720237369586195,0)   (-0.0097575249413794727,0)   (-0.00027928980270236416,0)   (0.4864658875262014,0)   (-0.16478730127993757,0)   (0.043244067276237849,0)   (-0.018347144451059422,0)   (-0.00098357166704673114,0)   (0.033082709350551291,0)   (-0.1228846181022514,0)   (0.20196001104446196,0)   (-0.15438284066310004,0)   
1000   0   (0.24329058868774123,0)   (0.02500154931390261,0)   (0.040951611658073594,0)   (-0.016699291427733427,0)   (-0.0087778942859809798,0)   (0.020571041952234016,0)   (-0.046663464790707362,0)   (-0.013786050097522238,0)   (0.0083835012952889598,0)   (0.48658117737548218,0)   (-0.1564329166632831,0)   (0.041478165821866066,0)   (-0.017311612972101317,0)   (0.00032988921672382767,0)   (0.032643408067286689,0)   (-0.12497881634065446,0)   (0.20650903287541764,0)   (-0.14608215943824199,0)   
10000   0   (0.24330228870958687,0)   (0.02715414592403138,0)   (0.040738493480458458,0)   (-0.016471913048960257,0)   (-0.0087649957549396015,0)   (0.02049065563373512,0)   (-0.046554083670440949,0)   (-0.014603707274639836,0)   (0.010141762943405607,0)   (0.48660457741917335,0)   (-0.15473725167674499,0)   (0.041119745935542025,0)   (-0.01710143411174261,0)   (0.00059647831659550036,0)   (0.03255424451428706,0)   (-0.1254038692325454,0)   (0.20743233358936047,0)   (-0.1443973943605486,0)   
