0   0   (0.1875,0)   (-1.7347234759768071e-18,0)   (5.2041704279304213e-18,0)   (1.7347234759768071e-18,0)   (0.37499999999999989,0)   (-8.6736173798840355e-18,0)   (6.9388939039072284e-18,0)   (-1.0408340855860843e-17,0)   
0.5   0   (0.19853642918873157,0)   (-0.013488433780504508,0)   (-0.013488433780504515,0)   (0.013896520504490674,0)   (0.3970728583774632,0)   (-0.046261902641932862,0)   (-0.046261902641932813,0)   (0.033412011396808758,0)   
1   0   (0.20236220115697978,0)   (-0.037578095277982913,0)   (-0.037578095277982948,0)   (0.034048048530742656,0)   (0.4047244023139594,0)   (-0.091018828254371395,0)   (-0.091018828254371312,0)   (0.091047819282125325,0)   
2   0   (0.20448516488931229,0)   (-0.049394242245293346,0)   (-0.049394242245293388,0)   (0.041509003131590921,0)   (0.40897032977862408,0)   (-0.10780128345777863,0)   (-0.10780128345777852,0)   (0.11612765595854076,0)   
10   0   (0.20463321785708377,0)   (-0.050254824757370573,0)   (-0.050254824757370614,0)   (0.041752863316420072,0)   (0.40926643571416738,0)   (-0.10867956558143466,0)   (-0.10867956558143453,0)   (0.11751357239773357,0)   
100   0   (0.20463321785713667,0)   (-0.050254824757653672,0)   (-0.050254824757653714,0)   (0.041752863316341433,0)   (0.40926643571427335,0)   (-0.10867956558161174,0)   (-0.10867956558161163,0)   (0.11751357239793189,0)   
200   0   (0.20463321785713665,0)   (-0.050254824757653666,0)   (-0.050254824757653707,0)   (0.041752863316341433,0)   (0.40926643571427335,0)   (-0.10867956558161172,0)   (-0.10867956558161161,0)   (0.11751357239793189,0)   
500   0   (0.20463321785713665,0)   (-0.050254824757653672,0)   (-0.050254824757653714,0)   (0.041752863316341426,0)   (0.40926643571427335,0)   (-0.10867956558161174,0)   (-0.10867956558161161,0)   (0.11751357239793188,0)   
1000   0   (0.20463321785713667,0)   (-0.050254824757653666,0)   (-0.050254824757653707,0)   (0.041752863316341433,0)   (0.4092664357142734,0)   (-0.10867956558161174,0)   (-0.10867956558161163,0)   (0.11751357239793189,0)   
10000   0   (0.20463321785713665,0)   (-0.050254824757653666,0)   (-0.050254824757653707,0)   (0.041752863316341426,0)   (0.40926643571427329,0)   (-0.10867956558161174,0)   (-0.10867956558161163,0)   (0.11751357239793188,0)   
