0   0   (0.22499999999999995,0)   (3.4260788650541942e-18,0)   (3.0791341698588324e-18,0)   (8.6736173798840355e-18,0)   (1.7347234759768071e-18,0)   (2.0383000842727484e-18,0)   (7.2858385991025901e-18,0)   (1.6479873021779667e-18,0)   (2.7755575615628915e-18,0)   (1.1752751549742869e-17,0)   (0.45000000000000051,0)   (-2.9864348841113218e-17,0)   (-8.433737649221617e-18,0)   (-1.2708204714245719e-17,0)   (9.9326471526828272e-18,0)   (-3.6456298049825087e-18,0)   (4.6119249912102146e-18,0)   (2.3432319452842965e-18,0)   (-3.4450524030726902e-18,0)   (2.9151485912704e-18,0)   
0.5   0   (0.24397068395646465,0)   (0.011738176044979117,0)   (0.015624922762435491,0)   (0.0081394792297410923,0)   (-0.0034034523744216907,0)   (0.0043021742095057719,0)   (-0.001407057644459144,0)   (0.00093729669107644933,0)   (-0.00020355499893832355,0)   (0.00012908977963547777,0)   (0.48794136791259268,0)   (-0.02848946125647291,0)   (-0.012713797982565415,0)   (0.017024110321837239,0)   (-0.011836800714648994,0)   (0.0036448004102284355,0)   (-0.00078578362847099689,0)   (0.00016772039778820499,0)   (-3.6239351753474204e-05,0)   (8.7593202130088444e-06,0)   
1   0   (0.24490177142265571,0)   (0.026407575893390801,0)   (0.033869888230207437,0)   (0.0093928578256703994,0)   (-0.004162646008541898,0)   (0.0087776890623523941,0)   (-0.0032768931968795286,0)   (0.0030902494428590834,0)   (-0.00050330494257382064,0)   (0.00067698739512206786,0)   (0.48980354284465866,0)   (-0.045025430595900306,0)   (-0.011407277681718899,0)   (0.019729945994820877,0)   (-0.018505638306328436,0)   (0.0072269736054786917,0)   (-0.00055022224285173845,0)   (-0.00084505356632436459,0)   (0.00032421387612155688,0)   (-6.4184577818586185e-05,0)   
2   0   (0.24518914218548704,0)   (0.045221596147947019,0)   (0.058060021398025338,0)   (0.0083738598190738114,0)   (-0.0040298115910743226,0)   (0.014370440768657589,0)   (-0.007679144147862413,0)   (0.009320360915488702,0)   (-0.0010530174029689079,0)   (0.003983512187627822,0)   (0.49037828437060244,0)   (-0.07026007641674642,0)   (-0.0066970027021825418,0)   (0.022266232542196864,0)   (-0.024239200968822865,0)   (0.015222137561973015,0)   (-0.0069000328580397507,0)   (-0.00033688051239507143,0)   (0.0012030135382461444,0)   (-0.00038602530849371025,0)   
10   0   (0.24508897665275864,0)   (0.048795655607222363,0)   (0.088046275883770661,0)   (-0.0087379344584627202,0)   (-0.0051275950589155872,0)   (0.019862529158026457,0)   (-0.02654895475734206,0)   (0.028021227061261717,0)   (0.0098417917994265032,0)   (0.043157612246045092,0)   (0.49017795330546754,0)   (-0.13067080421476227,0)   (0.025671186487459394,0)   (0.0013484133412880518,0)   (-0.017090103946433788,0)   (0.026512673889632844,0)   (-0.056964715215050872,0)   (0.054253808626917734,0)   (-0.037529251543104943,0)   (0.014241465781959188,0)   
100   0   (0.24493381499996889,0)   (0.057118707103666733,0)   (0.094878740004810683,0)   (-0.01218016168163231,0)   (-0.0059074980974231578,0)   (0.022075628932935361,0)   (-0.036469463824055248,0)   (0.023577610298766715,0)   (0.039280071442606361,0)   (0.1082401740476497,0)   (0.48986762999993383,0)   (-0.13542975005886174,0)   (0.036671035185189355,0)   (-0.010431894127932885,0)   (-0.0028647092340228068,0)   (0.015802452052125444,0)   (-0.076963806949774408,0)   (0.12114487330445743,0)   (-0.11479677512694311,0)   (0.036615527740949616,0)   
200   0   (0.24493532959806261,0)   (0.057390936765770659,0)   (0.094850873684964698,0)   (-0.012178343449476346,0)   (-0.0058851912830174477,0)   (0.022058177414981828,0)   (-0.036447823709183813,0)   (0.023576615419397245,0)   (0.039561099786091174,0)   (0.1086764505305331,0)   (0.48987065919612255,0)   (-0.13520339765459613,0)   (0.036653276432645807,0)   (-0.0104534101813852,0)   (-0.0027634859674631664,0)   (0.015697574919991637,0)   (-0.076974835791686763,0)   (0.12157033924787898,0)   (-0.11537609036128099,0)   (0.036669109445341137,0)   
500   0   (0.24493533351973734,0)   (0.057391457998290506,0)   (0.094850699887456549,0)   (-0.012178360957649849,0)   (-0.0058851249121488333,0)   (0.022058114965575745,0)   (-0.036447744990283151,0)   (0.023576617661486075,0)   (0.039561669528062803,0)   (0.10867739813879605,0)   (0.48987066703946991,0)   (-0.13520290375945224,0)   (0.03665327107235488,0)   (-0.010453509968523083,0)   (-0.0027631922711992881,0)   (0.015697272717097331,0)   (-0.076974792244180787,0)   (0.12157143708127671,0)   (-0.11537786462279652,0)   (0.036669653199471783,0)   
1000   0   (0.2449353335197374,0)   (0.057391457998296327,0)   (0.09485069988745104,0)   (-0.01217836095765067,0)   (-0.0058851249121473952,0)   (0.02205811496557419,0)   (-0.036447744990281188,0)   (0.023576617661486193,0)   (0.039561669528070095,0)   (0.10867739813880997,0)   (0.48987066703947202,0)   (-0.13520290375944505,0)   (0.036653271072355595,0)   (-0.010453509968525921,0)   (-0.0027631922711930353,0)   (0.015697272717090923,0)   (-0.076974792244178497,0)   (0.12157143708129742,0)   (-0.11537786462283611,0)   (0.036669653199490976,0)   
10000   0   (0.2449353335197374,0)   (0.05739145799829632,0)   (0.09485069988745104,0)   (-0.012178360957650671,0)   (-0.0058851249121473961,0)   (0.022058114965574194,0)   (-0.036447744990281188,0)   (0.023576617661486197,0)   (0.039561669528070095,0)   (0.10867739813880999,0)   (0.48987066703947213,0)   (-0.13520290375944505,0)   (0.036653271072355602,0)   (-0.010453509968525922,0)   (-0.0027631922711930357,0)   (0.01569727271709092,0)   (-0.076974792244178483,0)   (0.1215714370812974,0)   (-0.11537786462283613,0)   (0.036669653199490969,0)   
