0   0   (0.16666666666666666,0)   (4.6259292692714853e-18,0)   (-2.3129646346357429e-17,0)   (0.33333333333333331,0)   (0,0)   (-1.6190752442450201e-17,0)   
0.5   0   (0.16666666666666666,0)   (-0.0068096538589192306,0)   (-0.0068096538589192401,0)   (0.33333333333333331,0)   (-0.030546285694073631,0)   (-0.03054628569407368,0)   
1   0   (0.16666666666666669,0)   (-0.037995783893178578,0)   (-0.037995783893178578,0)   (0.33333333333333337,0)   (-0.093830503454820691,0)   (-0.093830503454820746,0)   
2   0   (0.16666666666666671,0)   (-0.07629748882731914,0)   (-0.076297488827319113,0)   (0.33333333333333337,0)   (-0.15704247961561077,0)   (-0.15704247961561085,0)   
10   0   (0.16666666666666677,0)   (-0.083333333220540179,0)   (-0.083333333220540151,0)   (0.33333333333333343,0)   (-0.16666666655311346,0)   (-0.16666666655311355,0)   
100   0   (0.16666666666666671,0)   (-0.08333333333333337,0)   (-0.083333333333333343,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666671,0)   
200   0   (0.16666666666666671,0)   (-0.08333333333333337,0)   (-0.083333333333333343,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666671,0)   
500   0   (0.16666666666666671,0)   (-0.08333333333333337,0)   (-0.083333333333333343,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666671,0)   
1000   0   (0.16666666666666671,0)   (-0.08333333333333337,0)   (-0.083333333333333343,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666671,0)   
10000   0   (0.16666666666666671,0)   (-0.08333333333333337,0)   (-0.083333333333333343,0)   (0.33333333333333337,0)   (-0.16666666666666663,0)   (-0.16666666666666671,0)   
