0   0   (0.1875,0)   (1.5612511283791264e-17,0)   (-3.4694469519536142e-18,0)   (-6.9388939039072284e-18,0)   (0.37499999999999994,0)   (1.9081958235744878e-17,0)   (-6.0715321659188248e-18,0)   (-1.1275702593849246e-17,0)   
0.5   0   (0.19118598395282391,0)   (0.014048796818290025,0)   (0.014048796818289997,0)   (0.002877889898212914,0)   (0.38237196790564792,0)   (-0.0032947168437828457,0)   (-0.0032947168437828214,0)   (0.00063254972521066218,0)   
1   0   (0.19416597786652706,0)   (0.022605024075692221,0)   (0.022605024075692176,0)   (0.0097213439317904004,0)   (0.38833195573305407,0)   (-0.01306760470695539,0)   (-0.013067604706955335,0)   (0.0054942621012130646,0)   
2   0   (0.19333046389680242,0)   (0.031337813714808462,0)   (0.031337813714808392,0)   (0.023622537313600162,0)   (0.38666092779360478,0)   (-0.0330849665914573,0)   (-0.033084966591457238,0)   (0.027065027709491474,0)   
10   0   (0.18946657641735354,0)   (0.031311391539654676,0)   (0.031311391539654607,0)   (0.042877603454844822,0)   (0.37893315283470708,0)   (-0.06335784728613611,0)   (-0.063357847286136013,0)   (0.085554198622567856,0)   
100   0   (0.20218240693990452,0)   (-0.028934866307822625,0)   (-0.028934866307822677,0)   (0.013256920480676339,0)   (0.40436481387980905,0)   (-0.10422585322301271,0)   (-0.10422585322301256,0)   (0.14110789339913266,0)   
200   0   (0.20463612499142245,0)   (-0.04054395656372254,0)   (-0.040543956563722595,0)   (0.0075226201819364536,0)   (0.40927224998284495,0)   (-0.11208610844709277,0)   (-0.11208610844709262,0)   (0.15174962980090836,0)   
500   0   (0.20487579032927858,0)   (-0.041677867013075846,0)   (-0.041677867013075895,0)   (0.0069625260759261691,0)   (0.40975158065855727,0)   (-0.11285385383770499,0)   (-0.1128538538377048,0)   (0.15278905458263095,0)   
1000   0   (0.20487592731859522,0)   (-0.041678515140247126,0)   (-0.041678515140247174,0)   (0.0069622059340589031,0)   (0.40975185463719049,0)   (-0.11285429267010889,0)   (-0.11285429267010871,0)   (0.15278964870313136,0)   
10000   0   (0.20487592731912785,0)   (-0.041678515142767388,0)   (-0.041678515142767443,0)   (0.0069622059328140152,0)   (0.4097518546382557,0)   (-0.11285429267181531,0)   (-0.11285429267181514,0)   (0.15278964870544159,0)   
