0   0   (0.21428571428571425,0)   (3.4694469519536142e-18,0)   (9.9127055770103257e-19,0)   (-2.4781763942525816e-18,0)   (-1.0408340855860843e-17,0)   (-8.9214350193092943e-18,0)   (-4.9563527885051632e-18,0)   (0.42857142857142866,0)   (-1.0470295265717157e-17,0)   (4.0580138455886025e-18,0)   (-2.075472730186537e-18,0)   (8.983389429165609e-19,0)   (-3.438469747025457e-18,0)   (-4.0270366406604454e-18,0)   
0.5   0   (0.23305272278174399,0)   (0.0048607635684714684,0)   (0.0053689636041909473,0)   (0.0082330356699934666,0)   (-0.0020829996235629334,0)   (0.0028140336732006177,0)   (-0.00047536268988556622,0)   (0.46610544556348776,0)   (-0.033320297942756823,0)   (-0.023564428734285926,0)   (0.020809524192670337,0)   (-0.0083036741540976171,0)   (0.0019565482168758591,0)   (-0.00045612874802477448,0)   
1   0   (0.23554008845892463,0)   (0.0090767139657686804,0)   (0.0083912184954461917,0)   (0.012486024728330733,0)   (-0.0060291491348687882,0)   (0.0097502326090066239,0)   (-0.0013078255202373522,0)   (0.47108017691784693,0)   (-0.056131098992788772,0)   (-0.031785671963670215,0)   (0.040940050796272033,0)   (-0.02461597713542631,0)   (0.0053232155046866458,0)   (-0.000775451867615902,0)   
2   0   (0.23655967000361211,0)   (0.017373467501085441,0)   (0.015574428799130275,0)   (0.011230833692087935,0)   (-0.00767874558963174,0)   (0.02159336386042348,0)   (0.00079781022037387684,0)   (0.47311934000722033,0)   (-0.083979686297969286,0)   (-0.028915157134299437,0)   (0.052108740849034073,0)   (-0.046097203959659203,0)   (0.01119556232631834,0)   (0.0015860194288439718,0)   
10   0   (0.23647293337575953,0)   (0.0033007510384467234,0)   (0.024315725203972741,0)   (0.0080556535906046618,0)   (-0.01506037778217147,0)   (0.040629956281843557,0)   (0.015033244649010173,0)   (0.47294586675151701,0)   (-0.15754534447146992,0)   (0.011891118261071774,0)   (0.039875568748850634,0)   (-0.087551866496516487,0)   (0.086763401252926906,0)   (-0.080318245997603649,0)   
100   0   (0.23557251207886812,0)   (-0.13123597221142363,0)   (0.03136128601831667,0)   (-0.0086778666873564923,0)   (-0.03990028128946721,0)   (0.043725769942757599,0)   (-0.11955305186089808,0)   (0.47114502415773574,0)   (-0.28114674087544078,0)   (0.052436639467031657,0)   (0.0021190591373443086,0)   (-0.093897370578240089,0)   (0.12987477232582281,0)   (-0.2658430742470167,0)   
200   0   (0.23552220079442016,0)   (-0.13709603596610173,0)   (0.032563381777075483,0)   (-0.0094448371611220317,0)   (-0.04018819642257284,0)   (0.045338866781847821,0)   (-0.12648238724902508,0)   (0.47104440158883992,0)   (-0.28609859767681511,0)   (0.052892060967240494,0)   (0.0011904242928964409,0)   (-0.092537695194260888,0)   (0.12801363073148739,0)   (-0.27134080902395341,0)   
500   0   (0.23552123127426394,0)   (-0.13720885374575958,0)   (0.032586609975948339,0)   (-0.0094595944148056221,0)   (-0.040193664073411357,0)   (0.045370084802454518,0)   (-0.12661581251757284,0)   (0.47104246254852744,0)   (-0.28619392065454102,0)   (0.052900759814553257,0)   (0.0011725697608293683,0)   (-0.092511380199306908,0)   (0.12797756648652076,0)   (-0.27144664004749036,0)   
1000   0   (0.23552123126834132,0)   (-0.13720885443494021,0)   (0.032586610117845319,0)   (-0.0094595945049545816,0)   (-0.040193664106811501,0)   (0.045370084993160316,0)   (-0.12661581333264055,0)   (0.47104246253668225,0)   (-0.2861939212368495,0)   (0.052900759867692215,0)   (0.0011725696517598948,0)   (-0.092511380038552804,0)   (0.12797756626620982,0)   (-0.27144664069398994,0)   
10000   0   (0.23552123126834132,0)   (-0.13720885443494021,0)   (0.032586610117845319,0)   (-0.0094595945049545816,0)   (-0.040193664106811501,0)   (0.045370084993160316,0)   (-0.12661581333264055,0)   (0.47104246253668225,0)   (-0.2861939212368495,0)   (0.052900759867692215,0)   (0.0011725696517598948,0)   (-0.092511380038552804,0)   (0.12797756626620982,0)   (-0.27144664069398994,0)   
