0   0   (0.16666666666666666,0)   (0,0)   (-4.6259292692714853e-18,0)   (0.33333333333333331,0)   (4.6259292692714853e-18,0)   (6.9388939039072284e-18,0)   
0.5   0   (0.16666666666666663,0)   (0.010158115207406546,0)   (0.010158115207406535,0)   (0.33333333333333331,0)   (-0.00036400479191862434,0)   (-0.00036400479191860542,0)   
1   0   (0.1666666666666666,0)   (0.019007759904042437,0)   (0.019007759904042434,0)   (0.33333333333333326,0)   (-0.00225256263231324,0)   (-0.0022525626323132244,0)   
2   0   (0.16666666666666663,0)   (0.031438510369636942,0)   (0.031438510369636935,0)   (0.33333333333333331,0)   (-0.0096726212400315842,0)   (-0.0096726212400315651,0)   
10   0   (0.16666666666666655,0)   (0.049641596584801592,0)   (0.049641596584801578,0)   (0.33333333333333315,0)   (-0.032795758718536225,0)   (-0.032795758718536211,0)   
100   0   (0.16666666666666588,0)   (0.049999999999998143,0)   (0.049999999999998136,0)   (0.33333333333333187,0)   (-0.033333333333334818,0)   (-0.033333333333334804,0)   
200   0   (0.16666666666666516,0)   (0.049999999999996304,0)   (0.04999999999999629,0)   (0.33333333333333032,0)   (-0.033333333333336296,0)   (-0.033333333333336282,0)   
500   0   (0.16666666666666294,0)   (0.049999999999990753,0)   (0.049999999999990739,0)   (0.33333333333332588,0)   (-0.033333333333340737,0)   (-0.03333333333334073,0)   
1000   0   (0.16666666666665922,0)   (0.04999999999998149,0)   (0.049999999999981483,0)   (0.33333333333331855,0)   (-0.03333333333334814,0)   (-0.033333333333348127,0)   
10000   0   (0.16666666666659261,0)   (0.049999999999814956,0)   (0.049999999999814949,0)   (0.33333333333318532,0)   (-0.033333333333481367,0)   (-0.033333333333481353,0)   
