0   0   (0.20000000000000001,0)   (1.3877787807814458e-18,0)   (-8.3266726846886737e-18,0)   (9.7144514654701191e-18,0)   (-2.7755575615628915e-18,0)   (0.40000000000000019,0)   (6.9388939039072284e-18,0)   (7.979727989493312e-18,0)   (-9.0205620750793972e-18,0)   (1.5612511283791264e-18,0)   
0.5   0   (0.21161156313148657,0)   (0.0095792336008015053,0)   (0.0080096437936973911,0)   (0.0040087068828202083,0)   (0.0012410907909054783,0)   (0.42322312626297315,0)   (-0.017490319536255693,0)   (-0.015519918249006823,0)   (0.0062004396873010671,0)   (-0.0013860774253171223,0)   
1   0   (0.21542587192053145,0)   (0.0044515124820340606,0)   (0.0010197148804067409,0)   (0.0086999801752991098,0)   (-0.00035566408049686167,0)   (0.43085174384106267,0)   (-0.05040211818925356,0)   (-0.041759040622977667,0)   (0.02958107013836158,0)   (-0.010461994532917794,0)   
2   0   (0.21765494395388787,0)   (-0.0079559786348459196,0)   (-0.017815967210214032,0)   (0.011461744126273375,0)   (-0.0035949555628623973,0)   (0.43530988790777564,0)   (-0.091998880536184727,0)   (-0.072525634716913936,0)   (0.076781882543174668,0)   (-0.036269152435338153,0)   
10   0   (0.21870495110311067,0)   (-0.015678720253572261,0)   (-0.028675901288374606,0)   (0.0094798762517238795,0)   (0.010431408868279505,0)   (0.43740990220622117,0)   (-0.14572064988959518,0)   (-0.080666096763443287,0)   (0.1230027066029296,0)   (-0.10780243699797401,0)   
100   0   (0.21849201645359595,0)   (-0.10227641664128596,0)   (-0.009625969881146508,0)   (0.012939175538416371,0)   (-0.078928183245071962,0)   (0.43698403290719201,0)   (-0.24134368727277414,0)   (-0.02942278096249509,0)   (0.097683627333059533,0)   (-0.21333155407780505,0)   
200   0   (0.21845226101885012,0)   (-0.12324754236373917,0)   (-0.0050441022650172694,0)   (0.013879507393111423,0)   (-0.10073671521933635,0)   (0.43690452203770075,0)   (-0.2638743440898042,0)   (-0.017172192952413731,0)   (0.091453491014252319,0)   (-0.23794062317543513,0)   
500   0   (0.21844874120681637,0)   (-0.12510425506611267,0)   (-0.0046384391682407116,0)   (0.013962761202285312,0)   (-0.1026675690453368,0)   (0.43689748241363296,0)   (-0.26586913241250298,0)   (-0.016087567230795508,0)   (0.090901895768782853,0)   (-0.2401194271076551,0)   
1000   0   (0.2184487398860197,0)   (-0.12510495179078152,0)   (-0.0046382869446433854,0)   (0.013962792442973522,0)   (-0.10266829359119183,0)   (0.43689747977203969,0)   (-0.26586988094954478,0)   (-0.016087160228949866,0)   (0.090901688784679052,0)   (-0.24012024469588292,0)   
10000   0   (0.21844873988601715,0)   (-0.12510495179211772,0)   (-0.0046382869443514375,0)   (0.013962792443033435,0)   (-0.10266829359258141,0)   (0.43689747977203464,0)   (-0.2658698809509803,0)   (-0.016087160228169285,0)   (0.090901688784282092,0)   (-0.24012024469745097,0)   
