0   0   (0.20833333333333334,0)   (4.0476881106125501e-18,0)   (9.2518585385429707e-18,0)   (0,0)   (1.1564823173178713e-18,0)   (5.2041704279304213e-18,0)   (0.4166666666666668,0)   (5.2041704279304213e-18,0)   (5.7101314417569898e-18,0)   (1.1564823173178713e-18,0)   (-2.7466455036299444e-18,0)   (-1.8431436932253575e-18,0)   
0.5   0   (0.22025634491930304,0)   (0.016326307873083361,0)   (0.014773761638017129,0)   (0.0045330657329664464,0)   (0.0020306731014194386,0)   (0.00095387549661838874,0)   (0.44051268983860581,0)   (-0.011519005936742915,0)   (-0.010165953642887133,0)   (0.0041179888069319453,0)   (-0.00076822843392811884,0)   (0.00011829769380577105,0)   
1   0   (0.22482958563078009,0)   (0.024762046050745581,0)   (0.020928508148965887,0)   (0.011282016398439756,0)   (0.004138101920563692,0)   (0.0052453212112777868,0)   (0.4496591712615598,0)   (-0.031984200435660269,0)   (-0.02509111021594208,0)   (0.019613257354099183,0)   (-0.0057508149295578152,0)   (0.0013578806477160294,0)   
2   0   (0.22673920169025757,0)   (0.033537659071850134,0)   (0.023568898335691018,0)   (0.016168171555233635,0)   (0.0065208341425949173,0)   (0.018116890711339116,0)   (0.45347840338051515,0)   (-0.060140988340724066,0)   (-0.043961925864108069,0)   (0.051413809906524846,0)   (-0.020327935913424848,0)   (0.0035678882908413497,0)   
10   0   (0.22767252536703711,0)   (0.079649144902788835,0)   (0.038532203930678563,0)   (0.010128922539535594,0)   (0.053722084043400974,0)   (0.11033514229501552,0)   (0.45534505073407339,0)   (-0.071436447989043805,0)   (-0.067670294522835073,0)   (0.11194441792495516,0)   (-0.031842063348759726,0)   (-0.027102919439360613,0)   
100   0   (0.22739521616809502,0)   (0.091388192220551195,0)   (0.043497449506597737,0)   (0.010174395364576578,0)   (0.065389397573501928,0)   (0.12853807106890031,0)   (0.45479043233619004,0)   (-0.062342956788426267,0)   (-0.074278458084896956,0)   (0.11782828410104117,0)   (-0.020053968839260097,0)   (-0.043476877530036963,0)   
200   0   (0.22739521616803626,0)   (0.09138819222259538,0)   (0.043497449507366226,0)   (0.010174395364633659,0)   (0.065389397575346522,0)   (0.12853807107126269,0)   (0.45479043233607247,0)   (-0.062342956786500238,0)   (-0.074278458086450783,0)   (0.11782828410172774,0)   (-0.020053968836525295,0)   (-0.043476877534137717,0)   
500   0   (0.22739521616803629,0)   (0.09138819222259538,0)   (0.043497449507366226,0)   (0.010174395364633659,0)   (0.065389397575346522,0)   (0.12853807107126269,0)   (0.45479043233607253,0)   (-0.062342956786500238,0)   (-0.074278458086450797,0)   (0.11782828410172774,0)   (-0.020053968836525299,0)   (-0.043476877534137724,0)   
1000   0   (0.22739521616803626,0)   (0.091388192222595407,0)   (0.043497449507366219,0)   (0.010174395364633659,0)   (0.065389397575346522,0)   (0.12853807107126269,0)   (0.45479043233607247,0)   (-0.062342956786500245,0)   (-0.074278458086450783,0)   (0.11782828410172773,0)   (-0.020053968836525295,0)   (-0.043476877534137717,0)   
10000   0   (0.22739521616803626,0)   (0.09138819222259538,0)   (0.043497449507366226,0)   (0.010174395364633659,0)   (0.065389397575346536,0)   (0.12853807107126269,0)   (0.45479043233607247,0)   (-0.062342956786500245,0)   (-0.074278458086450797,0)   (0.11782828410172773,0)   (-0.020053968836525295,0)   (-0.043476877534137717,0)   
