0   0   (0.22500000000000001,0)   (7.979727989493312e-18,0)   (1.6913553890773869e-18,0)   (5.898059818321144e-18,0)   (6.5919492087118667e-18,0)   (-3.8163916471489759e-18,0)   (-3.5128150388530342e-18,0)   (1.5916087892087206e-17,0)   (5.8546917314217239e-18,0)   (1.1796119636642288e-17,0)   (0.45000000000000578,0)   (-3.9248118643975261e-17,0)   (1.2209471714902386e-17,0)   (-3.6781558701570735e-18,0)   (-2.8257019120403459e-17,0)   (3.08455518072126e-18,0)   (-6.1813076358829825e-18,0)   (-7.7791505875834943e-18,0)   (-4.5875304423292906e-18,0)   (3.7445632532218111e-18,0)   
0.5   0   (0.24403081749953923,0)   (0.011412413320339173,0)   (0.015524434489110473,0)   (0.0080821105049641052,0)   (-0.0035621221065507977,0)   (0.0043772542256612793,0)   (-0.0014607579351361907,0)   (0.00095352398248623284,0)   (-0.00021210008733497796,0)   (0.00013021491609266253,0)   (0.48806163499873401,0)   (-0.028967782279364366,0)   (-0.01266428415721545,0)   (0.017104155905111044,0)   (-0.0121039215190355,0)   (0.0037446140836260833,0)   (-0.00078505643065171721,0)   (0.00015813347768081341,0)   (-3.3241986645608898e-05,0)   (8.0138655075360863e-06,0)   
1   0   (0.2449216553307178,0)   (0.025463715695039461,0)   (0.033456293716234459,0)   (0.0090334123837367223,0)   (-0.0043998863651934879,0)   (0.0088627380423517144,0)   (-0.0034423652339915997,0)   (0.0031286564849489409,0)   (-0.00054678698295286847,0)   (0.00067819105171037575,0)   (0.48984331066073167,0)   (-0.046066116842740999,0)   (-0.011327264395757373,0)   (0.019795601580403655,0)   (-0.018755821310829535,0)   (0.0074986364236028381,0)   (-0.0006491429393328048,0)   (-0.00088840941085855513,0)   (0.00035293804019951089,0)   (-7.0335317425876216e-05,0)   
2   0   (0.24519132723930984,0)   (0.042885014629928213,0)   (0.056849262944498873,0)   (0.007316961174485789,0)   (-0.0043297516419288128,0)   (0.014377269739130708,0)   (-0.0082312826749462616,0)   (0.0094905039839267152,0)   (-0.0013405964563971173,0)   (0.0040147029789556693,0)   (0.49038265447826834,0)   (-0.072113950805401478,0)   (-0.0063575145111701061,0)   (0.022202680143219734,0)   (-0.024427649752200284,0)   (0.015678499976761115,0)   (-0.0076305402809525545,0)   (9.5701955436272092e-06,0)   (0.0011850735178990555,0)   (-0.00042139062618044799,0)   
10   0   (0.24505866773844676,0)   (0.039758460931310753,0)   (0.083872882572961327,0)   (-0.01095435317718833,0)   (-0.0047709634111876668,0)   (0.019495354075313553,0)   (-0.027319774014195414,0)   (0.028183422722579451,0)   (0.0057173530694849999,0)   (0.042827293702263541,0)   (0.49011733547685377,0)   (-0.13610892217244092,0)   (0.027600778203611443,0)   (0.00015553491367203371,0)   (-0.016474396294967126,0)   (0.02595573109745157,0)   (-0.05693711722288957,0)   (0.057572618378882473,0)   (-0.04392147678291488,0)   (0.01908790468625695,0)   
100   0   (0.24496964273115049,0)   (0.058134799543701779,0)   (0.09160550839663123,0)   (-0.013259615246164454,0)   (-0.0047093572024511764,0)   (0.021236241319309908,0)   (-0.035186972524084946,0)   (0.025053534268584678,0)   (0.041807677985998243,0)   (0.11517512882870756,0)   (0.48993928546229976,0)   (-0.13283538422582375,0)   (0.035996789288874315,0)   (-0.0095231954126282631,0)   (-0.0028188211211386898,0)   (0.015164141847606642,0)   (-0.074445579590652913,0)   (0.12089694275893073,0)   (-0.11467420814914706,0)   (0.036490033276568329,0)   
200   0   (0.24497195481745343,0)   (0.059055289614775013,0)   (0.091856401775459381,0)   (-0.013190355437668253,0)   (-0.0047044376597147521,0)   (0.021260449809540102,0)   (-0.035210629775563891,0)   (0.025031142075158087,0)   (0.042592289901874622,0)   (0.11616733009577523,0)   (0.48994390963490614,0)   (-0.13224273101206371,0)   (0.035834196603249518,0)   (-0.0094014901150883401,0)   (-0.002798985040997755,0)   (0.015129787511915875,0)   (-0.07463834394465417,0)   (0.12135068034521589,0)   (-0.11447858530869495,0)   (0.035364399984009087,0)   
500   0   (0.2449719660303743,0)   (0.059061103266715001,0)   (0.091858397493028043,0)   (-0.013189857358484,0)   (-0.0047044807517873707,0)   (0.021260699934596897,0)   (-0.035210903239298159,0)   (0.025031005489174588,0)   (0.042597122628901862,0)   (0.11617319719291586,0)   (0.48994393206074843,0)   (-0.13223919538931575,0)   (0.035833072018716466,0)   (-0.0094005226745861002,0)   (-0.0027991927194134553,0)   (0.015129904585812525,0)   (-0.074639769687845928,0)   (0.12135259252952689,0)   (-0.11447513878539121,0)   (0.035355857123887113,0)   
1000   0   (0.24497196603037708,0)   (0.059061103268302148,0)   (0.091858397493610633,0)   (-0.013189857358342464,0)   (-0.0047044807518059496,0)   (0.021260699934674117,0)   (-0.035210903239384229,0)   (0.025031005489137718,0)   (0.042597122630209955,0)   (0.11617319719448101,0)   (0.48994393206075515,0)   (-0.13223919538836965,0)   (0.035833072018400414,0)   (-0.0094005226743037566,0)   (-0.0027991927195007054,0)   (0.015129904585875154,0)   (-0.074639769688254268,0)   (0.12135259252996149,0)   (-0.1144751387842473,0)   (0.035355857121423341,0)   
10000   0   (0.24497196603037705,0)   (0.059061103268302148,0)   (0.091858397493610633,0)   (-0.013189857358342464,0)   (-0.0047044807518059487,0)   (0.021260699934674117,0)   (-0.035210903239384223,0)   (0.025031005489137718,0)   (0.042597122630209955,0)   (0.11617319719448098,0)   (0.48994393206075509,0)   (-0.13223919538836962,0)   (0.035833072018400414,0)   (-0.0094005226743037584,0)   (-0.0027991927195007054,0)   (0.015129904585875154,0)   (-0.074639769688254268,0)   (0.12135259252996147,0)   (-0.11447513878424728,0)   (0.035355857121423341,0)   
