0   0   (0.21875000000000003,0)   (3.6862873864507151e-18,0)   (0,0)   (5.4210108624275222e-18,0)   (-3.903127820947816e-18,0)   (1.0842021724855044e-18,0)   (8.6736173798840355e-19,0)   (5.6378512969246231e-18,0)   (0.4375,0)   (1.8770250111155296e-17,0)   (-8.1586213479534209e-18,0)   (-4.1335207826009857e-18,0)   (1.3288252876525464e-17,0)   (2.927345865710862e-18,0)   (7.453889935837843e-20,0)   (-6.1765642513783581e-18,0)   
0.5   0   (0.23769111999794815,0)   (0.0087925504517258994,0)   (0.0098347814369990141,0)   (0.008561758736599822,0)   (-0.0019904453518544527,0)   (0.0032833442293285554,0)   (-0.00051794556588218564,0)   (0.00061238192488658339,0)   (0.47538223999589269,0)   (-0.029758029899173338,0)   (-0.019425450770675493,0)   (0.01948476446145771,0)   (-0.0086182625152789443,0)   (0.0023932145765384206,0)   (-0.00052954878241946008,0)   (0.00012063327586141178,0)   
1   0   (0.23983635347916935,0)   (0.020427382921425312,0)   (0.020841184301521317,0)   (0.01206894735970547,0)   (-0.0048382261331604637,0)   (0.0098646572204744969,0)   (-0.00092140308195756107,0)   (0.0031417677287510558,0)   (0.47967270695832631,0)   (-0.046441463059346558,0)   (-0.022414433954498679,0)   (0.031721054827349465,0)   (-0.021381225406258298,0)   (0.0053740572897450498,0)   (-0.00047417596257364641,0)   (3.7206468755480323e-06,0)   
2   0   (0.24066030801275867,0)   (0.038448301872450283,0)   (0.038207867201677806,0)   (0.011603887654323191,0)   (-0.0067501859686862767,0)   (0.020505628944672574,0)   (0.0021578681860489521,0)   (0.011560375838219346,0)   (0.48132061602548104,0)   (-0.069698390953209524,0)   (-0.018500213541352055,0)   (0.037756476697616323,0)   (-0.036511162364133966,0)   (0.011295993586710195,0)   (0.0015427512495287548,0)   (-0.0018658679585218676,0)   
10   0   (0.24061253358006893,0)   (0.062470404123778085,0)   (0.067708735290721286,0)   (0.010962431135750884,0)   (-0.0073453115635069644,0)   (0.040120693688577513,0)   (0.034297664943842593,0)   (0.077144124595899422,0)   (0.48122506716013586,0)   (-0.11452948553933108,0)   (0.015379797546262107,0)   (0.027841959987868287,0)   (-0.06120004780607418,0)   (0.056727437901586818,0)   (-0.043502212368599483,0)   (0.018510578354104509,0)   
100   0   (0.24057492611114276,0)   (0.07650257591252152,0)   (0.065653040534529417,0)   (0.00203920760274693,0)   (-0.02119980494722223,0)   (0.02186479238188058,0)   (0.054722514989101564,0)   (0.13287028528467487,0)   (0.48114985222228562,0)   (-0.11199965366923641,0)   (0.035015042801707572,0)   (0.0096138333982651782,0)   (-0.08353055161579101,0)   (0.12193611844503578,0)   (-0.10502628748942981,0)   (0.046153049306091057,0)   
200   0   (0.24057451957998391,0)   (0.076530633227806039,0)   (0.065646792612352761,0)   (0.0020150870354960883,0)   (-0.021247440290773276,0)   (0.02180659995731744,0)   (0.054733509525388732,0)   (0.13293118315341698,0)   (0.48114903915996798,0)   (-0.11199302436350606,0)   (0.035038410935893258,0)   (0.009605969459851026,0)   (-0.083611338387170109,0)   (0.12206302845818223,0)   (-0.10504481060682123,0)   (0.046060317156268592,0)   
500   0   (0.24057451927392323,0)   (0.076530655409505793,0)   (0.065646792203475537,0)   (0.0020150733800448038,0)   (-0.021247470096947541,0)   (0.021806564753195309,0)   (0.05473352047752833,0)   (0.13293122445354547,0)   (0.48114903854784646,0)   (-0.11199301811516013,0)   (0.035038423080736181,0)   (0.0096059687549675705,0)   (-0.083611391397357432,0)   (0.12206310314664159,0)   (-0.10504480682127761,0)   (0.046060243488200502,0)   
1000   0   (0.24057451927392323,0)   (0.076530655409505807,0)   (0.065646792203475551,0)   (0.0020150733800448012,0)   (-0.021247470096947545,0)   (0.021806564753195302,0)   (0.054733520477528344,0)   (0.13293122445354549,0)   (0.48114903854784641,0)   (-0.11199301811516012,0)   (0.035038423080736174,0)   (0.0096059687549675705,0)   (-0.083611391397357446,0)   (0.12206310314664161,0)   (-0.10504480682127759,0)   (0.046060243488200481,0)   
10000   0   (0.24057451927392323,0)   (0.076530655409505807,0)   (0.065646792203475537,0)   (0.0020150733800448012,0)   (-0.021247470096947548,0)   (0.021806564753195305,0)   (0.054733520477528344,0)   (0.13293122445354549,0)   (0.48114903854784641,0)   (-0.1119930181151601,0)   (0.035038423080736174,0)   (0.0096059687549675705,0)   (-0.083611391397357432,0)   (0.12206310314664161,0)   (-0.10504480682127759,0)   (0.046060243488200488,0)   
