0   0   (0.20000000000000001,0)   (-9.7144514654701191e-18,0)   (-5.551115123125783e-18,0)   (-1.3877787807814458e-18,0)   (-9.7144514654701191e-18,0)   (0.40000000000000008,0)   (-3.4694469519536144e-19,0)   (-1.7347234759768071e-18,0)   (-2.6020852139652106e-18,0)   (-1.2143064331837649e-18,0)   
0.5   0   (0.20449064176773468,0)   (0.01882435985430559,0)   (0.017929210901644985,0)   (0.0037260601494447589,0)   (0.0021793551407567266,0)   (0.40898128353546909,0)   (-0.0024345839867037145,0)   (-0.0023547441104049176,0)   (0.00039365359796335683,0)   (-3.8005198447484397e-05,0)   
1   0   (0.20887155159792981,0)   (0.035050939210611802,0)   (0.031886689547578076,0)   (0.012268496582783171,0)   (0.0083547899422992834,0)   (0.41774310319585989,0)   (-0.010225710279987447,0)   (-0.0093310156823867771,0)   (0.0031548830446438332,0)   (-0.00058069974599372258,0)   
2   0   (0.21088795361392165,0)   (0.058161465815129321,0)   (0.052680307711949932,0)   (0.029781121030623494,0)   (0.024861536807528395,0)   (0.42177590722784286,0)   (-0.026573068688488233,0)   (-0.023300649765749245,0)   (0.014193606465589698,0)   (-0.0041465087517533489,0)   
10   0   (0.21126177954709205,0)   (0.09931556580883491,0)   (0.1259801029298368,0)   (0.073983042791372605,0)   (0.10534918798159724,0)   (0.42252355909418438,0)   (-0.027204117179259264,0)   (-0.039290188744097253,0)   (0.045436550879058554,0)   (-0.010165400696954869,0)   
100   0   (0.21071376296516858,0)   (0.12496808567328122,0)   (0.2106069203229417,0)   (0.12493248675959492,0)   (0.17135059838553665,0)   (0.42142752593033739,0)   (-3.1647333501130504e-05,0)   (-6.2592806542233011e-05,0)   (7.8094591244103984e-05,0)   (-9.0881268535457342e-06,0)   
200   0   (0.21071191811172429,0)   (0.12499998548239941,0)   (0.21071186950976467,0)   (0.12499996928870655,0)   (0.17142380122965409,0)   (0.42142383622344892,0)   (-1.4396147358398191e-08,0)   (-2.8473023730900912e-08,0)   (3.5524675624699088e-08,0)   (-4.1341243174987857e-09,0)   
500   0   (0.21071191727213162,0)   (0.12500000000000011,0)   (0.21071191727213168,0)   (0.12500000000000044,0)   (0.1714238345442628,0)   (0.42142383454426363,0)   (-4.7513848444831141e-18,0)   (-8.7076065033549042e-17,0)   (-3.6454246258055314e-19,0)   (4.3053014722719278e-17,0)   
1000   0   (0.21071191727213162,0)   (0.12500000000000011,0)   (0.21071191727213168,0)   (0.12500000000000044,0)   (0.1714238345442628,0)   (0.42142383454426363,0)   (-3.4694469519536142e-18,0)   (-8.574496068558349e-17,0)   (-2.6020852139652106e-18,0)   (4.3747557659790104e-17,0)   
10000   0   (0.21071191727213162,0)   (0.12500000000000011,0)   (0.21071191727213168,0)   (0.12500000000000044,0)   (0.1714238345442628,0)   (0.42142383454426363,0)   (-3.4694469519536142e-18,0)   (-8.574496068558349e-17,0)   (-2.6020852139652106e-18,0)   (4.3747557659790104e-17,0)   
