0   0   (0.21428571428571433,0)   (8.9214350193092943e-18,0)   (3.9650822308041303e-18,0)   (1.4869058365515489e-18,0)   (0,0)   (1.4869058365515489e-18,0)   (-2.4781763942525816e-18,0)   (0.4285714285714291,0)   (-1.5798374513360207e-18,0)   (-8.2089593059616758e-18,0)   (-2.8189256484623115e-18,0)   (2.9428344681749406e-18,0)   (7.1247571334761717e-19,0)   (-9.2931614784471803e-20,0)   
0.5   0   (0.23127512427535735,0)   (0.010901126107331887,0)   (0.010257972085818202,0)   (0.0064118081214877267,0)   (3.4359363529827098e-05,0)   (0.001714537267313288,0)   (-5.0982264348025749e-05,0)   (0.46255024855071281,0)   (-0.024018154868249483,0)   (-0.018307232793952268,0)   (0.013062490381153957,0)   (-0.0042313729525346629,0)   (0.00088724639990971088,0)   (-0.00017904127634924772,0)   
1   0   (0.23445335514831642,0)   (0.017623035485053087,0)   (0.014895615105921264,0)   (0.011999863419467483,0)   (-0.0025803851734207406,0)   (0.0072531599115413931,0)   (-0.0002626121193881997,0)   (0.46890671029663128,0)   (-0.046079729258163921,0)   (-0.029987117742069355,0)   (0.033832320621416355,0)   (-0.016582577973387309,0)   (0.0036944412886910209,0)   (-0.00081280453413767667,0)   
2   0   (0.23598098207212367,0)   (0.034206079671084196,0)   (0.023827756623514492,0)   (0.013851648873353817,0)   (-0.0024572559159922558,0)   (0.019875646231305773,0)   (0.0049914108500302076,0)   (0.47196196414424507,0)   (-0.067323826896475245,0)   (-0.033647709954312974,0)   (0.051845611632604038,0)   (-0.034686868010303941,0)   (0.0049996156847563018,0)   (0.0017229440174015452,0)   
10   0   (0.23637926047294491,0)   (0.10197960909903997,0)   (0.052039707468046349,0)   (0.02601039557447616,0)   (0.026925734240018217,0)   (0.087365050537164479,0)   (0.10810643406729054,0)   (0.47275852094588827,0)   (-0.072947814891087426,0)   (-0.028971875335713222,0)   (0.067239370805475457,0)   (-0.041634309107250113,0)   (0.0046285895633045642,0)   (-0.0029280598305737207,0)   
100   0   (0.2363592075678303,0)   (0.15082157849401692,0)   (0.067623945674067071,0)   (0.042609771026102909,0)   (0.056541645438123962,0)   (0.13479012489668821,0)   (0.18975706287142244,0)   (0.47271841513565982,0)   (-0.030315457487548991,0)   (-0.049456275044807929,0)   (0.07766998842098502,0)   (-0.0087046349851146541,0)   (-0.03820836018227209,0)   (0.018376457019403984,0)   
200   0   (0.23635920678474936,0)   (0.15082184870639356,0)   (0.067624069803404532,0)   (0.042609868619514733,0)   (0.056541861029818535,0)   (0.1347904631595683,0)   (0.18975746367950269,0)   (0.47271841356949795,0)   (-0.030315176367773335,0)   (-0.049456497306888891,0)   (0.077670110237483339,0)   (-0.008704325846054321,0)   (-0.038208900118112128,0)   (0.018376861225399298,0)   
500   0   (0.23635920678474753,0)   (0.15082184870701981,0)   (0.06762406980369394,0)   (0.042609868619741677,0)   (0.056541861030320731,0)   (0.13479046316035692,0)   (0.18975746368043253,0)   (0.47271841356949429,0)   (-0.030315176367120708,0)   (-0.049456497307406568,0)   (0.077670110237766515,0)   (-0.0087043258453330229,0)   (-0.038208900119371232,0)   (0.018376861226338137,0)   
1000   0   (0.23635920678474753,0)   (0.15082184870701981,0)   (0.067624069803693967,0)   (0.042609868619741684,0)   (0.056541861030320738,0)   (0.13479046316035689,0)   (0.18975746368043256,0)   (0.47271841356949429,0)   (-0.030315176367120705,0)   (-0.049456497307406561,0)   (0.077670110237766501,0)   (-0.0087043258453330247,0)   (-0.038208900119371232,0)   (0.018376861226338134,0)   
10000   0   (0.23635920678474753,0)   (0.15082184870701981,0)   (0.067624069803693954,0)   (0.042609868619741677,0)   (0.056541861030320731,0)   (0.13479046316035689,0)   (0.18975746368043253,0)   (0.47271841356949434,0)   (-0.030315176367120705,0)   (-0.049456497307406561,0)   (0.077670110237766501,0)   (-0.0087043258453330247,0)   (-0.038208900119371225,0)   (0.01837686122633813,0)   
