0   0   (0.16666666666666666,0)   (-9.2518585385429707e-18,0)   (-1.3877787807814457e-17,0)   (0.33333333333333343,0)   (6.9388939039072284e-18,0)   (-1.6190752442450201e-17,0)   
0.5   0   (0.1666666666666666,0)   (0.010291042966316968,0)   (0.010291042966316968,0)   (0.33333333333333337,0)   (-0.0001275527902768304,0)   (-0.00012755279027684395,0)   
1   0   (0.16666666666666663,0)   (0.019893281923278092,0)   (0.019893281923278078,0)   (0.33333333333333331,0)   (-0.00082994435856051753,0)   (-0.00082994435856053499,0)   
2   0   (0.16666666666666663,0)   (0.035612268814658656,0)   (0.035612268814658649,0)   (0.33333333333333326,0)   (-0.0039634228706706505,0)   (-0.0039634228706706756,0)   
10   0   (0.16666666666666655,0)   (0.074024987903478306,0)   (0.074024987903478293,0)   (0.33333333333333315,0)   (-0.0082480734014962805,0)   (-0.0082480734014963013,0)   
100   0   (0.16666666666666571,0)   (0.083333320587403822,0)   (0.083333320587403809,0)   (0.33333333333333154,0)   (-1.2745929053354902e-08,0)   (-1.2745929067026598e-08,0)   
200   0   (0.16666666666666477,0)   (0.083333333333328485,0)   (0.083333333333328471,0)   (0.3333333333333296,0)   (-3.9010624610451901e-15,0)   (-3.9147341599683032e-15,0)   
500   0   (0.16666666666666199,0)   (0.083333333333330997,0)   (0.083333333333330997,0)   (0.3333333333333241,0)   (-1.4040870493335164e-18,0)   (-1.5075785972447066e-17,0)   
1000   0   (0.16666666666665739,0)   (0.083333333333328694,0)   (0.083333333333328694,0)   (0.33333333333331489,0)   (-8.3429809532411475e-18,0)   (-2.2014679876356346e-17,0)   
10000   0   (0.16666666666657412,0)   (0.08333333333328706,0)   (0.08333333333328706,0)   (0.33333333333314835,0)   (-8.3429809532414788e-18,0)   (-2.2014679876386351e-17,0)   
