0   0   (0.22222222222222227,0)   (-1.9274705288631191e-18,0)   (6.1679056923619804e-18,0)   (-5.0114233750441093e-18,0)   (3.0839528461809902e-18,0)   (3.2766998990673022e-18,0)   (0,0)   (-1.1179329067406091e-17,0)   (-7.7098821154524763e-18,0)   (0.44444444444444753,0)   (-3.6742406956453205e-19,0)   (-7.24006117404209e-18,0)   (-1.6323266041309538e-17,0)   (1.5208947141810549e-18,0)   (2.4545132515991281e-18,0)   (8.5531504718300902e-18,0)   (5.4300458805315683e-18,0)   (4.4904039977107973e-18,0)   
0.5   0   (0.24210674962220477,0)   (0.0072168838998673815,0)   (0.011209765810094269,0)   (0.0088831468636016968,0)   (-0.0045987410155236552,0)   (0.0048497355846741433,0)   (-0.0015332490195062633,0)   (0.0009302676252999915,0)   (-0.00021838952146043412,0)   (0.48421349924435775,0)   (-0.033852050123843118,0)   (-0.01647783479654855,0)   (0.021266538651148567,0)   (-0.013960717958572412,0)   (0.004134365035520767,0)   (-0.00093174649280140668,0)   (0.00018534093344259794,0)   (-4.3939395837438132e-05,0)   
1   0   (0.24315772883034464,0)   (0.016671833473378899,0)   (0.024849001544202293,0)   (0.0084288290890117881,0)   (-0.0071560001771981321,0)   (0.010412057801798382,0)   (-0.0035428216168886871,0)   (0.0030749602775411982,0)   (-0.00056660537824206904,0)   (0.48631545766058476,0)   (-0.054090369629811695,0)   (-0.015085821800181538,0)   (0.025426113851862282,0)   (-0.023944992451154497,0)   (0.0086289847146358463,0)   (-0.00038449357883260914,0)   (-0.00083546134857449144,0)   (0.00029000339035765781,0)   
2   0   (0.24340526298507484,0)   (0.023643163066751433,0)   (0.040429597559977777,0)   (0.0038683288714628011,0)   (-0.0085245917149990545,0)   (0.017846278662961398,0)   (-0.0088452434691920177,0)   (0.0095129098276370196,0)   (-0.0018173427577874834,0)   (0.48681052597005392,0)   (-0.086656009767900152,0)   (-0.0081118376395217084,0)   (0.02754850532217747,0)   (-0.03338844124712198,0)   (0.021067317291702983,0)   (-0.0081755452745568662,0)   (-0.00079675647585887945,0)   (0.0011978469934293651,0)   
10   0   (0.2430745325083582,0)   (-0.024358926820537145,0)   (0.046282952967005749,0)   (-0.016785424195833773,0)   (-0.0091039598813077161,0)   (0.022173892166049244,0)   (-0.035290896889611213,0)   (0.027487945598465912,0)   (-0.020030661138537843,0)   (0.48614906501670208,0)   (-0.18499275114240532,0)   (0.035471452019294927,0)   (-0.0036062194088165998,0)   (-0.027782723427850101,0)   (0.045108280025746815,0)   (-0.085290848177885403,0)   (0.088026786293161907,0)   (-0.074350957359347242,0)   
100   0   (0.24220246624738909,0)   (-0.15907093806195652,0)   (0.058241811854100024,0)   (-0.033453260351879198,0)   (-0.011677994128189645,0)   (0.028147945944188183,0)   (-0.057458758652539056,0)   (0.055419430184111731,0)   (-0.11911761106114835,0)   (0.48440493249477878,0)   (-0.3102430389861186,0)   (0.071626458960894548,0)   (-0.032357496271542767,0)   (-0.027112555716546631,0)   (0.044679830431465513,0)   (-0.095360727877261561,0)   (0.11723794544710334,0)   (-0.24455051163609842,0)   
200   0   (0.24219045948648837,0)   (-0.1609828980682011,0)   (0.058606444436193679,0)   (-0.033737683920122268,0)   (-0.011675281855831228,0)   (0.028236283400609352,0)   (-0.057696834721495595,0)   (0.056088159169919556,0)   (-0.12101112095104416,0)   (0.48438091897297708,0)   (-0.31190231034133703,0)   (0.071950529069505095,0)   (-0.032540076036337517,0)   (-0.027372187614907305,0)   (0.04480644440383752,0)   (-0.09510851918512693,0)   (0.11631477537178009,0)   (-0.24579568924380962,0)   
500   0   (0.2421903940420487,0)   (-0.16099331939313319,0)   (0.058608431967209558,0)   (-0.033739234238612525,0)   (-0.011675267057939292,0)   (0.028236764895454385,0)   (-0.057698132405423132,0)   (0.056091804138439463,0)   (-0.1210214419453387,0)   (0.48438078808409712,0)   (-0.31191135438163564,0)   (0.071952295376748202,0)   (-0.032541071123840443,0)   (-0.027373602865830401,0)   (0.044807134581433303,0)   (-0.095107144410802369,0)   (0.11630974301778166,0)   (-0.24580247569201569,0)   
1000   0   (0.24219039404203857,0)   (-0.16099331939474165,0)   (0.05860843196751632,0)   (-0.033739234238851806,0)   (-0.011675267057937007,0)   (0.028236764895528697,0)   (-0.057698132405623416,0)   (0.056091804139002027,0)   (-0.12102144194693165,0)   (0.4843807880840777,0)   (-0.31191135438303164,0)   (0.071952295377020969,0)   (-0.032541071123994056,0)   (-0.02737360286604883,0)   (0.044807134581539829,0)   (-0.095107144410590316,0)   (0.11630974301700502,0)   (-0.24580247569306296,0)   
10000   0   (0.24219039404203857,0)   (-0.16099331939474165,0)   (0.05860843196751632,0)   (-0.033739234238851806,0)   (-0.011675267057937007,0)   (0.028236764895528697,0)   (-0.057698132405623416,0)   (0.056091804139002027,0)   (-0.12102144194693165,0)   (0.4843807880840777,0)   (-0.31191135438303164,0)   (0.071952295377020969,0)   (-0.032541071123994056,0)   (-0.02737360286604883,0)   (0.044807134581539829,0)   (-0.095107144410590316,0)   (0.11630974301700502,0)   (-0.24580247569306296,0)   
