0   0   (0.16666666666666666,0)   (2.3129646346357429e-17,0)   (4.6259292692714853e-18,0)   (0.33333333333333331,0)   (-9.2518585385429707e-18,0)   (-6.9388939039072284e-18,0)   
0.5   0   (0.16666666666666666,0)   (0.010349175350016152,0)   (0.010349175350016148,0)   (0.33333333333333331,0)   (-2.4146860630951557e-05,0)   (-2.4146860630943019e-05,0)   
1   0   (0.16666666666666666,0)   (0.020308326809919036,0)   (0.020308326809919029,0)   (0.33333333333333337,0)   (-0.00016316202301492995,0)   (-0.00016316202301491301,0)   
2   0   (0.16666666666666663,0)   (0.037877336129984208,0)   (0.037877336129984208,0)   (0.33333333333333326,0)   (-0.00086508385716748933,0)   (-0.00086508385716745648,0)   
10   0   (0.1666666666666666,0)   (0.080730951878638796,0)   (0.080730951878638796,0)   (0.33333333333333315,0)   (-0.0014969249964934042,0)   (-0.001496924996493357,0)   
100   0   (0.16666666666666594,0)   (0.083333333333329082,0)   (0.083333333333329068,0)   (0.33333333333333187,0)   (-3.9077329936325376e-15,0)   (-3.8664302666357385e-15,0)   
200   0   (0.1666666666666653,0)   (0.083333333333332649,0)   (0.083333333333332621,0)   (0.33333333333333048,0)   (-1.8482959153429455e-17,0)   (2.628921479532521e-17,0)   
500   0   (0.16666666666666319,0)   (0.083333333333331594,0)   (0.083333333333331594,0)   (0.33333333333332638,0)   (-1.8482959153429819e-17,0)   (2.6289214795325768e-17,0)   
1000   0   (0.16666666666665975,0)   (0.083333333333329873,0)   (0.083333333333329845,0)   (0.33333333333331938,0)   (-1.8482959153430416e-17,0)   (2.6289214795326695e-17,0)   
10000   0   (0.1666666666665973,0)   (0.083333333333298648,0)   (0.08333333333329862,0)   (0.33333333333319448,0)   (-1.8482959153441266e-17,0)   (2.6289214795343397e-17,0)   
