0   0   (0.22222222222222221,0)   (2.2165911081925867e-18,0)   (4.5295557428283297e-18,0)   (2.6984587404083666e-18,0)   (-6.5533997981346044e-18,0)   (-9.155485012099815e-18,0)   (-4.2404351634988621e-18,0)   (-3.8549410577262378e-19,0)   (5.0114233750441093e-18,0)   (0.44444444444444975,0)   (-1.6714783492484859e-18,0)   (-4.9301082121076965e-18,0)   (-1.6531071457702595e-17,0)   (1.2197274440461925e-18,0)   (7.8785357867279994e-18,0)   (2.0479374369170639e-19,0)   (-9.6373526443155954e-19,0)   (1.6383499495336511e-18,0)   
0.5   0   (0.24124756891517563,0)   (0.010872218662483843,0)   (0.012868830201709142,0)   (0.0087216784985518925,0)   (-0.0025893094731155347,0)   (0.0037305021425703363,0)   (-0.0009203927094436165,0)   (0.00071654078734524943,0)   (-0.0001199109558674914,0)   (0.48249513783027942,0)   (-0.028456378441397579,0)   (-0.016318275663622327,0)   (0.018787846095586379,0)   (-0.010133591177929616,0)   (0.0029399169770207784,0)   (-0.00075822652112537015,0)   (0.00016878179254163996,0)   (-3.9518632861494821e-05,0)   
1   0   (0.2428240224245139,0)   (0.02615448246746243,0)   (0.02899001354867491,0)   (0.011328840824799747,0)   (-0.0043672874540615679,0)   (0.0091075068023906032,0)   (-0.0018683665029287241,0)   (0.0029012141711899013,0)   (-0.00014640547477585104,0)   (0.48564804484891694,0)   (-0.043207047163568907,0)   (-0.016148251241510071,0)   (0.024749791991227784,0)   (-0.019851374836214145,0)   (0.0057129683080298227,0)   (-0.00020790869552690799,0)   (-0.00028836969250101418,0)   (8.4410862749062729e-05,0)   
2   0   (0.24335293930138546,0)   (0.04760955355976218,0)   (0.052010555931390035,0)   (0.012277633167028313,0)   (-0.0053551869498250056,0)   (0.017217204394531282,0)   (-0.0018605806114077288,0)   (0.0093028566043022731,0)   (0.0015066277920472611,0)   (0.48670587860267145,0)   (-0.066434799497275696,0)   (-0.011937481165949832,0)   (0.028340933578250044,0)   (-0.029692204493447477,0)   (0.013313330987318288,0)   (-0.00088412060533957866,0)   (-0.0021177421695354271,0)   (0.00077235325506425415,0)   
10   0   (0.24348436979764812,0)   (0.076945615112293531,0)   (0.077373360809765132,0)   (0.0073697977800397992,0)   (-0.008438466850896045,0)   (0.024006098922392503,0)   (0.00074862364537681657,0)   (0.039312531825904128,0)   (0.0331582636003801,0)   (0.48696873959528436,0)   (-0.10312270922878991,0)   (0.017426482132699771,0)   (0.012894295050051805,0)   (-0.037881470040437779,0)   (0.05115330437921841,0)   (-0.051647344172909906,0)   (0.025875185336161927,0)   (-0.0075023278091768866,0)   
100   0   (0.24389443752678508,0)   (0.14270186866398143,0)   (0.079759531279372617,0)   (0.031673230362255805,0)   (-0.012880241368379468,0)   (0.017404718576986149,0)   (0.061031298669906899,0)   (0.13174493766464693,0)   (0.19980288650173686,0)   (0.48778887505357094,0)   (-0.051937339188434815,0)   (0.014243936783771123,0)   (0.01118583237007802,0)   (-0.044328721449458736,0)   (0.074040584182965663,0)   (-0.054387170666266742,0)   (0.023022354831676667,0)   (-0.0049081461826262374,0)   
200   0   (0.24390577700664562,0)   (0.14487124671107379,0)   (0.080150502428768353,0)   (0.032856872205208762,0)   (-0.013033633806274971,0)   (0.017338674387818508,0)   (0.063553642508141772,0)   (0.13503278681984371,0)   (0.20499708250136181,0)   (0.48781155401329102,0)   (-0.049984261480629559,0)   (0.013747103606942391,0)   (0.011737817136306282,0)   (-0.045255922202999482,0)   (0.074867733740104053,0)   (-0.05298033383893197,0)   (0.019589783952585305,0)   (-0.0019479447143098971,0)   
500   0   (0.2439060159148054,0)   (0.14491698505921041,0)   (0.080158987383959143,0)   (0.032881733021483624,0)   (-0.013036833932055417,0)   (0.017337295364892109,0)   (0.063606748956541406,0)   (0.13510209265799353,0)   (0.20510574325025357,0)   (0.48781203182961236,0)   (-0.049942997677917683,0)   (0.013736332251181906,0)   (0.011749874738090759,0)   (-0.045276057360020334,0)   (0.074885519333976247,0)   (-0.052950068845178277,0)   (0.019514521134398308,0)   (-0.0018824244226147593,0)   
1000   0   (0.24390601591692118,0)   (0.14491698546427409,0)   (0.080158987459143877,0)   (0.032881733241627235,0)   (-0.013036833960388327,0)   (0.017337295352681793,0)   (0.063606749426820985,0)   (0.13510209327173517,0)   (0.20510574421237879,0)   (0.48781203183384364,0)   (-0.049942997312469109,0)   (0.013736332155737302,0)   (0.011749874844947272,0)   (-0.045276057538435707,0)   (0.074885519491543276,0)   (-0.052950068577057467,0)   (0.019514520467375545,0)   (-0.0018824238418022356,0)   
10000   0   (0.24390601591692118,0)   (0.14491698546427409,0)   (0.080158987459143877,0)   (0.032881733241627235,0)   (-0.013036833960388327,0)   (0.017337295352681793,0)   (0.063606749426820985,0)   (0.13510209327173517,0)   (0.20510574421237879,0)   (0.48781203183384364,0)   (-0.049942997312469109,0)   (0.013736332155737302,0)   (0.011749874844947272,0)   (-0.0452760575384357,0)   (0.074885519491543276,0)   (-0.052950068577057467,0)   (0.019514520467375545,0)   (-0.0018824238418022343,0)   
