0   0   (0.22222222222222221,0)   (-5.7824115865893567e-19,0)   (-6.3606527452482924e-18,0)   (2.2165911081925867e-18,0)   (-1.4456028966473393e-18,0)   (-1.7347234759768071e-18,0)   (2.6020852139652106e-18,0)   (-5.4932910072598889e-18,0)   (4.4331822163851733e-18,0)   (0.4444444444444387,0)   (1.157385819128276e-17,0)   (-3.2646532082619078e-18,0)   (5.8215633317068889e-18,0)   (5.1379136285007512e-18,0)   (-1.1655173354219173e-18,0)   (-9.787936279383027e-19,0)   (1.0004776713880126e-17,0)   (3.8865636210903984e-18,0)   
0.5   0   (0.24174723180822891,0)   (0.0089767248366999248,0)   (0.011937104058686821,0)   (0.0088764403176572887,0)   (-0.0036673621778946079,0)   (0.0043440350207034446,0)   (-0.0012451792336548606,0)   (0.00083904705914187466,0)   (-0.00017336224750916595,0)   (0.48349446361640797,0)   (-0.031252434370914899,0)   (-0.016494691327271459,0)   (0.020290976189633061,0)   (-0.012183463997436689,0)   (0.0035754800569990637,0)   (-0.00088168380095856463,0)   (0.00019314486830620406,0)   (-4.6585707791502832e-05,0)   
1   0   (0.24303303435067419,0)   (0.021399896242579364,0)   (0.026814693766300784,0)   (0.0097458334112561357,0)   (-0.0059289032563042045,0)   (0.0097975455921465136,0)   (-0.0027104989153619286,0)   (0.0029701090497637308,0)   (-0.00037021961390507838,0)   (0.48606606870126284,0)   (-0.048626021439930653,0)   (-0.015614453788063533,0)   (0.025128262376376189,0)   (-0.022069075382508494,0)   (0.0070978579320147049,0)   (-0.00017007482514917106,0)   (-0.00057204427155031334,0)   (0.00018053889570492771,0)   
2   0   (0.24339901586286219,0)   (0.035241635400852157,0)   (0.045694460775708184,0)   (0.007406568197656469,0)   (-0.0072849338453117038,0)   (0.017575112745019373,0)   (-0.0055696743604577706,0)   (0.0091207382764312232,0)   (-0.00030248809731727773,0)   (0.4867980317255946,0)   (-0.076624944694245883,0)   (-0.010121332657988856,0)   (0.028077390756832535,0)   (-0.031783103078164232,0)   (0.017404203332137168,0)   (-0.0041264349771406462,0)   (-0.0018323560096955239,0)   (0.0010794341829285592,0)   
10   0   (0.24334461897155582,0)   (0.027103537568889884,0)   (0.057767805940686263,0)   (-0.010400906059562969,0)   (-0.0077764815556962017,0)   (0.021612102281307645,0)   (-0.022722232902020269,0)   (0.029706338174440454,0)   (0.00091816032444871399,0)   (0.4866892379431062,0)   (-0.1421735630804089,0)   (0.024780905191372892,0)   (0.0049608602270800918,0)   (-0.030909792572125745,0)   (0.04788344338379999,0)   (-0.072794040174548713,0)   (0.05996716110867293,0)   (-0.037151918983386351,0)   
100   0   (0.24291986372498536,0)   (-0.043054210930805609,0)   (0.046552301924747651,0)   (-0.022840872296913058,0)   (-0.0094966348848916395,0)   (0.023090113528419824,0)   (-0.04871544369942328,0)   (0.013760089938072057,0)   (-0.040861715746670968,0)   (0.48583972744996967,0)   (-0.21015835105019934,0)   (0.052637233397721715,0)   (-0.023509045641680066,0)   (-0.0088479697821404052,0)   (0.035951864142701365,0)   (-0.11121206122487833,0)   (0.1755025723827669,0)   (-0.19452104950342067,0)   
200   0   (0.24284241444042523,0)   (-0.056855764474499304,0)   (0.04781009862493827,0)   (-0.0245036532474356,0)   (-0.0095874396241133024,0)   (0.023626721511642999,0)   (-0.050110944359660042,0)   (0.017760116291451675,0)   (-0.052881622647702485,0)   (0.48568482888085202,0)   (-0.22123410197860735,0)   (0.055037827003172272,0)   (-0.02498704955631173,0)   (-0.010244699993426776,0)   (0.036347574670811636,0)   (-0.10922948613635912,0)   (0.17102593740455613,0)   (-0.20541699295503121,0)   
500   0   (0.24263739708006887,0)   (-0.093824804833556832,0)   (0.051964696911466206,0)   (-0.028617704552564599,0)   (-0.0097757308047752029,0)   (0.025055766501623895,0)   (-0.052401037026915669,0)   (0.03165912377304235,0)   (-0.083916031697538085,0)   (0.48527479416013947,0)   (-0.25070246187444689,0)   (0.061196120516377878,0)   (-0.028557068001485414,0)   (-0.014926348764155275,0)   (0.03804387389678722,0)   (-0.1022307672505329,0)   (0.15471302893711741,0)   (-0.23344094759206674,0)   
1000   0   (0.24242401780852993,0)   (-0.13230327656841673,0)   (0.056291400608186513,0)   (-0.032898501835818758,0)   (-0.0099715550714502312,0)   (0.026543120759425311,0)   (-0.054779701291724679,0)   (0.046136333600766431,0)   (-0.11621309620009385,0)   (0.48484803561706147,0)   (-0.28137332387921099,0)   (0.067605109045954528,0)   (-0.032271759180280128,0)   (-0.019802020415444044,0)   (0.039811406774176446,0)   (-0.094940888337637724,0)   (0.13772100356186301,0)   (-0.26260666176207575,0)   
10000   0   (0.24233048147217157,0)   (-0.14917059104029975,0)   (0.058188042252464843,0)   (-0.034775020073182158,0)   (-0.010057396045298594,0)   (0.027195113181836563,0)   (-0.055822405856794849,0)   (0.052482522519466987,0)   (-0.1303707464102688,0)   (0.48466096294434274,0)   (-0.29481811654449502,0)   (0.070414535202835998,0)   (-0.033900120740508903,0)   (-0.021939306105875026,0)   (0.040586217507427656,0)   (-0.091745317552509545,0)   (0.13027242718373944,0)   (-0.27539166206230437,0)   
