0   0   (0.21428571428571436,0)   (-2.4781763942525816e-18,0)   (8.4257997404587767e-18,0)   (1.0408340855860843e-17,0)   (1.4869058365515489e-18,0)   (-5.4519880673556793e-18,0)   (1.4869058365515489e-17,0)   (0.42857142857142977,0)   (-4.5846263293672758e-18,0)   (8.7355717897403498e-18,0)   (-4.3058314850138606e-18,0)   (8.2399365108898337e-18,0)   (-2.5401308041088959e-18,0)   (-1.6108146562641781e-18,0)   
0.5   0   (0.23154644682205955,0)   (0.010121202075202536,0)   (0.0096058047259138558,0)   (0.006611118031903244,0)   (-0.00021463643018039221,0)   (0.0018307673014104193,0)   (-9.7492496339989841e-05,0)   (0.46309289364412054,0)   (-0.025234391728999519,0)   (-0.019042981650700886,0)   (0.014026566551258708,0)   (-0.0046800982433561795,0)   (0.0010007526726854069,0)   (-0.00020684391458637396,0)   
1   0   (0.23462279102428821,0)   (0.016453865095396005,0)   (0.01389748876977156,0)   (0.01204038525211581,0)   (-0.0030719925107292132,0)   (0.0075918134576024084,0)   (-0.00039523341791783195,0)   (0.46924558204857697,0)   (-0.047426260247292976,0)   (-0.030394994617044941,0)   (0.034975817122385851,0)   (-0.017616025788342815,0)   (0.0039080293724084204,0)   (-0.00083456397380692602,0)   
2   0   (0.23609042577672698,0)   (0.032215189868703059,0)   (0.02259933307851883,0)   (0.013403950853413544,0)   (-0.0030697574361202738,0)   (0.020247317514836053,0)   (0.0045559354409821663,0)   (0.47218085155345102,0)   (-0.069221230745655768,0)   (-0.03311991790372714,0)   (0.052060041349071627,0)   (-0.036151425111486411,0)   (0.0055467011616555269,0)   (0.0018279895481584333,0)   
10   0   (0.23644839541198018,0)   (0.093103226767806524,0)   (0.048771930371308246,0)   (0.023444168335075229,0)   (0.022382457551659192,0)   (0.081817220582858577,0)   (0.098064582598981043,0)   (0.47289679082395902,0)   (-0.080803421075812842,0)   (-0.024571114655691312,0)   (0.064454297882958256,0)   (-0.047104031508483871,0)   (0.013577156385173202,0)   (-0.0092635572392429297,0)   
100   0   (0.23646821319339953,0)   (0.15163778438006864,0)   (0.067328925904054718,0)   (0.041905015330954469,0)   (0.056521195648043164,0)   (0.13598104938069755,0)   (0.19082352836881858,0)   (0.47293642638679945,0)   (-0.029867092951757365,0)   (-0.048752623140419941,0)   (0.076987479556321695,0)   (-0.0088218888180755621,0)   (-0.037470893709818737,0)   (0.017934167626339811,0)   
200   0   (0.23646820738526272,0)   (0.15164049426106899,0)   (0.067330194121224443,0)   (0.041905918407440415,0)   (0.056523291104094868,0)   (0.13598435031796191,0)   (0.19082731009894693,0)   (0.4729364147705255,0)   (-0.02986431669743549,0)   (-0.048754776723902556,0)   (0.076988656349774656,0)   (-0.0088188901211306396,0)   (-0.037476139722839669,0)   (0.017938001650984022,0)   
500   0   (0.23646820738512747,0)   (0.15164049432107973,0)   (0.06733019414982834,0)   (0.041905918427638168,0)   (0.05652329115118996,0)   (0.13598435039237328,0)   (0.19082731018293039,0)   (0.47293641477025516,0)   (-0.029864316635693635,0)   (-0.048754776772247065,0)   (0.076988656376037662,0)   (-0.0088188900534253312,0)   (-0.037476139841028287,0)   (0.017938001736215313,0)   
1000   0   (0.23646820738512747,0)   (0.15164049432107973,0)   (0.067330194149828312,0)   (0.041905918427638182,0)   (0.056523291151189953,0)   (0.13598435039237325,0)   (0.19082731018293042,0)   (0.47293641477025511,0)   (-0.029864316635693638,0)   (-0.048754776772247065,0)   (0.076988656376037662,0)   (-0.0088188900534253312,0)   (-0.03747613984102828,0)   (0.017938001736215313,0)   
10000   0   (0.23646820738512747,0)   (0.15164049432107973,0)   (0.067330194149828326,0)   (0.041905918427638175,0)   (0.05652329115118996,0)   (0.1359843503923733,0)   (0.19082731018293039,0)   (0.47293641477025511,0)   (-0.029864316635693635,0)   (-0.048754776772247065,0)   (0.076988656376037634,0)   (-0.0088188900534253312,0)   (-0.03747613984102828,0)   (0.017938001736215313,0)   
