0   0   (0.1875,0)   (6.9388939039072284e-18,0)   (1.3877787807814457e-17,0)   (-6.9388939039072284e-18,0)   (0.375,0)   (5.6378512969246231e-18,0)   (1.2576745200831851e-17,0)   (1.0191500421363742e-17,0)   
0.5   0   (0.18763893135064361,0)   (0.016402383517522809,0)   (0.016402383517522823,0)   (0.0020616191067330957,0)   (0.37527786270128716,0)   (-9.0349960447370329e-05,0)   (-9.0349960447359432e-05,0)   (4.2292308059153834e-06,0)   
1   0   (0.18767789099413856,0)   (0.033471238839308748,0)   (0.033471238839308748,0)   (0.0082373269411600628,0)   (0.37535578198827713,0)   (-0.00054080740436098927,0)   (-0.00054080740436097344,0)   (5.3984651417132167e-05,0)   
2   0   (0.18608003327329936,0)   (0.06486163253716408,0)   (0.064861632537164093,0)   (0.028721019343066298,0)   (0.37216006654659872,0)   (-0.002044616781880758,0)   (-0.0020446167818807489,0)   (0.00045683999387895581,0)   
10   0   (0.16493666093829473,0)   (0.1245656716418487,0)   (0.1245656716418487,0)   (0.078874282124960907,0)   (0.3298733218765893,0)   (-0.0001666831276643648,0)   (-0.00016668312766435756,0)   (0.00022698188609330598,0)   
100   0   (0.16288004383880214,0)   (0.12500000000000008,0)   (0.12500000000000008,0)   (0.075760087677604143,0)   (0.32576008767760417,0)   (1.647987302170328e-17,0)   (2.8839777788038053e-17,0)   (2.9273299161812252e-18,0)   
200   0   (0.16288004383880211,0)   (0.12500000000000008,0)   (0.12500000000000011,0)   (0.075760087677604102,0)   (0.32576008767760412,0)   (1.9081958235744878e-17,0)   (2.45029690981724e-17,0)   (4.1199682554449199e-18,0)   
500   0   (0.16288004383880211,0)   (0.12500000000000008,0)   (0.12500000000000011,0)   (0.075760087677604102,0)   (0.32576008767760412,0)   (1.9081958235744878e-17,0)   (2.45029690981724e-17,0)   (4.1199682554449168e-18,0)   
1000   0   (0.16288004383880211,0)   (0.12500000000000008,0)   (0.12500000000000011,0)   (0.075760087677604102,0)   (0.32576008767760412,0)   (1.9081958235744878e-17,0)   (2.45029690981724e-17,0)   (4.1199682554449168e-18,0)   
10000   0   (0.16288004383880211,0)   (0.12500000000000008,0)   (0.12500000000000011,0)   (0.075760087677604102,0)   (0.32576008767760412,0)   (1.9081958235744878e-17,0)   (2.45029690981724e-17,0)   (4.1199682554449168e-18,0)   
