0   0   (0.21428571428571433,0)   (5.4519880673556793e-18,0)   (4.9563527885051632e-18,0)   (1.4869058365515489e-18,0)   (-1.0408340855860843e-17,0)   (5.9476233462061954e-18,0)   (-9.9127055770103257e-19,0)   (0.4285714285714281,0)   (-1.4559286316233917e-18,0)   (1.9825411154020651e-18,0)   (1.7347234759768071e-18,0)   (-2.0444955252583798e-18,0)   (-3.903127820947816e-18,0)   (-8.3948225355306203e-18,0)   
0.5   0   (0.23458552016369333,0)   (-0.0024833334268972935,0)   (5.8924967268890364e-05,0)   (0.011057731055397074,0)   (-0.005223220535474817,0)   (0.004677614145815496,0)   (-0.0011989999079817426,0)   (0.46917104032738643,0)   (-0.044433822496829006,0)   (-0.028375698828514134,0)   (0.030347270512498029,0)   (-0.015170282354070481,0)   (0.0037651230928793951,0)   (-0.00091241308687518819,0)   
1   0   (0.23633133927323055,0)   (-0.0022176507806409571,0)   (0.0030063870757628089,0)   (0.013109608970705578,0)   (-0.010309761658669916,0)   (0.01203455955946729,0)   (-0.0029100661552511203,0)   (0.47266267854645894,0)   (-0.070348827322283258,0)   (-0.030802769051185896,0)   (0.045303260507866518,0)   (-0.035156596649796951,0)   (0.0082247069955335116,0)   (-0.00032343728663832515,0)   
2   0   (0.23671308289653711,0)   (-0.0091056238808343622,0)   (0.0085030255543068721,0)   (0.010089001299392504,0)   (-0.016207167859028888,0)   (0.02222684488037286,0)   (-0.0059899767259562536,0)   (0.47342616579306807,0)   (-0.11204249480881395,0)   (-0.020694966361466588,0)   (0.049483327985927181,0)   (-0.061061008955340342,0)   (0.025928425133603005,0)   (-0.0036873647200646098,0)   
10   0   (0.23583289909897864,0)   (-0.09766354237412718,0)   (0.019633897457173415,0)   (0.0019264035719561174,0)   (-0.040339714538655057,0)   (0.03770511891959042,0)   (-0.055337335969944605,0)   (0.47166579819795662,0)   (-0.24909162243745817,0)   (0.039687397000896435,0)   (0.017552906569154651,0)   (-0.10224076276642238,0)   (0.12052675825822509,0)   (-0.17080725264863431,0)   
100   0   (0.23521015822147631,0)   (-0.1517053637169041,0)   (0.032256551966490722,0)   (-0.0053155399447293514,0)   (-0.045900877572323528,0)   (0.050486831125792921,0)   (-0.11503171487688839,0)   (0.47042031644295351,0)   (-0.30696950088942387,0)   (0.051034276090341418,0)   (0.0069375932006230535,0)   (-0.098857061533656462,0)   (0.11597601632792859,0)   (-0.23734449873990346,0)   
200   0   (0.23521015796307601,0)   (-0.15170538650855855,0)   (0.032256557835043269,0)   (-0.0053155434412737101,0)   (-0.045900879463838244,0)   (0.050486837034417129,0)   (-0.11503174341886294,0)   (0.47042031592615258,0)   (-0.30696952297838326,0)   (0.051034278573346817,0)   (0.0069375903339104353,0)   (-0.098857058971256823,0)   (0.1159760099858656,0)   (-0.23734451819601043,0)   
500   0   (0.23521015796307601,0)   (-0.15170538650856,0)   (0.032256557835043637,0)   (-0.0053155434412739313,0)   (-0.045900879463838362,0)   (0.050486837034417503,0)   (-0.11503174341886474,0)   (0.47042031592615274,0)   (-0.30696952297838465,0)   (0.051034278573346942,0)   (0.0069375903339102514,0)   (-0.09885705897125667,0)   (0.1159760099858652,0)   (-0.23734451819601163,0)   
1000   0   (0.23521015796307601,0)   (-0.15170538650856,0)   (0.032256557835043637,0)   (-0.0053155434412739313,0)   (-0.045900879463838362,0)   (0.050486837034417503,0)   (-0.11503174341886474,0)   (0.47042031592615274,0)   (-0.30696952297838465,0)   (0.051034278573346942,0)   (0.0069375903339102514,0)   (-0.09885705897125667,0)   (0.1159760099858652,0)   (-0.23734451819601163,0)   
10000   0   (0.23521015796307601,0)   (-0.15170538650856,0)   (0.032256557835043637,0)   (-0.0053155434412739313,0)   (-0.045900879463838362,0)   (0.050486837034417503,0)   (-0.11503174341886474,0)   (0.47042031592615274,0)   (-0.30696952297838465,0)   (0.051034278573346942,0)   (0.0069375903339102514,0)   (-0.09885705897125667,0)   (0.1159760099858652,0)   (-0.23734451819601163,0)   
