0   0   (0.16666666666666666,0)   (0,0)   (-1.3877787807814457e-17,0)   (0.33333333333333343,0)   (2.3129646346357429e-17,0)   (4.6259292692714853e-18,0)   
0.5   0   (0.16666666666666666,0)   (0.0041355884176708527,0)   (0.0041355884176708492,0)   (0.33333333333333331,0)   (-0.011076880161568933,0)   (-0.011076880161568952,0)   
1   0   (0.1666666666666666,0)   (-0.0069753568904895921,0)   (-0.0069753568904895868,0)   (0.33333333333333326,0)   (-0.043995236397623129,0)   (-0.04399523639762315,0)   
2   0   (0.16666666666666657,0)   (-0.043929333093471003,0)   (-0.043929333093471003,0)   (0.3333333333333332,0)   (-0.11276674483864435,0)   (-0.11276674483864438,0)   
10   0   (0.16666666666666657,0)   (-0.083330848935043986,0)   (-0.083330848935043972,0)   (0.33333333333333315,0)   (-0.16666416552863328,0)   (-0.16666416552863333,0)   
100   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666663,0)   
200   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666663,0)   
500   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666663,0)   
1000   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666663,0)   
10000   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666663,0)   
