0   0   (0.22222222222222232,0)   (-1.5130643651575483e-17,0)   (1.0697461435190311e-17,0)   (-2.8912057932946786e-18,0)   (-9.3482320649861278e-18,0)   (-1.1372076120292402e-17,0)   (6.7461468510209166e-19,0)   (4.9150498486009537e-18,0)   (1.1468449646735557e-17,0)   (0.44444444444444797,0)   (-1.4230153513872246e-17,0)   (-1.3218231486219109e-17,0)   (9.4295472279225406e-18,0)   (-2.7948322668515226e-18,0)   (-2.7556805217339906e-18,0)   (-5.3698124265045957e-18,0)   (1.9937273282927888e-18,0)   (-2.3491047070519261e-19,0)   
0.5   0   (0.24185891847610186,0)   (0.0084783030526492907,0)   (0.011718919203883179,0)   (0.0088901799153644698,0)   (-0.0039398124585152414,0)   (0.0044944614265593373,0)   (-0.0013289533276426629,0)   (0.00086731591165427661,0)   (-0.00018682582007368783,0)   (0.48371783695213405,0)   (-0.031987872684184543,0)   (-0.016503301838015565,0)   (0.020604682297673659,0)   (-0.012703139075213584,0)   (0.0037367988116318966,0)   (-0.00090219872193832032,0)   (0.00019421766144416292,0)   (-4.6871099436679294e-05,0)   
1   0   (0.24307431633053644,0)   (0.020078198493725122,0)   (0.026247206039273104,0)   (0.0093536674814716832,0)   (-0.0062994346713283241,0)   (0.0099747512047129727,0)   (-0.0029432682089444656,0)   (0.0029942628457958927,0)   (-0.00042719808022334619,0)   (0.48614863266097036,0)   (-0.050145989190849248,0)   (-0.015468731519202396,0)   (0.025216949128582147,0)   (-0.022620960230095914,0)   (0.0075121350286705742,0)   (-0.00020280977798281313,0)   (-0.00064927558050441141,0)   (0.00020996816729211098,0)   
2   0   (0.2434036690650104,0)   (0.031934438971101799,0)   (0.044125295646381728,0)   (0.0063039185099869862,0)   (-0.0076817079800724037,0)   (0.017657828917767349,0)   (-0.0065251779506634066,0)   (0.009182010552647139,0)   (-0.00074807146190731145,0)   (0.48680733812988286,0)   (-0.079434016359576934,0)   (-0.009583353581323388,0)   (0.027959790725353401,0)   (-0.032272739892815698,0)   (0.018470248142636217,0)   (-0.0051863714136602566,0)   (-0.0016210044176964383,0)   (0.0011364233893640934,0)   
10   0   (0.24327384424589663,0)   (0.012260758544142918,0)   (0.053764187889023554,0)   (-0.01297043955612332,0)   (-0.0079368740478526247,0)   (0.021612502676179049,0)   (-0.027095772432830265,0)   (0.028398682497275552,0)   (-0.0059483092070667298,0)   (0.4865476884917832,0)   (-0.15433575212834616,0)   (0.027602111343844181,0)   (0.0025331909021539989,0)   (-0.029628842728630329,0)   (0.046849374394382234,0)   (-0.077131356892666508,0)   (0.068974377569341397,0)   (-0.047395836272902635,0)   
100   0   (0.24254704011432934,0)   (-0.10741578188857165,0)   (0.052106405950430909,0)   (-0.028867107020190436,0)   (-0.010427731387616029,0)   (0.025679934231371711,0)   (-0.052716775010924206,0)   (0.037193464149526317,0)   (-0.086311153377337274,0)   (0.48509408022865924,0)   (-0.26300258021548528,0)   (0.063292508843296721,0)   (-0.029091109054418654,0)   (-0.017809434977831388,0)   (0.039650736649020656,0)   (-0.10092486971160261,0)   (0.14659514151606401,0)   (-0.23224537307473533,0)   
200   0   (0.24233989416559643,0)   (-0.14328370897177764,0)   (0.057084517815826963,0)   (-0.033286263783435209,0)   (-0.01054093481530321,0)   (0.027160637008512917,0)   (-0.055727993801483633,0)   (0.050356777828465281,0)   (-0.11814969303963745,0)   (0.48467978833119296,0)   (-0.29233673810673116,0)   (0.069290130732373723,0)   (-0.032511254666117373,0)   (-0.022501792403865472,0)   (0.041575609683255153,0)   (-0.09477080368935345,0)   (0.13009590787709754,0)   (-0.25792904519339821,0)   
500   0   (0.24228096675571281,0)   (-0.15348807424221519,0)   (0.058504973823981135,0)   (-0.034543029998867533,0)   (-0.010572614880099203,0)   (0.027581906855624293,0)   (-0.056579892504138529,0)   (0.054113898458366137,0)   (-0.12720723409685253,0)   (0.48456193351142629,0)   (-0.30068183077550059,0)   (0.070994543125046702,0)   (-0.03348177207549774,0)   (-0.023841592554674822,0)   (0.042126336183658672,0)   (-0.0930124177980899,0)   (0.12537844915528704,0)   (-0.2652251473777712,0)   
1000   0   (0.2422806291235223,0)   (-0.15354654147354252,0)   (0.05851311252340264,0)   (-0.034550230800541072,0)   (-0.010572796393661196,0)   (0.02758432057563982,0)   (-0.056584773549708575,0)   (0.054135425411496164,0)   (-0.12725913044089607,0)   (0.48456125824704432,0)   (-0.30072964506198702,0)   (0.071004308771839275,0)   (-0.033487332774415714,0)   (-0.02384926912673048,0)   (0.042129491651510469,0)   (-0.093002342874611302,0)   (0.12535141979945735,0)   (-0.26526695131923622,0)   
10000   0   (0.24228062906788861,0)   (-0.1535465511075472,0)   (0.058513113864466115,0)   (-0.034550231987061378,0)   (-0.010572796423570303,0)   (0.027584320973363292,0)   (-0.056584774353988433,0)   (0.054135428958624401,0)   (-0.12725913899217528,0)   (0.48456125813577722,0)   (-0.3007296529406408,0)   (0.071004310380984856,0)   (-0.033487333690686155,0)   (-0.023849270391646388,0)   (0.042129492171456312,0)   (-0.093002341214504292,0)   (0.12535141534566407,0)   (-0.26526695820752799,0)   
