0   0   (0.22500000000000001,0)   (9.1072982488782372e-18,0)   (-1.1796119636642288e-17,0)   (-4.5102810375396986e-18,0)   (1.222980050563649e-17,0)   (3.2092384305570933e-18,0)   (-9.7144514654701191e-18,0)   (1.474514954580286e-18,0)   (1.8214596497756475e-18,0)   (1.2099696244938229e-17,0)   (0.45000000000000406,0)   (1.066990462997297e-17,0)   (-9.7293592453417951e-18,0)   (3.2798470970402115e-17,0)   (2.0388421853589912e-17,0)   (1.6512399086954234e-17,0)   (-6.9524464310632968e-19,0)   (7.9472019243187472e-18,0)   (-3.4206578541917666e-18,0)   (-7.6199083934996859e-18,0)   
0.5   0   (0.24411412841113514,0)   (0.010918861927092292,0)   (0.015375748131262041,0)   (0.0079918011442437834,0)   (-0.0037924053281969102,0)   (0.0044859014252680886,0)   (-0.0015391408481374457,0)   (0.00097614081809691109,0)   (-0.00022417004142820032,0)   (0.00013156106616542471,0)   (0.48822825682189686,0)   (-0.029692429397247089,0)   (-0.012590673628703433,0)   (0.01721105536901768,0)   (-0.012490095977796312,0)   (0.0038944261504274508,0)   (-0.00078159894154813112,0)   (0.00014086759602304074,0)   (-2.7729896080361451e-05,0)   (6.6167788486390519e-06,0)   
1   0   (0.2449480935373643,0)   (0.024045549569442669,0)   (0.032843836076300779,0)   (0.0085136465705991943,0)   (-0.0047340116247957071,0)   (0.0089896033481819924,0)   (-0.0036907191084429962,0)   (0.0031922412377545233,0)   (-0.0006108187630808644,0)   (0.00068227902405302481,0)   (0.48989618707397814,0)   (-0.047634605682659717,0)   (-0.011204406784976851,0)   (0.019894109412598591,0)   (-0.019118630442896977,0)   (0.0079084603637259842,0)   (-0.00081975101242833003,0)   (-0.00094541945828694298,0)   (0.00039682721056032291,0)   (-8.0169455536301684e-05,0)   
2   0   (0.24519279103638339,0)   (0.039406578813803307,0)   (0.055094750000978146,0)   (0.0058375650693825148,0)   (-0.0047213446764420436,0)   (0.014386468471510519,0)   (-0.0090267156608847942,0)   (0.009778448203713137,0)   (-0.0017655450337514423,0)   (0.0040835082634408902,0)   (0.49038558207242561,0)   (-0.074907870649405628,0)   (-0.005821395252329979,0)   (0.022078710604020665,0)   (-0.024693297686731938,0)   (0.016336705676241788,0)   (-0.0087442600375089441,0)   (0.00059316246398387102,0)   (0.0011224875845756821,0)   (-0.00047026428808252937,0)   
10   0   (0.24501645511819706,0)   (0.026325509005420404,0)   (0.07775489436957074,0)   (-0.013699709898768906,0)   (-0.0042488423244443916,0)   (0.018901227521702323,0)   (-0.028085306823501157,0)   (0.028577549231002846,0)   (-5.9277359032161098e-06,0)   (0.042523287141459552,0)   (0.4900329102363522,0)   (-0.14409260001417548,0)   (0.030516093736383164,0)   (-0.0017203414329504873,0)   (-0.01559698166189242,0)   (0.025237157945299828,0)   (-0.056514106757641278,0)   (0.061795373291767285,0)   (-0.053720354655867483,0)   (0.027263558204697044,0)   
100   0   (0.24500361295480236,0)   (0.05312331203973758,0)   (0.085063722296308972,0)   (-0.014943465394738413,0)   (-0.0031788834837800633,0)   (0.019868015499366311,0)   (-0.03319781278729466,0)   (0.026843136771155695,0)   (0.04034778817154891,0)   (0.11861403295250139,0)   (0.49000722590960566,0)   (-0.13322056184087336,0)   (0.036320325349039562,0)   (-0.0093456962980407472,0)   (-0.0026413534200552301,0)   (0.014370634243538738,0)   (-0.069741780479439713,0)   (0.11843577526414062,0)   (-0.11775413402379187,0)   (0.044704924090424043,0)   
200   0   (0.24502275363413223,0)   (0.060997700162874424,0)   (0.087371429998472264,0)   (-0.014337438676229629,0)   (-0.003177489282094337,0)   (0.020115540217599436,0)   (-0.033383790507164356,0)   (0.026608109270462973,0)   (0.046378007500560509,0)   (0.12562740728540966,0)   (0.49004550726826551,0)   (-0.12823269258950254,0)   (0.034719146091743987,0)   (-0.0080014160951024631,0)   (-0.0028940283683086807,0)   (0.014437820710704787,0)   (-0.071231380394459462,0)   (0.12055013999005904,0)   (-0.11320054426299252,0)   (0.034224457017106177,0)   
500   0   (0.24502402999337403,0)   (0.0615312577283018,0)   (0.087530353658539242,0)   (-0.014296101462890658,0)   (-0.0031778006458035831,0)   (0.020132903619663609,0)   (-0.033397161617947514,0)   (0.026592354658261173,0)   (0.046785762866369859,0)   (0.12610013028073427,0)   (0.49004805998675044,0)   (-0.1278960198162164,0)   (0.034610062190257439,0)   (-0.0079091201515614391,0)   (-0.0029131281452570864,0)   (0.014444330346208425,0)   (-0.071333544571329052,0)   (0.12068773853639253,0)   (-0.11287889199217675,0)   (0.033505966740364941,0)   
1000   0   (0.24502403027316741,0)   (0.061531374711427188,0)   (0.087530388508940724,0)   (-0.014296092398995418,0)   (-0.0031778007150533106,0)   (0.02013290742804438,0)   (-0.033397164551446895,0)   (0.02659235120446013,0)   (0.046785852265180887,0)   (0.12610023391979472,0)   (0.49004806054633593,0)   (-0.12789594600346441,0)   (0.034610038272057185,0)   (-0.0079090999126397374,0)   (-0.002913132337697993,0)   (0.014444331778194056,0)   (-0.071333566973930937,0)   (0.12068776869130884,0)   (-0.11287882143778875,0)   (0.033505809190323033,0)   
10000   0   (0.2450240302731676,0)   (0.061531374711519864,0)   (0.087530388508968326,0)   (-0.014296092398988236,0)   (-0.0031778007150533652,0)   (0.020132907428047395,0)   (-0.03339716455144922,0)   (0.026592351204457399,0)   (0.046785852265251698,0)   (0.12610023391987679,0)   (0.49004806054633759,0)   (-0.12789594600340587,0)   (0.034610038272038207,0)   (-0.0079090999126237207,0)   (-0.0029131323377013128,0)   (0.014444331778195192,0)   (-0.0713335669739487,0)   (0.12068776869133273,0)   (-0.11287882143773283,0)   (0.033505809190198181,0)   
