0   0   (0.20000000000000001,0)   (-2.7755575615628915e-18,0)   (-1.2490009027033011e-17,0)   (-1.3877787807814458e-18,0)   (-8.3266726846886737e-18,0)   (0.3999999999999998,0)   (4.5102810375396986e-18,0)   (3.8163916471489759e-18,0)   (-3.8163916471489759e-18,0)   (2.1163626406917045e-17,0)   
0.5   0   (0.21483391097007168,0)   (-0.0034864261134087845,0)   (-0.0040222969512603516,0)   (0.0066674347060890343,0)   (-0.0013830771274824627,0)   (0.42966782194014347,0)   (-0.038669325013795164,0)   (-0.032392615288314018,0)   (0.01903733669105822,0)   (-0.0059761466094322138,0)   
1   0   (0.21771601172777683,0)   (-0.019930690136145974,0)   (-0.020867638940389063,0)   (0.015508142524659832,0)   (-0.007188131870028043,0)   (0.43543202345555487,0)   (-0.083357097326916207,0)   (-0.0642479603597573,0)   (0.060019808107282725,0)   (-0.02704063110972393,0)   
2   0   (0.21913522388544773,0)   (-0.032850877036243009,0)   (-0.03019487620850448,0)   (0.021711900177292083,0)   (-0.009231293157494963,0)   (0.43827044777089535,0)   (-0.12246895660870209,0)   (-0.075409560357369718,0)   (0.09576295139160057,0)   (-0.064503396517239034,0)   
10   0   (0.2183573894066633,0)   (-0.096918507183941419,0)   (-0.014468657780160208,0)   (0.020387557575300939,0)   (-0.066787401082357922,0)   (0.43671477881332721,0)   (-0.23397439440917273,0)   (-0.034941303228462013,0)   (0.09216109053432868,0)   (-0.19184293002428773,0)   
100   0   (0.21800986265795191,0)   (-0.13030628929500995,0)   (-0.0064148392013842941,0)   (0.021816047374561321,0)   (-0.10310478138633682,0)   (0.43601972531590427,0)   (-0.27049694536957597,0)   (-0.017310308883447173,0)   (0.08285674772263206,0)   (-0.22882028138072544,0)   
200   0   (0.21800986265712571,0)   (-0.13030628937747218,0)   (-0.0064148391816115907,0)   (0.021816047378425057,0)   (-0.10310478147646705,0)   (0.43601972531425193,0)   (-0.27049694545775466,0)   (-0.017310308840451032,0)   (0.082856747699450811,0)   (-0.22882028146927988,0)   
500   0   (0.21800986265712571,0)   (-0.13030628937747218,0)   (-0.0064148391816115907,0)   (0.021816047378425057,0)   (-0.10310478147646705,0)   (0.43601972531425193,0)   (-0.27049694545775466,0)   (-0.017310308840451032,0)   (0.082856747699450811,0)   (-0.22882028146927988,0)   
1000   0   (0.21800986265712571,0)   (-0.13030628937747218,0)   (-0.0064148391816115907,0)   (0.021816047378425057,0)   (-0.10310478147646705,0)   (0.43601972531425193,0)   (-0.27049694545775466,0)   (-0.017310308840451032,0)   (0.082856747699450811,0)   (-0.22882028146927988,0)   
10000   0   (0.21800986265712571,0)   (-0.13030628937747218,0)   (-0.0064148391816115907,0)   (0.021816047378425057,0)   (-0.10310478147646705,0)   (0.43601972531425193,0)   (-0.27049694545775466,0)   (-0.017310308840451032,0)   (0.082856747699450811,0)   (-0.22882028146927988,0)   
