0   0   (0.21428571428571427,0)   (-7.9301644616082606e-18,0)   (2.9738116731030977e-18,0)   (3.4694469519536142e-18,0)   (-3.9650822308041303e-18,0)   (0,0)   (-5.9476233462061954e-18,0)   (0.42857142857142821,0)   (8.6736173798840355e-18,0)   (-2.2613359597554807e-18,0)   (-5.2661248377867354e-19,0)   (7.7443012320393178e-19,0)   (-3.4074925420972995e-18,0)   (1.4249514266952343e-18,0)   
0.5   0   (0.23414886409004956,0)   (-0.00014489758792032861,0)   (0.0016424730589712627,0)   (0.010122688487645826,0)   (-0.0041604339294068976,0)   (0.0040418499800508557,0)   (-0.00094559606229726906,0)   (0.46829772818010013,0)   (-0.040901031069875117,0)   (-0.02707709506883086,0)   (0.027404422885105983,0)   (-0.012760237361437483,0)   (0.0031443530712941172,0)   (-0.00076788783879399561,0)   
1   0   (0.23613324602134803,0)   (0.0017077093804256135,0)   (0.0045092471313435394,0)   (0.012931327821350399,0)   (-0.0088326658754507882,0)   (0.011398810688424483,0)   (-0.0023423507539240742,0)   (0.4722664920426925,0)   (-0.065293297443411558,0)   (-0.031423494574062273,0)   (0.044325167260687706,0)   (-0.031640574768294641,0)   (0.0070531689701081122,0)   (-0.00046402923297817996,0)   
2   0   (0.23671037700148503,0)   (0.00011167206260649205,0)   (0.010396727879672801,0)   (0.010248484670860453,0)   (-0.013215112013176341,0)   (0.021970124163319553,0)   (-0.0036965629460313262,0)   (0.47342075400295797,0)   (-0.1020658720772476,0)   (-0.023695492931228121,0)   (0.050612853890519484,0)   (-0.056146099543609065,0)   (0.020303646417426845,0)   (-0.0011217446325039462,0)   
10   0   (0.23606302655731662,0)   (-0.07313863036412728,0)   (0.017604097279025219,0)   (0.002872817652052711,0)   (-0.036008907068364411,0)   (0.033489638597234236,0)   (-0.038571624481119102,0)   (0.47212605311463351,0)   (-0.2249094209041394,0)   (0.034628853942346501,0)   (0.021926557566343489,0)   (-0.10181713058215902,0)   (0.11962698524494744,0)   (-0.14953757909433574,0)   
100   0   (0.23529073159326008,0)   (-0.14815161184498618,0)   (0.032574790036160275,0)   (-0.0065533178204628551,0)   (-0.044438111046338956,0)   (0.049533918911402922,0)   (-0.1182530228747397,0)   (0.47058146318652061,0)   (-0.3015658301712334,0)   (0.051598595621633041,0)   (0.0054224192489841228,0)   (-0.097182466291173344,0)   (0.11918174317013799,0)   (-0.24649705085709883,0)   
200   0   (0.23529071329103279,0)   (-0.1481533369655775,0)   (0.032575213758047152,0)   (-0.0065535725693656082,0)   (-0.044438240571466212,0)   (0.049534376311905361,0)   (-0.11825515323818629,0)   (0.47058142658206625,0)   (-0.30156744083421894,0)   (0.051598766245815914,0)   (0.0054221886470745299,0)   (-0.097182214903599878,0)   (0.11918123908692485,0)   (-0.24649856003859327,0)   
500   0   (0.23529071329094395,0)   (-0.14815333697395028,0)   (0.032575213760103666,0)   (-0.0065535725706020228,0)   (-0.044438240572094848,0)   (0.049534376314125335,0)   (-0.11825515324852592,0)   (0.47058142658188895,0)   (-0.30156744084203613,0)   (0.051598766246643987,0)   (0.0054221886459553115,0)   (-0.097182214902379688,0)   (0.11918123908447834,0)   (-0.24649856004591814,0)   
1000   0   (0.23529071329094395,0)   (-0.14815333697395028,0)   (0.032575213760103666,0)   (-0.0065535725706020228,0)   (-0.044438240572094848,0)   (0.049534376314125335,0)   (-0.11825515324852592,0)   (0.47058142658188895,0)   (-0.30156744084203613,0)   (0.051598766246643987,0)   (0.0054221886459553115,0)   (-0.097182214902379688,0)   (0.11918123908447834,0)   (-0.24649856004591814,0)   
10000   0   (0.23529071329094395,0)   (-0.14815333697395028,0)   (0.032575213760103666,0)   (-0.0065535725706020228,0)   (-0.044438240572094848,0)   (0.049534376314125335,0)   (-0.11825515324852592,0)   (0.47058142658188895,0)   (-0.30156744084203613,0)   (0.051598766246643987,0)   (0.0054221886459553115,0)   (-0.097182214902379688,0)   (0.11918123908447834,0)   (-0.24649856004591814,0)   
