0   0   (0.16666666666666666,0)   (1.3877787807814457e-17,0)   (-2.3129646346357429e-17,0)   (0.33333333333333331,0)   (0,0)   (-2.0816681711721685e-17,0)   
0.5   0   (0.16666666666666663,0)   (-0.031159737771551996,0)   (-0.031159737771552027,0)   (0.33333333333333326,0)   (-0.073860234025719271,0)   (-0.073860234025719299,0)   
1   0   (0.1666666666666666,0)   (-0.071667829299846122,0)   (-0.071667829299846164,0)   (0.33333333333333331,0)   (-0.14792567677586807,0)   (-0.14792567677586815,0)   
2   0   (0.16666666666666666,0)   (-0.083086604168256861,0)   (-0.083086604168256903,0)   (0.33333333333333331,0)   (-0.16632917091422117,0)   (-0.16632917091422125,0)   
10   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666669,0)   
100   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666669,0)   
200   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666669,0)   
500   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666669,0)   
1000   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666669,0)   
10000   0   (0.16666666666666666,0)   (-0.083333333333333287,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666669,0)   
