0   0   (0.22500000000000003,0)   (2.0816681711721684e-18,0)   (-4.0766001685454968e-18,0)   (1.3444106938820255e-18,0)   (3.1225022567582528e-18,0)   (2.8622937353617316e-18,0)   (6.9388939039072284e-18,0)   (1.1796119636642288e-17,0)   (7.2858385991025901e-18,0)   (4.5102810375396986e-18,0)   (0.4499999999999858,0)   (-1.719951221376692e-17,0)   (1.9128036828075513e-17,0)   (-6.6637776026390315e-18,0)   (9.1791266428054013e-18,0)   (3.8556939759015751e-18,0)   (-8.2833045977892545e-18,0)   (-4.4452289071905678e-19,0)   (6.7965923687685057e-19,0)   (-2.0904773138236132e-18,0)   
0.5   0   (0.24373626407956669,0)   (0.012822327603979004,0)   (0.015977556027614533,0)   (0.0083095508776781356,0)   (-0.0028350821913111306,0)   (0.0040294705075952213,0)   (-0.0012163113908994587,0)   (0.00087448164069451543,0)   (-0.00017185553042756778,0)   (0.00012374229757356316,0)   (0.4874725281588328,0)   (-0.026896909877366634,0)   (-0.012877336106416294,0)   (0.016683769767112815,0)   (-0.010871861090402113,0)   (0.0033038059621889131,0)   (-0.0007748090566923032,0)   (0.0001878393687879677,0)   (-4.2282871150918559e-05,0)   (1.0154231498907241e-05,0)   
1   0   (0.24481832235548837,0)   (0.029574347063689596,0)   (0.035291667463072211,0)   (0.010683822711455845,0)   (-0.0032673943466869446,0)   (0.0084899531298083929,0)   (-0.002718217962969591,0)   (0.0029827358387656809,0)   (-0.0003497776012631499,0)   (0.00068214466562645855,0)   (0.48963664471045187,0)   (-0.041551159797851206,0)   (-0.011673864734802791,0)   (0.019514212490612325,0)   (-0.017605670127462208,0)   (0.0063264048200828149,0)   (-0.00030475247686201324,0)   (-0.00067329905863594205,0)   (0.00023201213771046925,0)   (-4.5565894624012269e-05,0)   
2   0   (0.24517301212732184,0)   (0.053205548739668838,0)   (0.062387214786247473,0)   (0.012388788014327157,0)   (-0.0027366892934432788,0)   (0.014350002894061251,0)   (-0.0056872030525171174,0)   (0.0089054976017972562,0)   (-3.5021937424192249e-05,0)   (0.0039822484648834996,0)   (0.49034602425422968,0)   (-0.064063321216654576,0)   (-0.0077405557486465134,0)   (0.022371321970398903,0)   (-0.023531394144900734,0)   (0.01357061444791439,0)   (-0.0045397089577890277,0)   (-0.0012449866810739553,0)   (0.001143206464318894,0)   (-0.00026019264863383666,0)   
10   0   (0.24520585934248676,0)   (0.079358551498319593,0)   (0.10169302030644926,0)   (0.0012593617011441055,0)   (-0.0059782541727588148,0)   (0.020642796857071193,0)   (-0.021782191870872564,0)   (0.028410394981224399,0)   (0.025695861940035876,0)   (0.046054339187696094,0)   (0.49041171868493899,0)   (-0.11117497451120985,0)   (0.019310830651214871,0)   (0.0050272128263539615,0)   (-0.019293417487814695,0)   (0.028782656728902373,0)   (-0.054856326448271965,0)   (0.040539013428620596,0)   (-0.018151983870775254,0)   (0.0021244422470387352,0)   
100   0   (0.24480677545159152,0)   (0.052554168224077095,0)   (0.10602657340430005,0)   (-0.0062964810925714085,0)   (-0.010989488025116019,0)   (0.02504242868260435,0)   (-0.040546465457465368,0)   (0.015911467050644619,0)   (0.028214960962487656,0)   (0.076717916941443448,0)   (0.48961355090318337,0)   (-0.14470104076202309,0)   (0.03886141208885957,0)   (-0.01373893312100088,0)   (-0.0037196922176392314,0)   (0.019151711374838194,0)   (-0.085188877578524308,0)   (0.11742151200758537,0)   (-0.11201457303619698,0)   (0.039099707227042382,0)   
200   0   (0.24480269554068948,0)   (0.051903937837976068,0)   (0.10546393273615744,0)   (-0.0066032090110649177,0)   (-0.011008405776871014,0)   (0.024993506877323522,0)   (-0.040787898383405678,0)   (0.01535604003805687,0)   (0.027594375772726477,0)   (0.076864015908242683,0)   (0.48960539108137924,0)   (-0.14508319823242297,0)   (0.039296573641832672,0)   (-0.014276505476807285,0)   (-0.0030150663329212308,0)   (0.018493602933683042,0)   (-0.085446559461157146,0)   (0.12019172369568373,0)   (-0.11666818291766938,0)   (0.04146061281519569,0)   
500   0   (0.24480271804936984,0)   (0.051902784778535306,0)   (0.10545618204511571,0)   (-0.0066065075045754788,0)   (-0.011007222772684669,0)   (0.024992019262326529,0)   (-0.040788181869237494,0)   (0.01535335300110807,0)   (0.027594919396569391,0)   (0.076875402544823696,0)   (0.48960543609874074,0)   (-0.14508143116688021,0)   (0.039300555179642413,0)   (-0.014282736240649001,0)   (-0.0030049927571100064,0)   (0.018483657447921263,0)   (-0.085446490114537865,0)   (0.12022801303816311,0)   (-0.11673437828036148,0)   (0.041495377439236501,0)   
1000   0   (0.2448027180496557,0)   (0.051902784796258788,0)   (0.10545618202070844,0)   (-0.0066065075124376246,0)   (-0.011007222765012419,0)   (0.024992019255419093,0)   (-0.040788181861830954,0)   (0.015353353006205673,0)   (0.027594919423201362,0)   (0.076875402606451246,0)   (0.48960543609931251,0)   (-0.14508143114208374,0)   (0.039300555186694876,0)   (-0.014282736257083766,0)   (-0.003004992724344336,0)   (0.018483657414161862,0)   (-0.085446490104464562,0)   (0.12022801314752132,0)   (-0.11673437849478299,0)   (0.04149537755487611,0)   
10000   0   (0.24480271804965573,0)   (0.051902784796258795,0)   (0.10545618202070843,0)   (-0.0066065075124376255,0)   (-0.011007222765012417,0)   (0.024992019255419093,0)   (-0.040788181861830954,0)   (0.015353353006205673,0)   (0.027594919423201358,0)   (0.076875402606451232,0)   (0.48960543609931251,0)   (-0.14508143114208374,0)   (0.039300555186694876,0)   (-0.014282736257083768,0)   (-0.0030049927243443351,0)   (0.018483657414161865,0)   (-0.085446490104464562,0)   (0.12022801314752132,0)   (-0.11673437849478301,0)   (0.041495377554876103,0)   
