0   0   (0.22727272727272732,0)   (1.2616170734376779e-18,0)   (5.2041704279304213e-18,0)   (-1.7347234759768071e-18,0)   (1.3759511207179674e-17,0)   (-2.3339915858597042e-17,0)   (2.5626596804202832e-18,0)   (-6.8994683703623006e-18,0)   (3.1540426835941948e-19,0)   (-1.8411724165481111e-17,0)   (9.4621280507825835e-18,0)   (0.4545454545454648,0)   (-6.1561738582480904e-17,0)   (1.4088652809883656e-16,0)   (-1.2958680057048335e-17,0)   (4.129824638831149e-18,0)   (-6.8267775428888413e-18,0)   (-2.1319357264419509e-17,0)   (9.0555522361005198e-20,0)   (-3.1910041212925644e-19,0)   (1.8665526037676583e-19,0)   (3.8211966340497634e-18,0)   
0.5   0   (0.24538057365037844,0)   (0.014628551842410013,0)   (0.018822373435830521,0)   (0.0075281999663254088,0)   (-0.0026044461446353474,0)   (0.0039169798448652924,0)   (-0.0013594659248348114,0)   (0.00088298760688249793,0)   (-0.00023084713874851117,0)   (0.000123090348658056,0)   (-2.5072278743832598e-05,0)   (0.49076114729831588,0)   (-0.02530122857574647,0)   (-0.0099677128024653824,0)   (0.013886131157495787,0)   (-0.010508601873765863,0)   (0.0033722748854601897,0)   (-0.00065611993338527525,0)   (9.815197327559368e-05,0)   (-2.1167079217258274e-05,0)   (4.7118207802402075e-06,0)   (-1.1893896956419624e-06,0)   
1   0   (0.24613898142436191,0)   (0.032475397470545363,0)   (0.040286219894466242,0)   (0.010354116763120053,0)   (-0.0015665028810710191,0)   (0.0075303918321976511,0)   (-0.0031444172702755732,0)   (0.0029725514158899066,0)   (-0.00064455512377076252,0)   (0.00063162859486373864,0)   (-3.9013144095333194e-05,0)   (0.49227796284646713,0)   (-0.040096726683426939,0)   (-0.0088752709392820334,0)   (0.015882563733650719,0)   (-0.014863642998784241,0)   (0.0064495445449271353,0)   (-0.00088571726548338457,0)   (-0.0008012082681465439,0)   (0.00042358505694378804,0)   (-8.5760919946476627e-05,0)   (9.941401499205922e-06,0)   
2   0   (0.24641183507882999,0)   (0.059240561865860714,0)   (0.071189839846886357,0)   (0.013734487511889571,0)   (0.00075280238678809722,0)   (0.011072191705575714,0)   (-0.0067737264937641371,0)   (0.008862512691696427,0)   (-0.0019458167013902551,0)   (0.0035531488971288537,0)   (0.00023568193001348339,0)   (0.49282367015670897,0)   (-0.061474562771778901,0)   (-0.0054334187896188518,0)   (0.018603000758384967,0)   (-0.018312782901164407,0)   (0.011622479271048668,0)   (-0.0066445960632581557,0)   (0.00070988524676806827,0)   (0.00094463963397135159,0)   (-0.00048573669941666284,0)   (5.9459911100740901e-05,0)   
10   0   (0.24645995555974454,0)   (0.08948703365709311,0)   (0.10958398276066138,0)   (0.011151636265298409,0)   (-0.0037994236164229337,0)   (0.014902051995645977,0)   (-0.016140603893351334,0)   (0.020898210309696037,0)   (0.0070785455140135751,0)   (0.024170075689732961,0)   (0.024909442973354838,0)   (0.49291991111936351,0)   (-0.09790230753900378,0)   (0.019597678102515264,0)   (0.0030696777262933434,0)   (-0.0098322809132914864,0)   (0.014025543700513989,0)   (-0.033322350432208936,0)   (0.045676334691581277,0)   (-0.034251757962862263,0)   (0.010531307244256372,0)   (-0.0002339066930231368,0)   
100   0   (0.24647804179707627,0)   (0.11702808052838604,0)   (0.10328628425200016,0)   (0.035252181313073769,0)   (-0.014957389886577386,0)   (0.023375259019969213,0)   (-0.016494150671886431,0)   (0.010545463423884965,0)   (0.073343628128207411,0)   (0.1084302807791753,0)   (0.18714157622082586,0)   (0.49295608359414878,0)   (-0.077047436682068551,0)   (0.022905615495084582,0)   (-0.0036038004039690339,0)   (-0.00034141268582724073,0)   (0.0078599684304984062,0)   (-0.043296961495683399,0)   (0.086127275667370287,0)   (-0.065926380134347845,0)   (0.020170552899396382,0)   (0.0038541944301448789,0)   
200   0   (0.2464788777288093,0)   (0.11735303011676666,0)   (0.10330036137026272,0)   (0.03554254493448164,0)   (-0.015053016866630541,0)   (0.023467174497411872,0)   (-0.016497657205183529,0)   (0.010489233417995243,0)   (0.074043417855915492,0)   (0.10917116491137326,0)   (0.18856839108974591,0)   (0.49295775545761839,0)   (-0.076780766089392133,0)   (0.022857910076496391,0)   (-0.003581378741364829,0)   (-0.00033689683198869874,0)   (0.0078744757656568371,0)   (-0.043416298150858845,0)   (0.086338828644996674,0)   (-0.06583094098939922,0)   (0.01972893309004748,0)   (0.0043008922163805165,0)   
500   0   (0.24647887951508313,0)   (0.11735402717453415,0)   (0.1033004953486462,0)   (0.035543566264398092,0)   (-0.015053347613016386,0)   (0.023467493530921448,0)   (-0.016497689998535917,0)   (0.01048906389357346,0)   (0.074045722925749097,0)   (0.10917348865376929,0)   (0.18857291992863801,0)   (0.4929577590301652,0)   (-0.076779952856344161,0)   (0.022857746870105403,0)   (-0.003581268473841377,0)   (-0.00033695807055409869,0)   (0.0078746149364424794,0)   (-0.04341680660471512,0)   (0.08633952055096647,0)   (-0.065830344892938944,0)   (0.019726790415142657,0)   (0.0043030252598539155,0)   
1000   0   (0.24647887951508318,0)   (0.11735402717458555,0)   (0.10330049534865418,0)   (0.035543566264452035,0)   (-0.015053347613033792,0)   (0.023467493530938244,0)   (-0.016497689998537832,0)   (0.010489063893564772,0)   (0.074045722925869334,0)   (0.10917348865388936,0)   (0.18857291992887229,0)   (0.49295775903016714,0)   (-0.076779952856302389,0)   (0.022857746870096632,0)   (-0.0035812684738350644,0)   (-0.00033695807055824576,0)   (0.0078746149364508529,0)   (-0.043416806604743029,0)   (0.086339520551002719,0)   (-0.065830344892904513,0)   (0.019726790415021636,0)   (0.0043030252599745768,0)   
10000   0   (0.24647887951508321,0)   (0.11735402717458557,0)   (0.10330049534865418,0)   (0.035543566264452042,0)   (-0.015053347613033792,0)   (0.023467493530938244,0)   (-0.016497689998537832,0)   (0.010489063893564771,0)   (0.074045722925869334,0)   (0.10917348865388934,0)   (0.18857291992887232,0)   (0.49295775903016714,0)   (-0.076779952856302403,0)   (0.022857746870096635,0)   (-0.0035812684738350644,0)   (-0.00033695807055824571,0)   (0.0078746149364508529,0)   (-0.043416806604743029,0)   (0.086339520551002719,0)   (-0.065830344892904527,0)   (0.019726790415021636,0)   (0.004303025259974576,0)   
