0   0   (0.21428571428571427,0)   (2.4781763942525816e-18,0)   (-4.9563527885051629e-19,0)   (-3.4694469519536142e-18,0)   (4.4607175096546471e-18,0)   (-5.4519880673556793e-18,0)   (-4.9563527885051632e-18,0)   (0.42857142857142921,0)   (1.3629970168389198e-18,0)   (-7.4345291827577443e-19,0)   (-4.9563527885051632e-18,0)   (-1.5178830414797062e-18,0)   (-8.0540732813208904e-19,0)   (5.0492844032896347e-18,0)   
0.5   0   (0.23274956417483358,0)   (0.0060586335703706647,0)   (0.0063090349933334787,0)   (0.007824699522784577,0)   (-0.0016287709879394857,0)   (0.0025599974217586472,0)   (-0.00037904773903025662,0)   (0.46549912834966717,0)   (-0.031493717258409742,0)   (-0.022602831081672665,0)   (0.019232542549016622,0)   (-0.0073849027301438365,0)   (0.0017103119999048865,0)   (-0.00039029932474490245,0)   
1   0   (0.23536096813591145,0)   (0.010730655249892404,0)   (0.0094878538029379046,0)   (0.012372655218212217,0)   (-0.005385067243827227,0)   (0.0092906510886530611,0)   (-0.0010903961738320551,0)   (0.47072193627181996,0)   (-0.05414121155118902,0)   (-0.031651194762310285,0)   (0.039825430302874602,0)   (-0.023005564585873432,0)   (0.0049912180437789062,0)   (-0.00081968584151609542,0)   
2   0   (0.23648659968948546,0)   (0.021015173116384993,0)   (0.017018012739559128,0)   (0.011612403376709138,0)   (-0.0065327108938260207,0)   (0.021424957331870199,0)   (0.0017601984825723631,0)   (0.47297319937896831,0)   (-0.080276751422430348,0)   (-0.029970587009943792,0)   (0.052267752190688903,0)   (-0.043795454063552397,0)   (0.0095839083473405126,0)   (0.0018205603909813861,0)   
10   0   (0.23652734389879529,0)   (0.026030740527745878,0)   (0.029180433634635922,0)   (0.010773656008912514,0)   (-0.0067897113367256911,0)   (0.04829463071581222,0)   (0.033524444215390511,0)   (0.47305468779758841,0)   (-0.13828470100230777,0)   (0.003591216364658496,0)   (0.045791707232005874,0)   (-0.079511057732696205,0)   (0.070886151521812102,0)   (-0.061077253881461332,0)   
100   0   (0.23585595604054072,0)   (-0.098573427721045159,0)   (0.027205893561595466,0)   (-0.0055931095809284622,0)   (-0.036020194701505664,0)   (0.037041637625537943,0)   (-0.088456897086706648,0)   (0.47171191208108093,0)   (-0.25238966398201257,0)   (0.049316559462749453,0)   (0.0061602606297466349,0)   (-0.097377867797921111,0)   (0.1374241120831021,0)   (-0.24499766699665373,0)   
200   0   (0.23562683868103551,0)   (-0.12938433415909217,0)   (0.031585477802733124,0)   (-0.0096864225750234855,0)   (-0.038668077909879181,0)   (0.042562711712431742,0)   (-0.12420009398243446,0)   (0.47125367736206991,0)   (-0.27796412667132669,0)   (0.052893050577043389,0)   (0.0005743655951054794,0)   (-0.09211078212032664,0)   (0.13188613275842126,0)   (-0.27488601920334166,0)   
500   0   (0.23559397978958826,0)   (-0.13352789210007332,0)   (0.032360620868078775,0)   (-0.010210159167566273,0)   (-0.03884865775049498,0)   (0.043676659583147599,0)   (-0.12903347203689719,0)   (0.47118795957917536,0)   (-0.28136906233189135,0)   (0.053210880214809582,0)   (-0.00012252347299876868,0)   (-0.091075619520618517,0)   (0.13060085018477852,0)   (-0.27886814254920089,0)   
1000   0   (0.23559393245552082,0)   (-0.13353382010079226,0)   (0.032361759336183779,0)   (-0.010210904214385823,0)   (-0.038848888278943963,0)   (0.043678312132838931,0)   (-0.12904039113259042,0)   (0.4711878649110407,0)   (-0.28137392816570989,0)   (0.053211309061259142,0)   (-0.00012351187144278765,0)   (-0.091074086759412462,0)   (0.13059892572081436,0)   (-0.27887383367324287,0)   
10000   0   (0.23559393245467561,0)   (-0.13353382020664611,0)   (0.03236175935651342,0)   (-0.010210904227689744,0)   (-0.038848888283059962,0)   (0.043678312162348805,0)   (-0.12904039125614189,0)   (0.47118786490935022,0)   (-0.28137392825259694,0)   (0.053211309068916482,0)   (-0.00012351188909206492,0)   (-0.091074086732041759,0)   (0.1305989256864486,0)   (-0.27887383377486663,0)   
