0   0   (0.19999999999999998,0)   (6.9388939039072284e-18,0)   (5.551115123125783e-18,0)   (5.551115123125783e-18,0)   (4.1633363423443369e-18,0)   (0.3999999999999998,0)   (-6.2450045135165057e-18,0)   (2.0816681711721684e-18,0)   (-4.1633363423443369e-18,0)   (-5.2041704279304211e-19,0)   
0.5   0   (0.20555156626517376,0)   (0.018167641397725316,0)   (0.017086240784014585,0)   (0.0037313676017364846,0)   (0.0021852908779605548,0)   (0.41110313253034747,0)   (-0.0035189515997705307,0)   (-0.0033711788539581354,0)   (0.00065625889026546731,0)   (-7.3672174016671863e-05,0)   
1   0   (0.21016294274808128,0)   (0.032191124443089386,0)   (0.028733328911690167,0)   (0.011399904690617512,0)   (0.0076848648438991264,0)   (0.42032588549616273,0)   (-0.013964695693293687,0)   (-0.012524345430986033,0)   (0.0048747045697551906,0)   (-0.0010247015289573608,0)   
2   0   (0.21225571233378995,0)   (0.049084176221351333,0)   (0.042636905303900817,0)   (0.024131773543715557,0)   (0.0196657956469934,0)   (0.42451142466758002,0)   (-0.035111543796058763,0)   (-0.03057833974516487,0)   (0.020832627539715452,0)   (-0.0066621639087332046,0)   
10   0   (0.21417600434308831,0)   (0.065714367788434841,0)   (0.042836071132297392,0)   (0.02305825008893278,0)   (0.054148324826329322,0)   (0.4283520086861769,0)   (-0.059488067981167181,0)   (-0.083445079326977617,0)   (0.10131321592594328,0)   (-0.026497889588086937,0)   
100   0   (0.21560493374104275,0)   (0.054880362021590641,0)   (-0.025145827796378903,0)   (-0.016624797695752137,0)   (0.029472883604662003,0)   (0.43120986748208562,0)   (-0.070728759699667548,0)   (-0.13620450632693343,0)   (0.16737059558196007,0)   (-0.022684167271919155,0)   
200   0   (0.215606355151578,0)   (0.054856677952745986,0)   (-0.025225736667296893,0)   (-0.016672641167054806,0)   (0.029424470286548848,0)   (0.43121271030315611,0)   (-0.070752649212685134,0)   (-0.13625052138843269,0)   (0.16742713736744813,0)   (-0.022691824657098066,0)   
500   0   (0.21560635563227876,0)   (0.05485666994252951,0)   (-0.025225763689103446,0)   (-0.016672657345765968,0)   (0.029424453914059758,0)   (0.43121271126455762,0)   (-0.070752657292485449,0)   (-0.1362505369479495,0)   (0.16742715648726747,0)   (-0.022691827248455438,0)   
1000   0   (0.21560635563227878,0)   (0.054856669942529503,0)   (-0.02522576368910345,0)   (-0.016672657345765968,0)   (0.029424453914059755,0)   (0.43121271126455768,0)   (-0.070752657292485463,0)   (-0.13625053694794953,0)   (0.16742715648726744,0)   (-0.022691827248455438,0)   
10000   0   (0.21560635563227878,0)   (0.054856669942529503,0)   (-0.025225763689103446,0)   (-0.016672657345765972,0)   (0.029424453914059758,0)   (0.43121271126455774,0)   (-0.070752657292485449,0)   (-0.13625053694794956,0)   (0.16742715648726747,0)   (-0.022691827248455441,0)   
