0   0   (0.22222222222222221,0)   (2.6020852139652106e-18,0)   (2.8912057932946783e-19,0)   (-1.6383499495336511e-18,0)   (-5.9751586394756692e-18,0)   (-2.4093381610788987e-18,0)   (8.8663644327703467e-18,0)   (3.3730734255104582e-18,0)   (-6.2642792188051368e-18,0)   (0.44444444444444298,0)   (-3.2462820047836814e-17,0)   (-1.9362043796970301e-17,0)   (-5.6107462426124854e-18,0)   (-4.4843806523081006e-18,0)   (-1.0375212456146008e-17,0)   (-4.4994390158148434e-18,0)   (2.1141942363467336e-18,0)   (-3.1637621727667291e-18,0)   
0.5   0   (0.24215432757307809,0)   (0.0069432309381086523,0)   (0.011106550774726828,0)   (0.0088749115929325478,0)   (-0.0047353624486940488,0)   (0.0049219783105004218,0)   (-0.0015758364234415927,0)   (0.00094233436355594584,0)   (-0.00022467253279891993,0)   (0.48430865514608357,0)   (-0.034257149590609819,0)   (-0.016465538692620199,0)   (0.021388105196827528,0)   (-0.014221492888314263,0)   (0.0042189627007674759,0)   (-0.00093431780449060851,0)   (0.00018121007466473968,0)   (-4.258784185612131e-05,0)   
1   0   (0.24317234689827688,0)   (0.015927782174159938,0)   (0.024555326815115609,0)   (0.008242179025389134,0)   (-0.0073266842094525594,0)   (0.010504538001252811,0)   (-0.0036740005803711849,0)   (0.0030966094598460919,0)   (-0.00059599197752846316,0)   (0.48634469379644307,0)   (-0.054957198580077207,0)   (-0.014999472610237201,0)   (0.025468518201122906,0)   (-0.024217810631656386,0)   (0.0088812819393023767,0)   (-0.00044355836345973392,0)   (-0.0008727050639481521,0)   (0.00030814807364801868,0)   
2   0   (0.2434040132103901,0)   (0.021872869481955159,0)   (0.039686147278842322,0)   (0.0034054419089394323,0)   (-0.0086820456259706167,0)   (0.017883766526624101,0)   (-0.0093264052582681667,0)   (0.0096132678594309691,0)   (-0.0020389457124660678,0)   (0.48680802642068532,0)   (-0.088233240529399903,0)   (-0.0077730374977406204,0)   (0.027436959970137776,0)   (-0.033607355149888968,0)   (0.021606030193147569,0)   (-0.0088718051747804939,0)   (-0.00056240488974949974,0)   (0.001191968102375679,0)   
10   0   (0.24303141376957502,0)   (-0.03173280961709133,0)   (0.045167624947815982,0)   (-0.017256468355936166,0)   (-0.0094404450482982304,0)   (0.022362389473780542,0)   (-0.036602757786575311,0)   (0.027721012905598814,0)   (-0.02253643944445019,0)   (0.48606282753913854,0)   (-0.19130279444250972,0)   (0.037184447049005767,0)   (-0.0048626049291902616,0)   (-0.027615564090227227,0)   (0.044907729902411167,0)   (-0.086553308236024806,0)   (0.091237977931590108,0)   (-0.080017130221709601,0)   
100   0   (0.24218127005504578,0)   (-0.16123547757572451,0)   (0.058357030684481073,0)   (-0.03339557696567913,0)   (-0.011886630690569817,0)   (0.028290471492117074,0)   (-0.057714276287564051,0)   (0.055946163644138375,0)   (-0.11894019247899745,0)   (0.48436254011009267,0)   (-0.31302525600043563,0)   (0.071937229555575979,0)   (-0.032269192541230222,0)   (-0.027839349478189397,0)   (0.045170848533606991,0)   (-0.095551375845628034,0)   (0.11525864899410798,0)   (-0.24182571134715336,0)   
200   0   (0.24217529076210334,0)   (-0.16217304140409911,0)   (0.058544003011641518,0)   (-0.033539448835267258,0)   (-0.01188449291313136,0)   (0.028334517762612779,0)   (-0.057837479734134653,0)   (0.056270800897954491,0)   (-0.11988595887807242,0)   (0.48435058152420879,0)   (-0.31384847937881272,0)   (0.072096744207079053,0)   (-0.032359203849039425,0)   (-0.027966828021015799,0)   (0.045234513608670333,0)   (-0.095435389346405303,0)   (0.11480535271911378,0)   (-0.24242800641880852,0)   
500   0   (0.24217527508758999,0)   (-0.16217549918672666,0)   (0.058544493159899617,0)   (-0.033539825994599648,0)   (-0.011884487307101331,0)   (0.028334633228341372,0)   (-0.057837802710574038,0)   (0.056271651918733193,0)   (-0.11988843819548869,0)   (0.48435055017518008,0)   (-0.31385063742560593,0)   (0.07209716235841522,0)   (-0.032359439798787054,0)   (-0.027967162213883626,0)   (0.0452346805111499,0)   (-0.095435085281881687,0)   (0.11480416435345543,0)   (-0.24242958523968669,0)   
1000   0   (0.24217527508758968,0)   (-0.16217549918676988,0)   (0.058544493159908235,0)   (-0.033539825994606288,0)   (-0.011884487307101232,0)   (0.028334633228343398,0)   (-0.057837802710579714,0)   (0.056271651918748167,0)   (-0.1198884381955323,0)   (0.48435055017518092,0)   (-0.3138506374256439,0)   (0.072097162358422451,0)   (-0.032359439798791176,0)   (-0.0279671622138895,0)   (0.045234680511152814,0)   (-0.095435085281876303,0)   (0.11480416435343448,0)   (-0.24242958523971442,0)   
10000   0   (0.24217527508758968,0)   (-0.16217549918676988,0)   (0.058544493159908235,0)   (-0.033539825994606288,0)   (-0.011884487307101232,0)   (0.028334633228343398,0)   (-0.057837802710579714,0)   (0.056271651918748167,0)   (-0.1198884381955323,0)   (0.48435055017518092,0)   (-0.3138506374256439,0)   (0.072097162358422451,0)   (-0.032359439798791176,0)   (-0.0279671622138895,0)   (0.045234680511152814,0)   (-0.095435085281876303,0)   (0.11480416435343448,0)   (-0.24242958523971442,0)   
