0   0   (0.16666666666666666,0)   (4.6259292692714853e-18,0)   (-1.3877787807814457e-17,0)   (0.33333333333333331,0)   (-2.544261098099317e-17,0)   (-6.9388939039072284e-18,0)   
0.5   0   (0.1666666666666666,0)   (-0.015001493273135082,0)   (-0.01500149327313509,0)   (0.33333333333333331,0)   (-0.045117936058876019,0)   (-0.045117936058875992,0)   
1   0   (0.16666666666666666,0)   (-0.05370628851789469,0)   (-0.053706288517894711,0)   (0.33333333333333331,0)   (-0.11906991081398427,0)   (-0.11906991081398423,0)   
2   0   (0.16666666666666663,0)   (-0.081137484432546425,0)   (-0.081137484432546439,0)   (0.33333333333333343,0)   (-0.16366301009936138,0)   (-0.16366301009936132,0)   
10   0   (0.16666666666666666,0)   (-0.083333333333053705,0)   (-0.083333333333053719,0)   (0.33333333333333348,0)   (-0.16666666666638522,0)   (-0.16666666666638516,0)   
100   0   (0.16666666666666666,0)   (-0.083333333333333315,0)   (-0.083333333333333329,0)   (0.33333333333333343,0)   (-0.16666666666666669,0)   (-0.16666666666666663,0)   
200   0   (0.16666666666666666,0)   (-0.083333333333333315,0)   (-0.083333333333333329,0)   (0.33333333333333343,0)   (-0.16666666666666669,0)   (-0.16666666666666663,0)   
500   0   (0.16666666666666666,0)   (-0.083333333333333315,0)   (-0.083333333333333329,0)   (0.33333333333333343,0)   (-0.16666666666666669,0)   (-0.16666666666666663,0)   
1000   0   (0.16666666666666666,0)   (-0.083333333333333315,0)   (-0.083333333333333329,0)   (0.33333333333333343,0)   (-0.16666666666666669,0)   (-0.16666666666666663,0)   
10000   0   (0.16666666666666666,0)   (-0.083333333333333315,0)   (-0.083333333333333329,0)   (0.33333333333333343,0)   (-0.16666666666666669,0)   (-0.16666666666666663,0)   
