0   0   (0.2272727272727274,0)   (-1.0881447258399971e-17,0)   (2.6809362810550654e-18,0)   (4.7310640253912917e-18,0)   (4.7310640253912917e-18,0)   (2.996340549414485e-18,0)   (-2.1289788114260815e-17,0)   (-1.8293447564846329e-17,0)   (-2.7085341545365147e-17,0)   (-3.1146171500492672e-18,0)   (-1.4824000612892714e-17,0)   (0.45454545454544826,0)   (-4.4536992366631112e-17,0)   (-2.3049152548703201e-17,0)   (5.8410776018694906e-17,0)   (-4.5967708017538831e-18,0)   (4.819155451905739e-18,0)   (2.1406832666972319e-18,0)   (8.0409607712802788e-18,0)   (4.5819862266745349e-18,0)   (2.0297989536021235e-18,0)   (-3.9037438449094557e-18,0)   
0.5   0   (0.24565066943212663,0)   (0.012596528788714834,0)   (0.018310442237311014,0)   (0.0069386117467757696,0)   (-0.0033678114194697567,0)   (0.0042390180174302272,0)   (-0.0016504330801713962,0)   (0.00096623891843108619,0)   (-0.00027253066822062087,0)   (0.00012548759434794131,0)   (-2.8112873167715396e-05,0)   (0.4913013388621556,0)   (-0.028290272059033186,0)   (-0.0096406333613650343,0)   (0.014018905346715576,0)   (-0.011610298483913718,0)   (0.003968994077906924,0)   (-0.00064363360151400224,0)   (-1.7258388460970222e-05,0)   (2.6345695762342752e-05,0)   (-7.0874480507262187e-06,0)   (1.6188227707799254e-06,0)   
1   0   (0.24622313404241841,0)   (0.026702607464615821,0)   (0.03770055061915098,0)   (0.0077661447431591271,0)   (-0.0028996546646109524,0)   (0.0077419054007475249,0)   (-0.0040901385554288775,0)   (0.0033607396199993125,0)   (-0.00095843332772038942,0)   (0.00069275651829951398,0)   (-9.4991326945839284e-05,0)   (0.49244626808249298,0)   (-0.046384008667512466,0)   (-0.0085013527829471969,0)   (0.016381688908825146,0)   (-0.015841334743079701,0)   (0.0077749406517134325,0)   (-0.0018577479867038491,0)   (-0.00081546593716096659,0)   (0.00062074904729285667,0)   (-0.00015076463664714641,0)   (1.6017986560573536e-05,0)   
2   0   (0.24640947137112293,0)   (0.044730456578730052,0)   (0.06318035353989164,0)   (0.005672108546102738,0)   (-0.0014516236436671692,0)   (0.010685026976839001,0)   (-0.0090407568866417935,0)   (0.010140217380061961,0)   (-0.0039969682726066899,0)   (0.0040186012654121611,0)   (-0.00058200659443090081,0)   (0.49281894274137267,0)   (-0.072859235618689094,0)   (-0.0035840046830599337,0)   (0.018307656830139466,0)   (-0.018978194252127996,0)   (0.013235633914010322,0)   (-0.0099867958646007969,0)   (0.0035087434974838466,0)   (-0.00011646974025706085,0)   (-0.00057321263701718046,0)   (0.00018077560427514518,0)   
10   0   (0.24629634049774099,0)   (0.039001207460092627,0)   (0.081515195107425914,0)   (-0.0162106167436822,0)   (0.0011045845731709081,0)   (0.010212589429408024,0)   (-0.0175042882586493,0)   (0.022781517590053934,0)   (-0.018962183325992771,0)   (0.020958302446283765,0)   (-0.0031569422849739267,0)   (0.49259268099534514,0)   (-0.13486296855556695,0)   (0.027157787777020336,0)   (-0.00330237253810649,0)   (-0.0076908549105376769,0)   (0.012051223682028531,0)   (-0.028925468401442268,0)   (0.045238506463904572,0)   (-0.058766961802839406,0)   (0.042526188586204799,0)   (-0.022562576231823245,0)   
100   0   (0.24611302356615936,0)   (0.0027222675619701406,0)   (0.066966933639141968,0)   (-0.031747980948710834,0)   (0.0045369696126919181,0)   (0.0070259010679688929,0)   (-0.018780851327492559,0)   (0.024036166745464743,0)   (-0.045757520788265067,0)   (0.0011892450983258373,0)   (-0.025091713215305931,0)   (0.49222604713230961,0)   (-0.17473540030862136,0)   (0.044813147114516165,0)   (-0.022488708704727328,0)   (0.0070434511873169276,0)   (-0.00071588176250189184,0)   (-0.015893186670163671,0)   (0.039664697398571383,0)   (-0.11140844736565374,0)   (0.18842875287290101,0)   (-0.16512323338913171,0)   
200   0   (0.24613545913151094,0)   (0.009711311882671431,0)   (0.064597762543591244,0)   (-0.03311359439829574,0)   (0.0047589443130626845,0)   (0.0064780975791493738,0)   (-0.018294149649804792,0)   (0.023658945197384405,0)   (-0.05256462901769484,0)   (-0.013172350437789705,0)   (-0.029402691430308266,0)   (0.4922709182630185,0)   (-0.17000010402453644,0)   (0.043949886926761654,0)   (-0.021714858473916965,0)   (0.0082556718588850421,0)   (-0.0024320751489482284,0)   (-0.012315990605597965,0)   (0.037034221205408592,0)   (-0.11915645328283721,0)   (0.20979999907308988,0)   (-0.16867387199026054,0)   
500   0   (0.24619346997469366,0)   (0.024364037770543641,0)   (0.063713929820261181,0)   (-0.031644073598041361,0)   (0.004239536909018504,0)   (0.006560437035342221,0)   (-0.017316943990675578,0)   (0.022462813615141655,0)   (-0.053086015938653024,0)   (-0.020178428209092842,0)   (-0.021684597976307795,0)   (0.49238693994938404,0)   (-0.15851619876290288,0)   (0.041080219817048833,0)   (-0.019122634172296992,0)   (0.0085940137177308133,0)   (-0.0034972498756175316,0)   (-0.0098063062564655093,0)   (0.036371952169579003,0)   (-0.12328004765453238,0)   (0.21808768982399179,0)   (-0.15942761403085412,0)   
1000   0   (0.24620113573313265,0)   (0.02627849175383835,0)   (0.063625514897399399,0)   (-0.0314168123083697,0)   (0.0041629953759899719,0)   (0.0065813941714439684,0)   (-0.01718932029580721,0)   (0.022302269673441663,0)   (-0.053045307339641433,0)   (-0.020915607702370709,0)   (-0.020532520795080608,0)   (0.49240227146626586,0)   (-0.15700374740608083,0)   (0.040700073905744844,0)   (-0.018780126853861743,0)   (0.0086256690142972343,0)   (-0.0036208481848980347,0)   (-0.0095120362084208255,0)   (0.036319992880193594,0)   (-0.1237350126136644,0)   (0.21893601257960293,0)   (-0.15813610673713691,0)   
10000   0   (0.24620131217053809,0)   (0.026322552549645759,0)   (0.063623483543315776,0)   (-0.031411577247172098,0)   (0.0041612326233893861,0)   (0.0065818778541478704,0)   (-0.017186383063003269,0)   (0.02229857420325455,0)   (-0.053044356025561755,0)   (-0.020932550223958134,0)   (-0.020505986750107851,0)   (0.49240262434107801,0)   (-0.15696893703747164,0)   (0.040691324281407829,0)   (-0.018772243669610535,0)   (0.0086263959722100332,0)   (-0.003623690786986206,0)   (-0.0095052679979859001,0)   (0.036318801562905977,0)   (-0.12374547264437089,0)   (0.21895550639621003,0)   (-0.15810637268263991,0)   
