0   0   (0.21875,0)   (3.4694469519536142e-18,0)   (1.0842021724855044e-18,0)   (2.6020852139652106e-18,0)   (-2.6020852139652106e-18,0)   (7.8062556418956319e-18,0)   (0,0)   (-6.5052130349130266e-19,0)   (0.43749999999999922,0)   (1.8295911660692887e-19,0)   (1.3484764520288461e-18,0)   (9.961107459710572e-19,0)   (-4.5672016515951874e-18,0)   (-6.9388939039072284e-18,0)   (9.2021659389707189e-18,0)   (1.8566962203814263e-18,0)   
0.5   0   (0.23679721449745769,0)   (0.01160620144020116,0)   (0.011872081777224021,0)   (0.0077149420164658649,0)   (-0.00072390036870624542,0)   (0.0024958240128777798,0)   (-0.00024217138086542111,0)   (0.00046459486399548868,0)   (0.4735944289949145,0)   (-0.025526070037279164,0)   (-0.017689665747513544,0)   (0.015805954767123882,0)   (-0.0061747527649559644,0)   (0.001619131824754483,0)   (-0.00033740574837567094,0)   (7.0638866277655292e-05,0)   
1   0   (0.23931816859122551,0)   (0.024727541647377432,0)   (0.023582667307292002,0)   (0.012922196746983694,0)   (-0.0027400958720006944,0)   (0.0086525504304001376,0)   (-0.000267207733889285,0)   (0.0029424267961567943,0)   (0.47863633718243365,0)   (-0.041667353512730182,0)   (-0.022605185915080612,0)   (0.029894563837538288,0)   (-0.017669355008255092,0)   (0.0044120224780703288,0)   (-0.00064829038246585807,0)   (0.00012975245914655602,0)   
2   0   (0.24041973615698434,0)   (0.04949642846076293,0)   (0.04405806631140171,0)   (0.015477368367937207,0)   (-0.0033597215450172284,0)   (0.019787756548807208,0)   (0.0054706379986594863,0)   (0.012325640725022359,0)   (0.48083947231394941,0)   (-0.060464701335651995,0)   (-0.020875192239384225,0)   (0.038428341987411782,0)   (-0.031930008603612885,0)   (0.0070528981462946215,0)   (0.0021715205099330998,0)   (-0.0013417602237505027,0)   
10   0   (0.24057882570506028,0)   (0.11861041371606929,0)   (0.094709858916212836,0)   (0.031060563503225773,0)   (0.014962417107753982,0)   (0.064014500833122837,0)   (0.089295210623356755,0)   (0.1193883774846359,0)   (0.48115765141011763,0)   (-0.075647461392033932,0)   (-0.0038230136406570327,0)   (0.042386659731362686,0)   (-0.045414532593593362,0)   (0.017654763821631662,0)   (-0.0066258236427570501,0)   (0.0010952318674411037,0)   
100   0   (0.24104419768590707,0)   (0.18684342146184615,0)   (0.11893190622912414,0)   (0.053870300434183518,0)   (0.058258225761215449,0)   (0.10908739622131505,0)   (0.17937796624647651,0)   (0.21542177787906336,0)   (0.48208839537181442,0)   (-0.018101074090554965,0)   (-0.027889110249021333,0)   (0.05469537978119518,0)   (-0.0084003185445834169,0)   (-0.031264523829408079,0)   (0.015269265528239439,0)   (0.0017556690140549394,0)   
200   0   (0.24104521161325601,0)   (0.18697227619142434,0)   (0.11897714209738428,0)   (0.053921132764796931,0)   (0.058355183374102851,0)   (0.10918417714419192,0)   (0.17952963354469956,0)   (0.21555002021628572,0)   (0.48209042322651219,0)   (-0.017981757504539959,0)   (-0.027962230895619347,0)   (0.054747118643154714,0)   (-0.0083102164920800473,0)   (-0.031434191952558463,0)   (0.01541561496014994,0)   (0.0016832040588302597,0)   
500   0   (0.24104521271235907,0)   (0.1869724161003008,0)   (0.11897719129349052,0)   (0.053921188028318141,0)   (0.058355288689076176,0)   (0.10918428230820236,0)   (0.1795297982273697,0)   (0.21555015934330118,0)   (0.48209042542471842,0)   (-0.01798162796978223,0)   (-0.027962310405682211,0)   (0.054747175001072255,0)   (-0.0083101186422348799,0)   (-0.031434376582410772,0)   (0.0154157745603761,0)   (0.0016831248435706821,0)   
1000   0   (0.24104521271235907,0)   (0.18697241610030096,0)   (0.11897719129349059,0)   (0.053921188028318204,0)   (0.058355288689076322,0)   (0.10918428230820248,0)   (0.17952979822736989,0)   (0.21555015934330138,0)   (0.48209042542471836,0)   (-0.017981627969782057,0)   (-0.027962310405682315,0)   (0.054747175001072339,0)   (-0.0083101186422347602,0)   (-0.031434376582411008,0)   (0.015415774560376301,0)   (0.0016831248435705767,0)   
10000   0   (0.24104521271235907,0)   (0.18697241610030094,0)   (0.11897719129349059,0)   (0.053921188028318204,0)   (0.058355288689076315,0)   (0.1091842823082025,0)   (0.17952979822736992,0)   (0.21555015934330138,0)   (0.48209042542471831,0)   (-0.017981627969782057,0)   (-0.027962310405682318,0)   (0.054747175001072339,0)   (-0.0083101186422347602,0)   (-0.031434376582411008,0)   (0.015415774560376301,0)   (0.0016831248435705769,0)   
