0   0   (0.21428571428571427,0)   (-3.4694469519536142e-18,0)   (4.9563527885051632e-18,0)   (8.9214350193092943e-18,0)   (1.1895246692412391e-17,0)   (-3.4694469519536142e-18,0)   (7.4345291827577445e-18,0)   (0.42857142857142833,0)   (1.3877787807814457e-17,0)   (-7.620392412326689e-18,0)   (3.4694469519536142e-18,0)   (-1.2081109921981335e-18,0)   (5.9166461412780383e-18,0)   (3.0977204928157268e-20,0)   
0.5   0   (0.23485154240604808,0)   (-0.0040388157188399436,0)   (-0.00091624836891170125,0)   (0.011672837620788997,0)   (-0.0059572835308255318,0)   (0.0051050792542807633,0)   (-0.0013756799673991945,0)   (0.46970308481209644,0)   (-0.046788807809885528,0)   (-0.029092258094548098,0)   (0.032190158029823605,0)   (-0.016870698821932772,0)   (0.0041904894473562141,0)   (-0.000996839549645416,0)   
1   0   (0.23643658249009511,0)   (-0.0050526911620520781,0)   (0.0021075677137968114,0)   (0.013219156683889453,0)   (-0.011375034094359002,0)   (0.01242890190746909,0)   (-0.0033179566316418442,0)   (0.47287316498018911,0)   (-0.074061563196699112,0)   (-0.030242422301386074,0)   (0.045771174337239304,0)   (-0.037586148540381462,0)   (0.0092008727373687777,0)   (-0.0002750187252562848,0)   
2   0   (0.23669659564137416,0)   (-0.01557862159056949,0)   (0.0074689057258636215,0)   (0.010069218736334788,0)   (-0.0183097581882181,0)   (0.022520790800775764,0)   (-0.0075657152890514752,0)   (0.47339319128274387,0)   (-0.11917732580239863,0)   (-0.018473688140625975,0)   (0.04858503137714195,0)   (-0.064356680463465724,0)   (0.030114700326847259,0)   (-0.0059871631775847423,0)   
10   0   (0.23568042177518447,0)   (-0.11126319304917279,0)   (0.021494262603731131,0)   (0.0013742669837836169,0)   (-0.042450355868940227,0)   (0.040757521161512662,0)   (-0.06518868145822132,0)   (0.47136084355036723,0)   (-0.26343115136641665,0)   (0.042039096755306316,0)   (0.015597033620003203,0)   (-0.10214578608098485,0)   (0.11904287256596492,0)   (-0.18141579222523976,0)   
100   0   (0.23516342713466742,0)   (-0.15369636610328913,0)   (0.031983688297850477,0)   (-0.0045363972940941312,0)   (-0.046740605311739979,0)   (0.050901469932159965,0)   (-0.11307521457617883,0)   (0.47032685426933463,0)   (-0.31010653912506547,0)   (0.050681941977695731,0)   (0.0078182971453153883,0)   (-0.099837838414750524,0)   (0.11409706329445052,0)   (-0.23195143914808453,0)   
200   0   (0.23516342712242658,0)   (-0.15369636714393056,0)   (0.03198368857232034,0)   (-0.0045363974570586376,0)   (-0.046740605402526163,0)   (0.050901470197902816,0)   (-0.11307521588913425,0)   (0.47032685424485282,0)   (-0.31010654015610228,0)   (0.050681942097671906,0)   (0.0078182970190420163,0)   (-0.099837838318449945,0)   (0.11409706301430343,0)   (-0.23195144002353826,0)   
500   0   (0.23516342712242658,0)   (-0.15369636714393056,0)   (0.03198368857232034,0)   (-0.0045363974570586376,0)   (-0.046740605402526163,0)   (0.050901470197902816,0)   (-0.11307521588913425,0)   (0.47032685424485282,0)   (-0.31010654015610228,0)   (0.050681942097671906,0)   (0.0078182970190420163,0)   (-0.099837838318449945,0)   (0.11409706301430343,0)   (-0.23195144002353826,0)   
1000   0   (0.23516342712242658,0)   (-0.15369636714393056,0)   (0.03198368857232034,0)   (-0.0045363974570586376,0)   (-0.046740605402526163,0)   (0.050901470197902816,0)   (-0.11307521588913425,0)   (0.47032685424485282,0)   (-0.31010654015610228,0)   (0.050681942097671906,0)   (0.0078182970190420163,0)   (-0.099837838318449945,0)   (0.11409706301430343,0)   (-0.23195144002353826,0)   
10000   0   (0.23516342712242658,0)   (-0.15369636714393056,0)   (0.03198368857232034,0)   (-0.0045363974570586376,0)   (-0.046740605402526163,0)   (0.050901470197902816,0)   (-0.11307521588913425,0)   (0.47032685424485282,0)   (-0.31010654015610228,0)   (0.050681942097671906,0)   (0.0078182970190420163,0)   (-0.099837838318449945,0)   (0.11409706301430343,0)   (-0.23195144002353826,0)   
