0   0   (0.1875,0)   (-1.7347234759768071e-18,0)   (-1.0408340855860843e-17,0)   (-1.7347234759768071e-17,0)   (0.37500000000000006,0)   (8.6736173798840355e-19,0)   (-1.5612511283791264e-17,0)   (-1.6479873021779667e-17,0)   
0.5   0   (0.19574100686327681,0)   (0.0042005391220285909,0)   (0.0042005391220285735,0)   (0.0050993149437997612,0)   (0.39148201372655367,0)   (-0.018251922451543241,0)   (-0.018251922451543272,0)   (0.0081967207865934408,0)   
1   0   (0.1980356260429329,0)   (-0.007038486739933552,0)   (-0.0070384867399335633,0)   (0.016449053129964933,0)   (0.39607125208586541,0)   (-0.051482934710434657,0)   (-0.051482934710434657,0)   (0.041963304578109872,0)   
2   0   (0.20163890847314045,0)   (-0.031540507715653497,0)   (-0.031540507715653511,0)   (0.030920553358865021,0)   (0.40327781694628123,0)   (-0.09318263965087234,0)   (-0.093182639650872284,0)   (0.10064790383486172,0)   
10   0   (0.20457685629078781,0)   (-0.048026151577431682,0)   (-0.048026151577431703,0)   (0.032956999826653309,0)   (0.40915371258157568,0)   (-0.11009888812987703,0)   (-0.11009888812987696,0)   (0.12619668904060441,0)   
100   0   (0.2045771546131796,0)   (-0.048027696893074526,0)   (-0.048027696893074547,0)   (0.03295647834593915,0)   (0.40915430922635926,0)   (-0.11009987438765126,0)   (-0.1100998743876512,0)   (0.12619783088041986,0)   
200   0   (0.2045771546131796,0)   (-0.048027696893074533,0)   (-0.048027696893074553,0)   (0.032956478345939143,0)   (0.40915430922635931,0)   (-0.11009987438765126,0)   (-0.11009987438765119,0)   (0.12619783088041989,0)   
500   0   (0.20457715461317963,0)   (-0.048027696893074533,0)   (-0.048027696893074547,0)   (0.03295647834593915,0)   (0.40915430922635943,0)   (-0.11009987438765126,0)   (-0.11009987438765119,0)   (0.12619783088041989,0)   
1000   0   (0.2045771546131796,0)   (-0.048027696893074533,0)   (-0.048027696893074553,0)   (0.032956478345939143,0)   (0.40915430922635931,0)   (-0.11009987438765127,0)   (-0.11009987438765119,0)   (0.12619783088041989,0)   
10000   0   (0.2045771546131796,0)   (-0.048027696893074526,0)   (-0.048027696893074547,0)   (0.032956478345939143,0)   (0.40915430922635937,0)   (-0.11009987438765126,0)   (-0.11009987438765119,0)   (0.12619783088041986,0)   
