0   0   (0.19999999999999998,0)   (-3.4694469519536142e-17,0)   (-1.1102230246251566e-17,0)   (-1.1102230246251566e-17,0)   (-6.9388939039072284e-18,0)   (0.39999999999999974,0)   (-1.3877787807814458e-18,0)   (3.4694469519536144e-19,0)   (-3.1225022567582528e-18,0)   (-1.7347234759768071e-18,0)   
0.5   0   (0.20773506569864578,0)   (0.016252537246124202,0)   (0.014843219100190524,0)   (0.0037160270152732495,0)   (0.0020892096613244486,0)   (0.41547013139729155,0)   (-0.0066531167174172564,0)   (-0.0062289436129262538,0)   (0.0015958343339030239,0)   (-0.00023439772235076342,0)   
1   0   (0.21234889902049917,0)   (0.024733722476093036,0)   (0.020986867476849014,0)   (0.0096488937311278392,0)   (0.0056571844042128793,0)   (0.42469779804099833,0)   (-0.023716897265905788,0)   (-0.020607524234292428,0)   (0.010221832343141082,0)   (-0.0026788654831360653,0)   
2   0   (0.21456972325780571,0)   (0.02827183688162244,0)   (0.019513643845649901,0)   (0.01444557313365546,0)   (0.0087249004668725622,0)   (0.42913944651561142,0)   (-0.055011013347675143,0)   (-0.047209280710188518,0)   (0.038716515008056014,0)   (-0.014301257359139908,0)   
10   0   (0.21725476789368872,0)   (0.030848267582324902,0)   (-0.026104142462385134,0)   (-0.004037671115712912,0)   (0.031107261155521811,0)   (0.43450953578737717,0)   (-0.0949776328337055,0)   (-0.11141219605260691,0)   (0.14382660348469706,0)   (-0.053807012062624608,0)   
100   0   (0.21701351799483815,0)   (0.055346034870001705,0)   (-0.033465649215198671,0)   (-0.0062695869230071123,0)   (0.056875407077237553,0)   (0.43402703598967629,0)   (-0.071424035801794239,0)   (-0.13134324840908437,0)   (0.15834980739074331,0)   (-0.025488717205493203,0)   
200   0   (0.21701349464703046,0)   (0.055347734512118073,0)   (-0.033465964257751925,0)   (-0.0062696595005666544,0)   (0.056877008068092094,0)   (0.43402698929406092,0)   (-0.07142219629078185,0)   (-0.13134442051528969,0)   (0.1583503338939336,0)   (-0.025486381130589417,0)   
500   0   (0.21701349464656433,0)   (0.055347734546049999,0)   (-0.033465964264041484,0)   (-0.0062696595020156048,0)   (0.056877008100054527,0)   (0.43402698929312866,0)   (-0.07142219625405756,0)   (-0.13134442053868983,0)   (0.15835033390444481,0)   (-0.025486381083951619,0)   
1000   0   (0.21701349464656433,0)   (0.055347734546049993,0)   (-0.033465964264041484,0)   (-0.0062696595020156048,0)   (0.056877008100054527,0)   (0.43402698929312866,0)   (-0.07142219625405756,0)   (-0.13134442053868983,0)   (0.15835033390444481,0)   (-0.025486381083951615,0)   
10000   0   (0.21701349464656433,0)   (0.055347734546049999,0)   (-0.033465964264041484,0)   (-0.0062696595020156056,0)   (0.05687700810005452,0)   (0.43402698929312866,0)   (-0.07142219625405756,0)   (-0.13134442053868983,0)   (0.15835033390444481,0)   (-0.025486381083951619,0)   
