0   0   (0.22727272727272696,0)   (-5.5195746962898405e-18,0)   (-3.5482980190434693e-19,0)   (2.2590830721243421e-17,0)   (1.2261340932472432e-17,0)   (2.6809362810550654e-18,0)   (-1.7347234759768071e-18,0)   (5.6378512969246231e-18,0)   (-9.9352344533217138e-18,0)   (-7.4514258399912857e-18,0)   (5.8349789646492604e-18,0)   (0.45454545454546902,0)   (9.2147328277881642e-17,0)   (-4.6625621608569808e-17,0)   (-5.4326229141044268e-17,0)   (3.7488138185571236e-18,0)   (-1.1650553174506876e-17,0)   (9.3041179046220544e-18,0)   (-1.0373843514009031e-18,0)   (-3.7063081652039988e-18,0)   (-1.0047350814340101e-18,0)   (2.5939998994686924e-18,0)   
0.5   0   (0.24480971469220947,0)   (0.016970337990831062,0)   (0.019426788510996308,0)   (0.0081868766122431998,0)   (-0.0013895982025753587,0)   (0.0034180081517507029,0)   (-0.00092116565498491748,0)   (0.00073787948334770343,0)   (-0.00015091164968197103,0)   (0.00010992045382711024,0)   (-1.4906555313357398e-05,0)   (0.48961942938305009,0)   (-0.021830818740759848,0)   (-0.010529256551320197,0)   (0.013508390427319505,0)   (-0.0086539365579485251,0)   (0.0026378354094456656,0)   (-0.00064863491336957619,0)   (0.00016353878931735667,0)   (-4.3239334930988126e-05,0)   (9.5683355179606373e-06,0)   (-2.2151785358410221e-06,0)   
1   0   (0.24592089480888943,0)   (0.039626072299268733,0)   (0.043653703930807503,0)   (0.014215489298694851,0)   (0.00086057453604631499,0)   (0.007384007509888527,0)   (-0.0018670783279774936,0)   (0.0026431420278220301,0)   (-0.00023022549446646557,0)   (0.00064235608378739712,0)   (5.0855755071551569e-05,0)   (0.49184178961505459,0)   (-0.03244239330411211,0)   (-0.0093290015320176695,0)   (0.015333660870627621,0)   (-0.013346623784661281,0)   (0.0047054990866338435,0)   (-0.00023614071650169237,0)   (-0.00047249317453049486,0)   (0.00017756836905113879,0)   (-3.2922156874944317e-05,0)   (5.6548155908934491e-06,0)   
2   0   (0.24634499603746604,0)   (0.077826374106965288,0)   (0.082643660480428385,0)   (0.027496957811238169,0)   (0.0066124029517599372,0)   (0.012436995709536235,0)   (-0.0028861603322763792,0)   (0.008047016151047531,0)   (0.00082412309917765747,0)   (0.0036884283263460488,0)   (0.0014791615802335683,0)   (0.49268999207366321,0)   (-0.04794593349917519,0)   (-0.0070242358297731124,0)   (0.018160435819236428,0)   (-0.017144057361506593,0)   (0.0090125176474438132,0)   (-0.0023874885005893734,0)   (-0.0013212001743374236,0)   (0.00093644675520012104,0)   (-0.00014636270654967291,0)   (-2.8559981579878511e-05,0)   
10   0   (0.24670421290357178,0)   (0.14851066864003859,0)   (0.14824295122145631,0)   (0.054867422956448419,0)   (0.002068125173147087,0)   (0.017777829018957039,0)   (-0.0079835922780685242,0)   (0.025107804685729689,0)   (0.050857393494433543,0)   (0.061009050978749015,0)   (0.06956102509471454,0)   (0.49340842580703842,0)   (-0.06246767344148349,0)   (0.009604277838899446,0)   (0.0075100430452789951,0)   (-0.013120159760939561,0)   (0.017116512908697239,0)   (-0.031383691573884154,0)   (0.021703304766062539,0)   (-0.0033033975994871644,0)   (-0.0034709335561550789,0)   (0.0024041941162110726,0)   
100   0   (0.24755492399133142,0)   (0.23016029953464287,0)   (0.17847308389334937,0)   (0.06722598552217203,0)   (0.0054315831432653868,0)   (0.026107567873098602,0)   (0.0048226840405412611,0)   (0.066495002567597356,0)   (0.1764935538379013,0)   (0.22901333330741269,0)   (0.24163123602240744,0)   (0.49510984798265939,0)   (-0.003981937059599921,0)   (-0.0081392429247070727,0)   (0.01963262407065482,0)   (-0.014400939486965619,0)   (0.010099406432074033,0)   (-0.0020817892485879238,0)   (-0.01128683230681393,0)   (0.0085596678776358529,0)   (-0.001422445799981279,0)   (-0.00068405478914076881,0)   
200   0   (0.24756248088633589,0)   (0.23083329964302096,0)   (0.1786712585682193,0)   (0.067223332475412984,0)   (0.0054980242003773465,0)   (0.026124522919448147,0)   (0.0049604685595028572,0)   (0.06675511001981807,0)   (0.17702472066596422,0)   (0.22977778032922938,0)   (0.24222693858461533,0)   (0.49512496177267157,0)   (-0.0034463752871133862,0)   (-0.0083381948472270664,0)   (0.019797098712498372,0)   (-0.014458600464816404,0)   (0.010057847621251973,0)   (-0.001753117523764448,0)   (-0.01173058227152495,0)   (0.008825775614130095,0)   (-0.0015247092217783988,0)   (-0.00068284311228244,0)   
500   0   (0.24756250782422562,0)   (0.23083570570603554,0)   (0.1786719939243229,0)   (0.067223344701876589,0)   (0.0054982679467125446,0)   (0.026124584653887273,0)   (0.0049609619611880353,0)   (0.066756049744645052,0)   (0.17702662979910463,0)   (0.22978050773574168,0)   (0.24222903626545705,0)   (0.49512501564845046,0)   (-0.0034444699263782345,0)   (-0.0083389132194153608,0)   (0.019797699892300614,0)   (-0.014458830012195362,0)   (0.01005772385725631,0)   (-0.0017519485451961525,0)   (-0.01173224086037084,0)   (0.00882685427233087,0)   (-0.0015251813552821997,0)   (-0.0006828059115042952,0)   
1000   0   (0.24756250782422717,0)   (0.23083570570617445,0)   (0.1786719939243655,0)   (0.067223344701877422,0)   (0.0054982679467266505,0)   (0.026124584653890844,0)   (0.0049609619612165203,0)   (0.066756049744699342,0)   (0.17702662979921485,0)   (0.22978050773589906,0)   (0.24222903626557798,0)   (0.49512501564845407,0)   (-0.0034444699262683159,0)   (-0.0083389132194568831,0)   (0.019797699892335402,0)   (-0.014458830012208743,0)   (0.010057723857249319,0)   (-0.0017519485451287055,0)   (-0.011732240860466989,0)   (0.0088268542723938768,0)   (-0.0015251813553100939,0)   (-0.00068280591150193185,0)   
10000   0   (0.24756250782422717,0)   (0.23083570570617443,0)   (0.1786719939243655,0)   (0.067223344701877435,0)   (0.0054982679467266505,0)   (0.02612458465389084,0)   (0.0049609619612165203,0)   (0.066756049744699356,0)   (0.17702662979921488,0)   (0.22978050773589906,0)   (0.24222903626557798,0)   (0.49512501564845401,0)   (-0.0034444699262683163,0)   (-0.0083389132194568814,0)   (0.019797699892335402,0)   (-0.014458830012208743,0)   (0.010057723857249319,0)   (-0.0017519485451287053,0)   (-0.011732240860466991,0)   (0.0088268542723938768,0)   (-0.0015251813553100936,0)   (-0.00068280591150193185,0)   
