0   0   (0.21875,0)   (-2.6020852139652106e-18,0)   (-6.5052130349130266e-19,0)   (4.5536491244391186e-18,0)   (-6.0715321659188248e-18,0)   (-8.6736173798840355e-19,0)   (-6.7220534694101275e-18,0)   (6.2883726004159257e-18,0)   (0.4375,0)   (-1.0055975149803054e-17,0)   (1.2061749168901237e-17,0)   (-2.0803129184565616e-17,0)   (-5.4074583352714534e-18,0)   (-4.0251005653524352e-18,0)   (7.0473141211557788e-19,0)   (3.9099040845258504e-18,0)   
0.5   0   (0.23894844233570811,0)   (0.0037942700477514735,0)   (0.0067082947230898398,0)   (0.0099713463688909983,0)   (-0.0045485263118733551,0)   (0.0049171660272384335,0)   (-0.0011479733293425364,0)   (0.00089975162742257381,0)   (0.47789688467140734,0)   (-0.037123972134314856,0)   (-0.021339895288479266,0)   (0.025204138327046696,0)   (-0.013860460717804481,0)   (0.0039945403456713158,0)   (-0.00087689216644666937,0)   (0.00021003279156889496,0)   
1   0   (0.24044590129763327,0)   (0.010760517200032162,0)   (0.016222131190365242,0)   (0.010454814693128449,0)   (-0.0085452581695502627,0)   (0.011673974606049343,0)   (-0.0025519258065688495,0)   (0.0032971442930168461,0)   (0.48089180259524839,0)   (-0.057582859702467341,0)   (-0.02116114886644678,0)   (0.033318169216344604,0)   (-0.028317517167652247,0)   (0.0081593831332754767,0)   (-9.3217978692967054e-05,0)   (-0.00048073332065513765,0)   
2   0   (0.24081910153268907,0)   (0.013607820283288784,0)   (0.027768318112843117,0)   (0.0067527536128751528,0)   (-0.012090012856793605,0)   (0.021329287429111922,0)   (-0.0051409081462239136,0)   (0.01095121982642169,0)   (0.48163820306536204,0)   (-0.091187936842749187,0)   (-0.012885453039082105,0)   (0.035787280818970146,0)   (-0.044587336945556499,0)   (0.022677737474668714,0)   (-0.0038595256473964211,0)   (-0.0018455368042053851,0)   
10   0   (0.24055343521421496,0)   (-0.040238949398893567,0)   (0.032455304248063303,0)   (-0.0033716771591000357,0)   (-0.020362404885374913,0)   (0.029563652376834795,0)   (-0.029068245912999335,0)   (0.044728863831662177,0)   (0.4811068704284267,0)   (-0.18076101299912573,0)   (0.040428625645661659,0)   (0.0046344994680679917,0)   (-0.055897440691443312,0)   (0.080667443575978506,0)   (-0.12097885154980124,0)   (0.097074479774849204,0)   
100   0   (0.24026509983363656,0)   (-0.098203116607297622,0)   (0.029166934853833024,0)   (-0.0063721347812025807,0)   (-0.025203213539588421,0)   (0.034267089151558544,0)   (-0.065683781000291569,0)   (0.025381587788022669,0)   (0.48053019966727395,0)   (-0.22905998264648006,0)   (0.060590820099957192,0)   (-0.01222585052844744,0)   (-0.046114730535009148,0)   (0.080878920898044313,0)   (-0.17556071211431598,0)   (0.18657643777515034,0)   
200   0   (0.24026507640497541,0)   (-0.098207841420182948,0)   (0.029166530057626067,0)   (-0.0063722904205126924,0)   (-0.025203643055690401,0)   (0.034267527146771469,0)   (-0.065687314012178352,0)   (0.025377924855342727,0)   (0.48053015280995143,0)   (-0.22906355969696848,0)   (0.060591749777698586,0)   (-0.012226548844510654,0)   (-0.046114130507176866,0)   (0.080878179694900049,0)   (-0.17556310246964313,0)   (0.18658058582051215,0)   
500   0   (0.24026507640438685,0)   (-0.098207841538874907,0)   (0.029166530047457059,0)   (-0.0063722904244224894,0)   (-0.025203643066480277,0)   (0.03426752715777432,0)   (-0.065687314100931246,0)   (0.025377924763325597,0)   (0.48053015280877504,0)   (-0.22906355978682755,0)   (0.060591749801052849,0)   (-0.012226548862052924,0)   (-0.046114130492103646,0)   (0.080878179676280235,0)   (-0.17556310252969101,0)   (0.18658058592471413,0)   
1000   0   (0.24026507640438688,0)   (-0.098207841538874921,0)   (0.029166530047457059,0)   (-0.0063722904244224894,0)   (-0.025203643066480277,0)   (0.03426752715777432,0)   (-0.065687314100931232,0)   (0.025377924763325593,0)   (0.48053015280877454,0)   (-0.22906355978682746,0)   (0.060591749801052849,0)   (-0.012226548862052914,0)   (-0.046114130492103632,0)   (0.080878179676280262,0)   (-0.17556310252969096,0)   (0.18658058592471416,0)   
10000   0   (0.24026507640438685,0)   (-0.098207841538874921,0)   (0.029166530047457059,0)   (-0.0063722904244224894,0)   (-0.025203643066480277,0)   (0.03426752715777432,0)   (-0.065687314100931246,0)   (0.025377924763325593,0)   (0.48053015280877426,0)   (-0.22906355978682752,0)   (0.060591749801052842,0)   (-0.012226548862052921,0)   (-0.046114130492103632,0)   (0.080878179676280262,0)   (-0.17556310252969087,0)   (0.18658058592471427,0)   
