0   0   (0.22727272727272699,0)   (-8.9890216482434547e-18,0)   (-3.903127820947816e-18,0)   (-1.8096319897121692e-17,0)   (8.7918939805188181e-18,0)   (-2.2393703053518781e-17,0)   (-1.0881447258399971e-17,0)   (-5.0464682937507117e-18,0)   (2.0501277443362267e-18,0)   (9.501553584327512e-18,0)   (5.3618725621101309e-18,0)   (0.45454545454545414,0)   (-3.9281383937903794e-17,0)   (8.6409681099171429e-18,0)   (-8.9046263654988441e-18,0)   (-1.3354783464382528e-17,0)   (-1.2887837301459795e-17,0)   (4.3133997793997168e-18,0)   (-9.1202347520726671e-18,0)   (1.1577554335052596e-17,0)   (5.1324036363994204e-18,0)   (1.5817955274998035e-18,0)   
0.5   0   (0.24560618764193121,0)   (0.013007951632826288,0)   (0.018415083428972058,0)   (0.0070541074762134268,0)   (-0.0032289876367833483,0)   (0.0041778652104814519,0)   (-0.0015955656206877115,0)   (0.00095082405758192573,0)   (-0.00026558494093061762,0)   (0.00012534010111056349,0)   (-2.7822967761954438e-05,0)   (0.49121237528186468,0)   (-0.027685975370098526,0)   (-0.0096960418273079971,0)   (0.013993084518177552,0)   (-0.011412131012632073,0)   (0.0038484956336121996,0)   (-0.00064308992114500826,0)   (8.2766535322602978e-06,0)   (1.5211057812368269e-05,0)   (-4.2983086399080732e-06,0)   (9.6203682955147958e-07,0)   
1   0   (0.24621038028726461,0)   (0.027839078646553491,0)   (0.038197527975475751,0)   (0.0082435251274406846,0)   (-0.002670795773657998,0)   (0.0076971687717814347,0)   (-0.0039071690853899541,0)   (0.0032757755668488906,0)   (-0.00089530090779159919,0)   (0.00067661844962929726,0)   (-8.400582120614217e-05,0)   (0.49242076057218698,0)   (-0.045136610779357614,0)   (-0.0085828289386636128,0)   (0.016287220553780547,0)   (-0.015660088191649033,0)   (0.0075213588755209905,0)   (-0.0016402231283347095,0)   (-0.00083425380656057025,0)   (0.00058488711442610268,0)   (-0.00013624530618682474,0)   (1.4375628531262807e-05,0)   
2   0   (0.24641233034341828,0)   (0.047560540433104766,0)   (0.064675859350848672,0)   (0.0070830766925095738,0)   (-0.0011338779129764916,0)   (0.010741259251720555,0)   (-0.0086425736829020966,0)   (0.0098696399136430635,0)   (-0.0035855233992446453,0)   (0.0039005817683870616,0)   (-0.00042000993380453641,0)   (0.49282466068595376,0)   (-0.070582310235950713,0)   (-0.003991467638628992,0)   (0.018414078603800434,0)   (-0.018866364312488986,0)   (0.012940502504950255,0)   (-0.0093485057148175853,0)   (0.0028995665056742088,0)   (0.00017968094476685426,0)   (-0.00058439909253893505,0)   (0.00015736784708582523,0)   
10   0   (0.2463368736436603,0)   (0.050057529247978093,0)   (0.086364286604161317,0)   (-0.012060562201808473,0)   (0.00016483776885105274,0)   (0.011006382279885008,0)   (-0.017232464038114098,0)   (0.022350272470547928,0)   (-0.014757542409374378,0)   (0.020988868835252899,0)   (0.001865483618108853,0)   (0.4926737472871856,0)   (-0.12611821235049814,0)   (0.02526006230308999,0)   (-0.0015677368701747778,0)   (-0.0081306051711457234,0)   (0.012284384803196401,0)   (-0.029428450401789569,0)   (0.04593489573129355,0)   (-0.054594481858164991,0)   (0.035407980777261823,0)   (-0.016526303850295181,0)   
100   0   (0.24634600149874647,0)   (0.056120782208416854,0)   (0.076317414478943538,0)   (-0.016328843399761039,0)   (0.00044333160055415197,0)   (0.010079818114193374,0)   (-0.015603930872778095,0)   (0.019128643610918747,0)   (-0.017748421173898937,0)   (0.026534382275757822,0)   (0.033960610729324582,0)   (0.49269200299748406,0)   (-0.1292509388775902,0)   (0.032968684811143692,0)   (-0.011987673812700472,0)   (0.004425600072351878,0)   (8.1065519541290764e-05,0)   (-0.017379997893944139,0)   (0.048788757988974002,0)   (-0.1008421262169481,0)   (0.14506146946492321,0)   (-0.10840687683495547,0)   
200   0   (0.24630951218641498,0)   (0.049084025640398571,0)   (0.073270190335501653,0)   (-0.022301527915461909,0)   (0.002086362149247299,0)   (0.0084794759599573083,0)   (-0.015950681019802911,0)   (0.020302668969315298,0)   (-0.032985364780980034,0)   (0.0060170235728525482,0)   (0.0095308647381723687,0)   (0.49261902437282074,0)   (-0.13643292322055098,0)   (0.035168077109899991,0)   (-0.013919814944152937,0)   (0.0062069008862866287,0)   (-0.0018586952638658977,0)   (-0.013407263490802427,0)   (0.043963241743083803,0)   (-0.11080835334567952,0)   (0.17595793681109342,0)   (-0.12853444168906514,0)   
500   0   (0.24623253688238808,0)   (0.032596539792061924,0)   (0.069702550415893419,0)   (-0.031583065763334271,0)   (0.0047563135238211885,0)   (0.0061036762753753004,0)   (-0.016907808530182672,0)   (0.02262363438270619,0)   (-0.054499278926589581,0)   (-0.019954513752953987,0)   (-0.03013712942803095,0)   (0.49246507376477161,0)   (-0.15156921672566706,0)   (0.039149186873456761,0)   (-0.017319550666102766,0)   (0.0079981767731894648,0)   (-0.0035807402644894223,0)   (-0.0095727515493950824,0)   (0.037770033330969267,0)   (-0.1215768201457952,0)   (0.20957489007313376,0)   (-0.15501525708845812,0)   
1000   0   (0.24621943251413808,0)   (0.029761331643597736,0)   (0.069131105112031757,0)   (-0.033100414147492437,0)   (0.0051938712963143958,0)   (0.0057187091918267418,0)   (-0.017073879294663405,0)   (0.023012688982244948,0)   (-0.057969014657828638,0)   (-0.024075449138736126,0)   (-0.03663929269741302,0)   (0.49243886502827305,0)   (-0.15414674101477852,0)   (0.03982496034992878,0)   (-0.017898557560711327,0)   (0.0082836642021073374,0)   (-0.0038461981140662355,0)   (-0.0089823330007130081,0)   (0.036774956536572388,0)   (-0.12326526387853191,0)   (0.21490837336815735,0)   (-0.1594002310499685,0)   
10000   0   (0.24621904242978707,0)   (0.029676921973677394,0)   (0.069114109658684572,0)   (-0.033145553578068143,0)   (0.0052068885393947032,0)   (0.0057072584911257275,0)   (-0.017078824145101278,0)   (0.023024267243225129,0)   (-0.058072213749615492,0)   (-0.024197985506837626,0)   (-0.036832731287064609,0)   (0.49243808485957286,0)   (-0.1542234678584212,0)   (0.03984507619515984,0)   (-0.017915794055648263,0)   (0.008292154780230666,0)   (-0.0038540887134367293,0)   (-0.0089647843375224839,0)   (0.036745361265639979,0)   (-0.12331546248494203,0)   (0.21506697528479485,0)   (-0.15953071635536722,0)   
