0   0   (0.20000000000000001,0)   (8.3266726846886737e-18,0)   (2.7755575615628915e-18,0)   (8.3266726846886737e-18,0)   (5.551115123125783e-18,0)   (0.40000000000000002,0)   (7.6327832942979518e-18,0)   (1.7347234759768072e-19,0)   (3.1225022567582528e-18,0)   (-4.6837533851373795e-18,0)   
0.5   0   (0.20656281331748377,0)   (0.017387822910044839,0)   (0.016143111342757629,0)   (0.0037256293027735023,0)   (0.0021614928506993058,0)   (0.41312562663496732,0)   (-0.0047986162125705969,0)   (-0.0045511024242821489,0)   (0.001010845972185352,0)   (-0.0001291920360806101,0)   
1   0   (0.21123979069569174,0)   (0.02902422273795293,0)   (0.02538531403933526,0)   (0.010563284440513772,0)   (0.0068576380803179503,0)   (0.42247958139138347,0)   (-0.018104460565297669,0)   (-0.015990022739618935,0)   (0.0070060930152738392,0)   (-0.0016426627665533187,0)   
2   0   (0.21339203932919362,0)   (0.03971578528984402,0)   (0.032230572372062324,0)   (0.019193424829458645,0)   (0.014514507820993314,0)   (0.4267840786583873,0)   (-0.044001841889143453,0)   (-0.038093915921098405,0)   (0.02844451313670732,0)   (-0.0097699525451616313,0)   
10   0   (0.21611136263698849,0)   (0.04323355841097911,0)   (-0.0082519125570880893,0)   (-0.0014412771005064026,0)   (0.032211737185900341,0)   (0.43222272527397726,0)   (-0.081945072029075888,0)   (-0.10779381822956473,0)   (0.13510034887599157,0)   (-0.041403798643267778,0)   
100   0   (0.21630656590827585,0)   (0.055049591482244947,0)   (-0.029310642227281077,0)   (-0.011358563402862704,0)   (0.043685944597027328,0)   (0.43261313181655159,0)   (-0.071245135153080702,0)   (-0.1341212165287424,0)   (0.16312283642426428,0)   (-0.024304732583789044,0)   
200   0   (0.21630656462758857,0)   (0.055049651589514546,0)   (-0.029310652615647192,0)   (-0.011358565895204958,0)   (0.043685998627948766,0)   (0.43261312925517725,0)   (-0.071245069854164511,0)   (-0.13412126069793562,0)   (0.16312285493142745,0)   (-0.024304643760516536,0)   
500   0   (0.21630656462758766,0)   (0.055049651589558359,0)   (-0.029310652615654759,0)   (-0.011358565895206773,0)   (0.043685998627988158,0)   (0.43261312925517531,0)   (-0.07124506985411691,0)   (-0.13412126069796779,0)   (0.16312285493144094,0)   (-0.024304643760451751,0)   
1000   0   (0.21630656462758768,0)   (0.055049651589558359,0)   (-0.029310652615654759,0)   (-0.011358565895206773,0)   (0.043685998627988158,0)   (0.43261312925517531,0)   (-0.071245069854116896,0)   (-0.13412126069796781,0)   (0.16312285493144094,0)   (-0.024304643760451747,0)   
10000   0   (0.21630656462758768,0)   (0.055049651589558359,0)   (-0.029310652615654759,0)   (-0.011358565895206773,0)   (0.043685998627988158,0)   (0.43261312925517537,0)   (-0.071245069854116896,0)   (-0.13412126069796779,0)   (0.16312285493144094,0)   (-0.024304643760451751,0)   
