0   0   (0.20833333333333334,0)   (0,0)   (-9.2518585385429707e-18,0)   (-6.9388939039072284e-18,0)   (-1.0986582014519778e-17,0)   (-9.2518585385429707e-18,0)   (0.41666666666666624,0)   (-8.6736173798840355e-19,0)   (1.8070036208091742e-18,0)   (1.0842021724855044e-18,0)   (7.2280144832366967e-18,0)   (1.0336060711028475e-17,0)   
0.5   0   (0.21770618590309879,0)   (0.019155314098911812,0)   (0.017761315521348988,0)   (0.0044291071437628365,0)   (0.0024281408299057167,0)   (0.00081341551712760328,0)   (0.43541237180619663,0)   (-0.0068161243176841435,0)   (-0.0062610910922925719,0)   (0.0019067985198643316,0)   (-0.0002837268475471002,0)   (3.4375715284592138e-05,0)   
1   0   (0.22285060201931944,0)   (0.03341410836980413,0)   (0.029374099940009404,0)   (0.012413409535970815,0)   (0.0070992434608938906,0)   (0.0047190998866107918,0)   (0.44570120403863867,0)   (-0.021416740704934729,0)   (-0.017675442445740007,0)   (0.010902301298097541,0)   (-0.0026680770024901665,0)   (0.00055087731990585535,0)   
2   0   (0.22447657517987443,0)   (0.051497421810932489,0)   (0.041635092739455752,0)   (0.022859520103977855,0)   (0.015221656127617184,0)   (0.017210077805549333,0)   (0.4489531503597487,0)   (-0.045596766676627008,0)   (-0.035356437648127154,0)   (0.034926488924390126,0)   (-0.011429674254790311,0)   (0.0022941930108219015,0)   
10   0   (0.22528829567623676,0)   (0.081244289241681325,0)   (0.049798187226822908,0)   (0.014021478013055403,0)   (0.046161609985023437,0)   (0.090654008468892253,0)   (0.45057659135247341,0)   (-0.071594505379120363,0)   (-0.075371000238081728,0)   (0.11037233345454957,0)   (-0.023413589849453145,0)   (-0.039509578429839286,0)   
100   0   (0.22575226169355431,0)   (0.085479700960586866,0)   (0.049825498330314633,0)   (0.012143367811057775,0)   (0.052835912008178429,0)   (0.10566135672099544,0)   (0.45150452338710811,0)   (-0.068364664507799267,0)   (-0.080964759751884705,0)   (0.12351437018591263,0)   (-0.020245646313674429,0)   (-0.056481677715077803,0)   
200   0   (0.22575226169356066,0)   (0.085479700960613081,0)   (0.049825498330290055,0)   (0.012143367811047807,0)   (0.05283591200822501,0)   (0.10566135672107954,0)   (0.45150452338712105,0)   (-0.068364664507775119,0)   (-0.080964759751903898,0)   (0.12351437018604557,0)   (-0.020245646313696214,0)   (-0.056481677715216644,0)   
500   0   (0.22575226169356066,0)   (0.085479700960613081,0)   (0.049825498330290055,0)   (0.012143367811047807,0)   (0.05283591200822501,0)   (0.10566135672107954,0)   (0.45150452338712105,0)   (-0.068364664507775119,0)   (-0.080964759751903898,0)   (0.12351437018604557,0)   (-0.020245646313696214,0)   (-0.056481677715216644,0)   
1000   0   (0.22575226169356066,0)   (0.085479700960613081,0)   (0.049825498330290055,0)   (0.012143367811047807,0)   (0.05283591200822501,0)   (0.10566135672107954,0)   (0.45150452338712105,0)   (-0.068364664507775119,0)   (-0.080964759751903898,0)   (0.12351437018604557,0)   (-0.020245646313696214,0)   (-0.056481677715216644,0)   
10000   0   (0.22575226169356066,0)   (0.085479700960613081,0)   (0.049825498330290055,0)   (0.012143367811047807,0)   (0.05283591200822501,0)   (0.10566135672107954,0)   (0.45150452338712105,0)   (-0.068364664507775119,0)   (-0.080964759751903898,0)   (0.12351437018604557,0)   (-0.020245646313696214,0)   (-0.056481677715216644,0)   
