0   0   (0.16666666666666666,0)   (0,0)   (-9.2518585385429707e-18,0)   (0.33333333333333331,0)   (-1.1564823173178714e-17,0)   (-1.3877787807814457e-17,0)   
0.5   0   (0.16666666666666666,0)   (0.0036992443079342727,0)   (0.0036992443079342458,0)   (0.33333333333333326,0)   (-0.011853049405656988,0)   (-0.011853049405656995,0)   
1   0   (0.16666666666666663,0)   (-0.0084871879024534837,0)   (-0.0084871879024534889,0)   (0.33333333333333331,0)   (-0.046424039270647491,0)   (-0.046424039270647505,0)   
2   0   (0.16666666666666663,0)   (-0.046703113337844694,0)   (-0.046703113337844701,0)   (0.33333333333333337,0)   (-0.11656094180925067,0)   (-0.11656094180925067,0)   
10   0   (0.16666666666666666,0)   (-0.08333182646073202,0)   (-0.08333182646073202,0)   (0.33333333333333343,0)   (-0.16666514964083767,0)   (-0.16666514964083767,0)   
100   0   (0.16666666666666666,0)   (-0.083333333333333329,0)   (-0.083333333333333329,0)   (0.33333333333333337,0)   (-0.16666666666666669,0)   (-0.16666666666666669,0)   
200   0   (0.16666666666666666,0)   (-0.083333333333333329,0)   (-0.083333333333333329,0)   (0.33333333333333337,0)   (-0.16666666666666669,0)   (-0.16666666666666669,0)   
500   0   (0.16666666666666666,0)   (-0.083333333333333329,0)   (-0.083333333333333329,0)   (0.33333333333333337,0)   (-0.16666666666666669,0)   (-0.16666666666666669,0)   
1000   0   (0.16666666666666666,0)   (-0.083333333333333329,0)   (-0.083333333333333329,0)   (0.33333333333333337,0)   (-0.16666666666666669,0)   (-0.16666666666666669,0)   
10000   0   (0.16666666666666666,0)   (-0.083333333333333329,0)   (-0.083333333333333329,0)   (0.33333333333333337,0)   (-0.16666666666666669,0)   (-0.16666666666666669,0)   
