0   0   (0.22727272727272718,0)   (1.4587447411623151e-18,0)   (1.09208727919449e-17,0)   (-2.5508320203568051e-17,0)   (8.6736173798840355e-19,0)   (-3.7454256867681064e-18,0)   (2.5232341468753558e-18,0)   (-1.8924256101565167e-18,0)   (2.2590830721243421e-17,0)   (-1.2616170734376778e-17,0)   (-5.8349789646492604e-18,0)   (0.4545454545454462,0)   (2.8879819345620985e-17,0)   (-2.9086803396731851e-17,0)   (5.1762029400719886e-17,0)   (-3.7281770158422001e-18,0)   (1.220281865611668e-17,0)   (1.0262959200913924e-18,0)   (-2.8805280446262605e-18,0)   (-9.7140818510931358e-18,0)   (-1.7433478114397599e-19,0)   (6.6684593847474923e-20,0)   
0.5   0   (0.24534710107275101,0)   (0.014819866347866858,0)   (0.018870124967416444,0)   (0.0075853860275201732,0)   (-0.0025209403416873886,0)   (0.0038831610869982862,0)   (-0.0013287732012186523,0)   (0.00087380029626374183,0)   (-0.00022578249103201195,0)   (0.00012256625042172332,0)   (-2.4541304652962353e-05,0)   (0.49069420214315734,0)   (-0.025019060318082712,0)   (-0.010006272375561431,0)   (0.013870662540363829,0)   (-0.010385724206512988,0)   (0.0033154160439182994,0)   (-0.00065827987856921651,0)   (0.0001070658737882637,0)   (-2.4510354981186248e-05,0)   (5.5201140345912237e-06,0)   (-1.3807399599998542e-06,0)   
1   0   (0.24612756622558696,0)   (0.033041172447358075,0)   (0.04054711519724024,0)   (0.010630906393291596,0)   (-0.0014103686949935501,0)   (0.0075126705848288259,0)   (-0.0030490210434055425,0)   (0.0029404544180451795,0)   (-0.00061393473752990868,0)   (0.00062865301839889109,0)   (-3.3216764798228574e-05,0)   (0.49225513244823549,0)   (-0.039486600672813184,0)   (-0.0089082289501613548,0)   (0.015833048046626958,0)   (-0.014758935770294433,0)   (0.0063148850760120856,0)   (-0.00080992450918915076,0)   (-0.00078607623950082632,0)   (0.00040318984102767971,0)   (-8.0567171562170357e-05,0)   (9.5701719425811666e-06,0)   
2   0   (0.24641008987607313,0)   (0.060681731653144805,0)   (0.072031363037603421,0)   (0.014654677637456592,0)   (0.0010634185329489491,0)   (0.011130269881472688,0)   (-0.0065156971491395922,0)   (0.0087565946572123032,0)   (-0.001746262363238423,0)   (0.0035279154805628191,0)   (0.0003178717838051188,0)   (0.49282017975119968,0)   (-0.060383148147558033,0)   (-0.0055855490284542385,0)   (0.01859921836610938,0)   (-0.018234636314913361,0)   (0.011446328492427854,0)   (-0.006306217127947762,0)   (0.00048248963981826771,0)   (0.00099164677324694293,0)   (-0.00046245676129541536,0)   (4.8738734716242096e-05,0)   
10   0   (0.24647289862523056,0)   (0.093891348046702267,0)   (0.11273213109810773,0)   (0.01457273089387136,0)   (-0.0040949460892072556,0)   (0.015357281866957196,0)   (-0.015910316716543669,0)   (0.020834835587233175,0)   (0.010249540175823494,0)   (0.025286326270917654,0)   (0.027990700135297409,0)   (0.49294579725033472,0)   (-0.095153068304774546,0)   (0.019009006291999548,0)   (0.0034189087757076166,0)   (-0.010043458873573651,0)   (0.014295511492837122,0)   (-0.033809871855055178,0)   (0.044968618410585026,0)   (-0.031529182466068811,0)   (0.0082612383561415561,0)   (0.00080324040238731703,0)   
100   0   (0.24644029168616249,0)   (0.11426061811124653,0)   (0.10513805560778369,0)   (0.037218203660222958,0)   (-0.015354559614733691,0)   (0.023746374127199873,0)   (-0.017280311434200783,0)   (0.01069211989029124,0)   (0.073452189166792442,0)   (0.10534759214198572,0)   (0.18423348160147629,0)   (0.49288058337231827,0)   (-0.080058867084551052,0)   (0.024091531001928138,0)   (-0.0046955426904413894,0)   (-9.2806433206404104e-05,0)   (0.0082437870041404213,0)   (-0.045347006676472248,0)   (0.087761664766345157,0)   (-0.066424579562559496,0)   (0.020685895653703233,0)   (0.003810554427773321,0)   
200   0   (0.24644097943798987,0)   (0.11445376696072561,0)   (0.10512333651472282,0)   (0.037352733459391239,0)   (-0.015400402972055824,0)   (0.023791222880598189,0)   (-0.017278390396218892,0)   (0.010660613722106874,0)   (0.073831167833596292,0)   (0.10578544714702023,0)   (0.18504916399091856,0)   (0.49288195887597991,0)   (-0.079899334989140924,0)   (0.02406333433930375,0)   (-0.0046882234274116009,0)   (-7.635463700385603e-05,0)   (0.008233900265141628,0)   (-0.04539408953292013,0)   (0.087895350253673524,0)   (-0.066448608722220123,0)   (0.020537088893597566,0)   (0.0040080876718935482,0)   
500   0   (0.24644098010148441,0)   (0.11445404794056417,0)   (0.10512334598826144,0)   (0.037352985344314478,0)   (-0.015400485855811507,0)   (0.023791304564861525,0)   (-0.01727839686278972,0)   (0.01066056800172175,0)   (0.073831794999393588,0)   (0.1057861182360189,0)   (0.1850504472251342,0)   (0.49288196020296954,0)   (-0.079899107446937068,0)   (0.024063290366040012,0)   (-0.0046882018717009834,0)   (-7.6354252764881719e-05,0)   (0.0082339179536994964,0)   (-0.045394209926011092,0)   (0.08789555984282571,0)   (-0.066448537193933413,0)   (0.02053662265685717,0)   (0.0040086107312444627,0)   
1000   0   (0.24644098010148444,0)   (0.11445404794056584,0)   (0.10512334598826169,0)   (0.037352985344316407,0)   (-0.015400485855812128,0)   (0.023791304564862139,0)   (-0.017278396862789827,0)   (0.010660568001721471,0)   (0.073831794999397946,0)   (0.10578611823602323,0)   (0.18505044722514274,0)   (0.49288196020296982,0)   (-0.079899107446935805,0)   (0.024063290366039689,0)   (-0.004688201871700823,0)   (-7.6354252765003489e-05,0)   (0.0082339179536997792,0)   (-0.045394209926012112,0)   (0.087895559842827028,0)   (-0.06644853719393233,0)   (0.020536622656853142,0)   (0.0040086107312486434,0)   
10000   0   (0.24644098010148444,0)   (0.11445404794056584,0)   (0.10512334598826169,0)   (0.037352985344316407,0)   (-0.015400485855812128,0)   (0.023791304564862142,0)   (-0.017278396862789831,0)   (0.010660568001721472,0)   (0.073831794999397959,0)   (0.10578611823602323,0)   (0.18505044722514274,0)   (0.49288196020296982,0)   (-0.079899107446935791,0)   (0.024063290366039686,0)   (-0.004688201871700823,0)   (-7.6354252765003489e-05,0)   (0.0082339179536997809,0)   (-0.045394209926012112,0)   (0.087895559842827028,0)   (-0.06644853719393233,0)   (0.020536622656853142,0)   (0.0040086107312486434,0)   
