0   0   (0.21875000000000011,0)   (-7.3725747729014302e-18,0)   (-9.3241386833753381e-18,0)   (-6.5052130349130266e-19,0)   (-3.2526065174565133e-18,0)   (-1.0842021724855044e-18,0)   (2.8189256484623115e-18,0)   (5.2041704279304213e-18,0)   (0.43749999999999883,0)   (-7.521652571618187e-18,0)   (-1.9136168344369153e-17,0)   (-1.4501204056993622e-18,0)   (2.1412992906588713e-18,0)   (1.2739375526704677e-18,0)   (1.7753810574450135e-18,0)   (-4.6959506595778411e-18,0)   
0.5   0   (0.23898127960600021,0)   (0.0036377908082115004,0)   (0.0066236719918974238,0)   (0.010008028031127431,0)   (-0.0046321310705475802,0)   (0.0049680423944161176,0)   (-0.0011697314686066062,0)   (0.00090797477398866892,0)   (0.47796255921198971,0)   (-0.037353301786529118,0)   (-0.021374043854533589,0)   (0.02535208653936068,0)   (-0.014036093199530326,0)   (0.0040457345378699392,0)   (-0.00088501613424873244,0)   (0.00021160418203424545,0)   
1   0   (0.24045886797757121,0)   (0.01040791051111787,0)   (0.016081991828355603,0)   (0.010406938741273731,0)   (-0.008660665321580413,0)   (0.011725329957693903,0)   (-0.0026118411266741167,0)   (0.0033018016845962278,0)   (0.48091773595512322,0)   (-0.05799798379715914,0)   (-0.021106175289264263,0)   (0.033343772457879083,0)   (-0.028538002810605253,0)   (0.0082812559051739319,0)   (-9.0450951188201652e-05,0)   (-0.00049981199261904942,0)   
2   0   (0.24082019846241412,0)   (0.012753146812272399,0)   (0.027465995521220844,0)   (0.0066473859933175354,0)   (-0.012244528817427115,0)   (0.021358123030000335,0)   (-0.0053806820497716299,0)   (0.010961275962107142,0)   (0.48164039692481259,0)   (-0.091947278757589429,0)   (-0.012668790996165212,0)   (0.0357049060817922,0)   (-0.044825831140439518,0)   (0.023094817917975383,0)   (-0.0041484381423920096,0)   (-0.0018004039684008624,0)   
10   0   (0.24054328416262885,0)   (-0.04305934663804268,0)   (0.032041515072121704,0)   (-0.0034635479223505067,0)   (-0.020585629885962596,0)   (0.029719607821397497,0)   (-0.030490863170270482,0)   (0.04423349922202597,0)   (0.48108656832525354,0)   (-0.18281958202236182,0)   (0.041085287928438616,0)   (0.0041477354876090552,0)   (-0.055632279116780231,0)   (0.080651530059799983,0)   (-0.12265532690406378,0)   (0.099443076696441091,0)   
100   0   (0.24025922208539263,0)   (-0.098806580457723309,0)   (0.029271187695431848,0)   (-0.0063208597261160335,0)   (-0.025305386544538094,0)   (0.034388046750114122,0)   (-0.065641106881857605,0)   (0.026146125036899993,0)   (0.48051844417078388,0)   (-0.22951297331748124,0)   (0.060600249102286022,0)   (-0.011977553507544078,0)   (-0.046407114378044595,0)   (0.08076782263554437,0)   (-0.17472607480652483,0)   (0.18544999561866246,0)   
200   0   (0.24025920935117806,0)   (-0.098809104847630641,0)   (0.029270981740719518,0)   (-0.0063209419902644625,0)   (-0.025305620660871359,0)   (0.034388284354703133,0)   (-0.065642991076479307,0)   (0.026144177417567364,0)   (0.48051841870235579,0)   (-0.22951488960084368,0)   (0.060600748199005558,0)   (-0.011977923717707931,0)   (-0.046406804321068432,0)   (0.080767432355512161,0)   (-0.17472734299117393,0)   (0.18545219229065829,0)   
500   0   (0.24025920935100803,0)   (-0.098809104881337262,0)   (0.029270981737969493,0)   (-0.006320941991362879,0)   (-0.025305620663997375,0)   (0.034388284357875706,0)   (-0.065642991101637835,0)   (0.026144177391561788,0)   (0.4805184187020155,0)   (-0.22951488962643035,0)   (0.060600748205669658,0)   (-0.011977923722651055,0)   (-0.046406804316928479,0)   (0.080767432350301011,0)   (-0.17472734300810716,0)   (0.18545219231998861,0)   
1000   0   (0.24025920935100803,0)   (-0.098809104881337262,0)   (0.029270981737969493,0)   (-0.006320941991362879,0)   (-0.025305620663997372,0)   (0.034388284357875713,0)   (-0.065642991101637835,0)   (0.026144177391561788,0)   (0.48051841870201606,0)   (-0.22951488962643046,0)   (0.060600748205669665,0)   (-0.011977923722651055,0)   (-0.046406804316928472,0)   (0.080767432350301024,0)   (-0.17472734300810711,0)   (0.18545219231998869,0)   
10000   0   (0.24025920935100803,0)   (-0.098809104881337262,0)   (0.029270981737969489,0)   (-0.006320941991362879,0)   (-0.025305620663997375,0)   (0.034388284357875713,0)   (-0.065642991101637835,0)   (0.026144177391561791,0)   (0.48051841870201539,0)   (-0.22951488962643044,0)   (0.06060074820566963,0)   (-0.011977923722651057,0)   (-0.046406804316928479,0)   (0.080767432350301024,0)   (-0.17472734300810699,0)   (0.1854521923199888,0)   
