0   0   (0.20833333333333334,0)   (2.3129646346357427e-18,0)   (-1.6768993601109134e-17,0)   (3.4694469519536142e-18,0)   (-1.5034270125132327e-17,0)   (-5.2041704279304213e-18,0)   (0.41666666666666696,0)   (3.4333068795374308e-18,0)   (2.439454888092385e-18,0)   (1.3552527156068805e-18,0)   (-5.4210108624275222e-19,0)   (8.0637536578609392e-18,0)   
0.5   0   (0.20998126748777732,0)   (0.022630042583511565,0)   (0.022346167363071951,0)   (0.0044968572161465234,0)   (0.0025896506707687099,0)   (0.00061826488580941832,0)   (0.41996253497555475,0)   (-0.0004303583821651456,0)   (-0.00042533221342292755,0)   (3.915371328094588e-05,0)   (-1.9921978971281926e-06,0)   (7.8600377654071966e-08,0)   
1   0   (0.21238912370651,0)   (0.047677602850567498,0)   (0.04628447214030295,0)   (0.018079869249214443,0)   (0.01190265018954312,0)   (0.0051075712298148243,0)   (0.42477824741302006,0)   (-0.0021623781020889822,0)   (-0.0020804553837555271,0)   (0.00039105208492660169,0)   (-3.7040413449449967e-05,0)   (2.8658665065094702e-06,0)   
2   0   (0.21303089594146982,0)   (0.094921554899079053,0)   (0.091512544708446927,0)   (0.060418636871796445,0)   (0.047892676057400448,0)   (0.032114543000240144,0)   (0.42606179188293974,0)   (-0.0061786694826072228,0)   (-0.0056770692310119482,0)   (0.0019647528170963157,0)   (-0.00029238224617236889,0)   (3.8840956953112178e-05,0)   
10   0   (0.19585103891434785,0)   (0.16781937903902244,0)   (0.15138786132441123,0)   (0.15087288733921078,0)   (0.16695304182855594,0)   (0.13929402740122482,0)   (0.39170207782869543,0)   (-0.00050817482806869013,0)   (-0.00043477110549085252,0)   (0.00020442233778646558,0)   (-2.2240025654474036e-05,0)   (-3.1437750896582798e-05,0)   
100   0   (0.18973026808393009,0)   (0.17089504167123229,0)   (0.14383522641269794,0)   (0.14383522641269794,0)   (0.17089504167123218,0)   (0.12946053616785991,0)   (0.3794605361678598,0)   (1.6754719110796278e-16,0)   (-1.5023090152034284e-16,0)   (-3.839544708168693e-17,0)   (-1.4832155834652319e-16,0)   (4.7733901282407258e-17,0)   
200   0   (0.18973026793139153,0)   (0.17089504172972214,0)   (0.14383522620166955,0)   (0.14383522620166955,0)   (0.17089504172972203,0)   (0.12946053586278272,0)   (0.37946053586278283,0)   (1.6852518441616067e-16,0)   (-1.4262624079828498e-16,0)   (-3.9789664738034874e-17,0)   (-1.5430956496855437e-16,0)   (4.65292330774904e-17,0)   
500   0   (0.18973026793139153,0)   (0.17089504172972214,0)   (0.14383522620166955,0)   (0.14383522620166955,0)   (0.17089504172972203,0)   (0.12946053586278272,0)   (0.37946053586278283,0)   (1.6863409540296415e-16,0)   (-1.4262679579046811e-16,0)   (-3.9790219730218013e-17,0)   (-1.5452591463349652e-16,0)   (4.6095532989579024e-17,0)   
1000   0   (0.18973026793139153,0)   (0.17089504172972214,0)   (0.14383522620166955,0)   (0.14383522620166955,0)   (0.17089504172972203,0)   (0.12946053586278272,0)   (0.37946053586278283,0)   (1.6863409540296415e-16,0)   (-1.4262679579046811e-16,0)   (-3.9790219730218013e-17,0)   (-1.5452591463349652e-16,0)   (4.6095532989579024e-17,0)   
10000   0   (0.18973026793139153,0)   (0.17089504172972214,0)   (0.14383522620166955,0)   (0.14383522620166955,0)   (0.17089504172972203,0)   (0.12946053586278272,0)   (0.37946053586278283,0)   (1.6863409540296415e-16,0)   (-1.4262679579046811e-16,0)   (-3.9790219730218013e-17,0)   (-1.5452591463349652e-16,0)   (4.6095532989579024e-17,0)   
