0   0   (0.22222222222222227,0)   (1.1082955540962935e-17,0)   (2.9875793197378346e-18,0)   (2.7948322668515226e-18,0)   (-6.6497733245777608e-18,0)   (-8.8663644327703467e-18,0)   (1.0793834961633467e-17,0)   (1.4456028966473393e-18,0)   (3.3730734255104582e-18,0)   (0.44444444444444792,0)   (-4.7313378138186871e-18,0)   (1.8666347402958767e-17,0)   (9.543990790573787e-18,0)   (-7.8966058229360901e-18,0)   (1.0330037365625779e-18,0)   (-8.6254306166624577e-18,0)   (1.695571730859275e-18,0)   (-8.4628002907896316e-19,0)   
0.5   0   (0.24207719457134408,0)   (0.0073810347760913733,0)   (0.011272833676550497,0)   (0.0088870533506880973,0)   (-0.0045156750407313647,0)   (0.0048055881141841894,0)   (-0.0015073898827653253,0)   (0.000922765647984241,0)   (-0.00021451824296305413,0)   (0.48415438914260772,0)   (-0.03360917632079511,0)   (-0.01648423477374673,0)   (0.021190137460214368,0)   (-0.013802165962461317,0)   (0.004083379655830284,0)   (-0.00092959500083317865,0)   (0.00018744585621292335,0)   (-4.4627302583103875e-05,0)   
1   0   (0.24314841176783245,0)   (0.017117823642416641,0)   (0.025027006316932072,0)   (0.008543249073967172,0)   (-0.0070510744533229287,0)   (0.010356153585887177,0)   (-0.0034642563304834177,0)   (0.0030627082241296471,0)   (-0.00054884131354110551,0)   (0.48629682353556597,0)   (-0.05357169917825149,0)   (-0.015137000398813209,0)   (0.025400148001004739,0)   (-0.023778845823839139,0)   (0.0084790913299048302,0)   (-0.00035247494992164956,0)   (-0.00081246201416438875,0)   (0.00027922736866899979,0)   
2   0   (0.24340576759990459,0)   (0.024710952313617165,0)   (0.040885914831738153,0)   (0.0041569160765349382,0)   (-0.0084262599493049404,0)   (0.017823274776168539,0)   (-0.0085526019110100104,0)   (0.0094571391541092096,0)   (-0.0016827266771877098,0)   (0.48681153519971337,0)   (-0.085710831427071477,0)   (-0.0083118564312331614,0)   (0.027611579918225094,0)   (-0.03325323672046792,0)   (0.020739552106289343,0)   (-0.0077651098564432202,0)   (-0.00092785978661609882,0)   (0.0011977928217230885,0)   
10   0   (0.24310069902080711,0)   (-0.019811004872156104,0)   (0.047036348472086688,0)   (-0.016455408206863326,0)   (-0.0089104896413428197,0)   (0.022069065789576854,0)   (-0.034433095942509186,0)   (0.027415815802884817,0)   (-0.018444628351578493,0)   (0.48620139804160101,0)   (-0.18112782014609152,0)   (0.034434117522044783,0)   (-0.0028339854024904709,0)   (-0.027918833222560911,0)   (0.04525751451402777,0)   (-0.084452437044405151,0)   (0.085932980997086267,0)   (-0.070891254280802923,0)   
100   0   (0.24221848570166407,0)   (-0.15726580058649947,0)   (0.058087924174568151,0)   (-0.033424723013170503,0)   (-0.011547824551661555,0)   (0.028036690129998817,0)   (-0.057245057544224105,0)   (0.054911228805291042,0)   (-0.1188356747041967,0)   (0.48443697140332781,0)   (-0.30812919547812317,0)   (0.07135686437891374,0)   (-0.032372149148709388,0)   (-0.026592169317080288,0)   (0.044337008914268429,0)   (-0.09529851886318666,0)   (0.11870406180134155,0)   (-0.24600275726127888,0)   
200   0   (0.24220023040261887,0)   (-0.16020106098328424,0)   (0.058631272183714292,0)   (-0.033852687909091517,0)   (-0.011545241414869073,0)   (0.028170805128258366,0)   (-0.057597547059898405,0)   (0.055944289275347808,0)   (-0.12170830111470425,0)   (0.48440046080523691,0)   (-0.31065818268449524,0)   (0.071853281101259436,0)   (-0.032651700183062182,0)   (-0.026990149198585209,0)   (0.044528037425597744,0)   (-0.094896589676294385,0)   (0.11728942645656709,0)   (-0.24793183897152107,0)   
500   0   (0.24220007462263538,0)   (-0.16022610855322875,0)   (0.058635908986477178,0)   (-0.033856340010461672,0)   (-0.011545219322907139,0)   (0.028171949587058844,0)   (-0.057600555051531235,0)   (0.055953104748151232,0)   (-0.12173281498210541,0)   (0.48440014924527036,0)   (-0.31067976345096521,0)   (0.071857516962228155,0)   (-0.03265408541047974,0)   (-0.026993545647323085,0)   (0.044529667730851118,0)   (-0.094893159570135402,0)   (0.11727735308284835,0)   (-0.24794829874126026,0)   
1000   0   (0.2422000746225455,0)   (-0.16022610856767752,0)   (0.058635908989151928,0)   (-0.033856340012568389,0)   (-0.011545219322894396,0)   (0.028171949587719024,0)   (-0.057600555053266396,0)   (0.055953104753236456,0)   (-0.1217328149962463,0)   (0.48440014924509128,0)   (-0.31067976346341442,0)   (0.071857516964671547,0)   (-0.032654085411855646,0)   (-0.026993545649282344,0)   (0.044529667731791553,0)   (-0.094893159568156693,0)   (0.11727735307588381,0)   (-0.24794829875075525,0)   
10000   0   (0.2422000746225455,0)   (-0.16022610856767752,0)   (0.058635908989151928,0)   (-0.033856340012568389,0)   (-0.011545219322894396,0)   (0.028171949587719024,0)   (-0.057600555053266396,0)   (0.055953104753236456,0)   (-0.1217328149962463,0)   (0.48440014924509128,0)   (-0.31067976346341442,0)   (0.071857516964671547,0)   (-0.032654085411855646,0)   (-0.026993545649282344,0)   (0.044529667731791553,0)   (-0.094893159568156693,0)   (0.11727735307588381,0)   (-0.24794829875075525,0)   
