0   0   (0.21428571428571422,0)   (1.0903976134711359e-17,0)   (1.9825411154020651e-18,0)   (4.9563527885051629e-19,0)   (4.9563527885051629e-19,0)   (-1.4869058365515489e-18,0)   (1.4869058365515489e-18,0)   (0.42857142857142821,0)   (8.2089593059616758e-18,0)   (3.6862873864507151e-18,0)   (-4.0270366406604454e-18,0)   (5.2661248377867354e-19,0)   (1.3629970168389198e-17,0)   (6.3193498053440829e-18,0)   
0.5   0   (0.2331734716844229,0)   (0.0043623403212099138,0)   (0.0049824783220194435,0)   (0.008408883949019872,0)   (-0.0022769649441432786,0)   (0.0029247428287721131,0)   (-0.00051729338779766361,0)   (0.46634694336884547,0)   (-0.034078404730070899,0)   (-0.023952032192146748,0)   (0.02146872714907206,0)   (-0.0087026761782649092,0)   (0.0020637326959113511,0)   (-0.00048489194437743014,0)   
1   0   (0.23561011342227561,0)   (0.0083829988565487287,0)   (0.0079569049360187251,0)   (0.012533194423925857,0)   (-0.0062969353323959554,0)   (0.0099342872022664345,0)   (-0.0014011226431404743,0)   (0.47122022684454917,0)   (-0.056973116903574726,0)   (-0.031814278003458728,0)   (0.041366165480727204,0)   (-0.025291788310497151,0)   (0.0054667357362433288,0)   (-0.00075233847011666529,0)   
2   0   (0.23658530605039371,0)   (0.015805610498950188,0)   (0.014997047287928247,0)   (0.011089713548460745,0)   (-0.0081751592273480653,0)   (0.021647855861884824,0)   (0.0003823851333145178,0)   (0.47317061210078321,0)   (-0.085587306980986447,0)   (-0.028456930949905188,0)   (0.052018383693575344,0)   (-0.047065387373155528,0)   (0.011927661066777786,0)   (0.0014493023797992137,0)   
10   0   (0.23644289434929916,0)   (-0.0058926538191246252,0)   (0.022643758508712229,0)   (0.0071289847585578004,0)   (-0.018169196328023988,0)   (0.038153013575067431,0)   (0.007961929201117662,0)   (0.4728857886985971,0)   (-0.16536219835294522,0)   (0.015081254727880597,0)   (0.037530571780789022,0)   (-0.090361187786996519,0)   (0.09258016310256463,0)   (-0.088333256677421118,0)   
100   0   (0.23551850321585821,0)   (-0.13574976643079584,0)   (0.032048639730665247,0)   (-0.0087773057844725954,0)   (-0.04055931969656261,0)   (0.04519087617082105,0)   (-0.12229673483737261,0)   (0.47103700643171625,0)   (-0.28561471280931899,0)   (0.052544606375306474,0)   (0.0021137490583126302,0)   (-0.093696852984474249,0)   (0.12785402935163903,0)   (-0.26591615158975196,0)   
200   0   (0.23549369233742298,0)   (-0.13856012563446315,0)   (0.032641386505094669,0)   (-0.0091505597208581639,0)   (-0.040705672510796195,0)   (0.045965135350378078,0)   (-0.12563759016598508,0)   (0.47098738467484591,0)   (-0.28801648183860901,0)   (0.052767398536621685,0)   (0.0016777060373025811,0)   (-0.093069775992609349,0)   (0.12696313067472775,0)   (-0.26852986252210853,0)   
500   0   (0.2354934768359046,0)   (-0.13858453216401997,0)   (0.032646537136516419,0)   (-0.0091538009999839309,0)   (-0.040706940995037577,0)   (0.045971864872755674,0)   (-0.12566660465801166,0)   (0.47098695367180921,0)   (-0.28803733970427786,0)   (0.052769331085960637,0)   (0.0016739200165179389,0)   (-0.093064325547462939,0)   (0.12695538585137287,0)   (-0.26855256094570862,0)   
1000   0   (0.2354934768357736,0)   (-0.13858453217885575,0)   (0.032646537139647283,0)   (-0.0091538010019541829,0)   (-0.040706940995808634,0)   (0.045971864876846298,0)   (-0.12566660467564847,0)   (0.47098695367154692,0)   (-0.28803733971695655,0)   (0.052769331087135385,0)   (0.0016739200142165591,0)   (-0.093064325544149895,0)   (0.12695538584666499,0)   (-0.2685525609595063,0)   
10000   0   (0.2354934768357736,0)   (-0.13858453217885575,0)   (0.032646537139647283,0)   (-0.0091538010019541829,0)   (-0.040706940995808634,0)   (0.045971864876846298,0)   (-0.12566660467564847,0)   (0.47098695367154692,0)   (-0.28803733971695655,0)   (0.052769331087135385,0)   (0.0016739200142165591,0)   (-0.093064325544149895,0)   (0.12695538584666499,0)   (-0.2685525609595063,0)   
