0   0   (0.20000000000000001,0)   (4.1633363423443369e-18,0)   (-1.2490009027033011e-17,0)   (-8.3266726846886737e-18,0)   (-2.0816681711721685e-17,0)   (0.40000000000000002,0)   (-1.3877787807814458e-18,0)   (-7.4593109467002702e-18,0)   (6.9388939039072288e-19,0)   (-1.0581813203458523e-17,0)   
0.5   0   (0.20817272326942149,0)   (0.01575212139853116,0)   (0.014290327502229055,0)   (0.0037149012884856929,0)   (0.0020471679987266313,0)   (0.41634544653884309,0)   (-0.0074685682236257074,0)   (-0.0069561784566706166,0)   (0.0018762718955724685,0)   (-0.0002896465856348271,0)   
1   0   (0.21273332923554214,0)   (0.022940504506199659,0)   (0.019178187926474716,0)   (0.0093412022183569799,0)   (0.005138795376062974,0)   (0.42546665847108411,0)   (-0.02606476379925669,0)   (-0.022518312694600178,0)   (0.011667317121037088,0)   (-0.0031769981671236876,0)   
2   0   (0.2149784259259048,0)   (0.023926675873253585,0)   (0.014711784040960541,0)   (0.013042714055437797,0)   (0.0067141424810461059,0)   (0.42995685185180954,0)   (-0.059245955724452959,0)   (-0.050622134870171955,0)   (0.042883192661865396,0)   (-0.016253644814340877,0)   
10   0   (0.21753598464523671,0)   (0.027286849798133939,0)   (-0.028261648742045231,0)   (-0.0027668479855084251,0)   (0.031816083498739413,0)   (0.43507196929047298,0)   (-0.098842286485671907,0)   (-0.10986974392766967,0)   (0.14339417835570176,0)   (-0.05810688759707798,0)   
100   0   (0.21725264952753867,0)   (0.055464810345976431,0)   (-0.034885048805251277,0)   (-0.0045949963482231479,0)   (0.06110683075880452,0)   (0.43450529905507679,0)   (-0.071425293522946534,0)   (-0.13027890363257214,0)   (0.15665095060834888,0)   (-0.025808880727802581,0)   
200   0   (0.21725257888572047,0)   (0.055471010933600191,0)   (-0.034886225114125168,0)   (-0.0045952631082064408,0)   (0.061112758458292359,0)   (0.43450515777144044,0)   (-0.071418590035532123,0)   (-0.13028308863765622,0)   (0.15665286874883053,0)   (-0.025800551358718758,0)   
500   0   (0.2172525788806246,0)   (0.055471011380889251,0)   (-0.034886225198980048,0)   (-0.0045952631274495869,0)   (0.061112758885896214,0)   (0.43450515776124876,0)   (-0.071418589551965589,0)   (-0.1302830889395481,0)   (0.15665286888719857,0)   (-0.025800550757866695,0)   
1000   0   (0.21725257888062463,0)   (0.055471011380889258,0)   (-0.034886225198980048,0)   (-0.0045952631274495887,0)   (0.061112758885896214,0)   (0.43450515776124876,0)   (-0.071418589551965603,0)   (-0.1302830889395481,0)   (0.15665286888719854,0)   (-0.025800550757866695,0)   
10000   0   (0.2172525788806246,0)   (0.055471011380889244,0)   (-0.034886225198980048,0)   (-0.0045952631274495878,0)   (0.061112758885896214,0)   (0.43450515776124876,0)   (-0.071418589551965603,0)   (-0.13028308893954813,0)   (0.15665286888719857,0)   (-0.025800550757866695,0)   
