0   0   (0.16666666666666663,0)   (-1.8503717077085941e-17,0)   (-9.2518585385429707e-18,0)   (0.33333333333333331,0)   (4.6259292692714853e-18,0)   (0,0)   
0.5   0   (0.16666666666666666,0)   (-0.028214457071430089,0)   (-0.028214457071430055,0)   (0.33333333333333337,0)   (-0.068621166409977286,0)   (-0.068621166409977258,0)   
1   0   (0.1666666666666666,0)   (-0.06936714404066377,0)   (-0.069367144040663742,0)   (0.33333333333333331,0)   (-0.14422955536864274,0)   (-0.14422955536864265,0)   
2   0   (0.16666666666666663,0)   (-0.082965573683276145,0)   (-0.082965573683276103,0)   (0.3333333333333332,0)   (-0.16616361580206099,0)   (-0.16616361580206093,0)   
10   0   (0.16666666666666669,0)   (-0.083333333333333301,0)   (-0.083333333333333259,0)   (0.33333333333333331,0)   (-0.16666666666666666,0)   (-0.1666666666666666,0)   
100   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333287,0)   (0.33333333333333331,0)   (-0.16666666666666666,0)   (-0.1666666666666666,0)   
200   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333287,0)   (0.33333333333333331,0)   (-0.16666666666666666,0)   (-0.1666666666666666,0)   
500   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333287,0)   (0.33333333333333331,0)   (-0.16666666666666666,0)   (-0.1666666666666666,0)   
1000   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333287,0)   (0.33333333333333331,0)   (-0.16666666666666666,0)   (-0.1666666666666666,0)   
10000   0   (0.16666666666666663,0)   (-0.083333333333333329,0)   (-0.083333333333333287,0)   (0.33333333333333331,0)   (-0.16666666666666666,0)   (-0.1666666666666666,0)   
