0   0   (0.20000000000000001,0)   (1.3877787807814458e-18,0)   (8.3266726846886737e-18,0)   (-1.3877787807814458e-18,0)   (-9.7144514654701191e-18,0)   (0.40000000000000019,0)   (-4.8572257327350596e-18,0)   (1.3877787807814458e-18,0)   (-6.2450045135165057e-18,0)   (9.3675067702747589e-18,0)   
0.5   0   (0.20956235636970952,0)   (0.013813732114538999,0)   (0.012230162815738318,0)   (0.0037413966561962043,0)   (0.0018426050676234077,0)   (0.41912471273941865,0)   (-0.010620720265837966,0)   (-0.009716442060597838,0)   (0.0030745842958928475,0)   (-0.00055297021776397185,0)   
1   0   (0.21387599711450442,0)   (0.016463928610102707,0)   (0.012733746124517052,0)   (0.0085909412809624542,0)   (0.0032242717927654929,0)   (0.4277519942290085,0)   (-0.034559008060138154,0)   (-0.029350790546511726,0)   (0.017342125893173764,0)   (-0.0052843436654295903,0)   
2   0   (0.21617576280486286,0)   (0.010301317294937962,0)   (-4.4004667330442547e-05,0)   (0.010283983626468414,0)   (0.0012541894929583935,0)   (0.43235152560972528,0)   (-0.072794451245754385,0)   (-0.060941760560864651,0)   (0.056819754170202227,0)   (-0.023369950278478043,0)   
10   0   (0.21819109306303863,0)   (0.014495927238858924,0)   (-0.030639016352796096,0)   (0.0023273722563432395,0)   (0.030218067937432945,0)   (0.4363821861260771,0)   (-0.11281081499266793,0)   (-0.10107099774085253,0)   (0.13751512785659395,0)   (-0.073605296141040902,0)   
100   0   (0.21794089493515062,0)   (0.055384611923217975,0)   (-0.038916983068036974,0)   (0.00013003562275770852,0)   (0.072223268444649574,0)   (0.43588178987030102,0)   (-0.071788127804910104,0)   (-0.12661705957171271,0)   (0.15142351036008164,0)   (-0.027126269471794539,0)   
200   0   (0.21793832987187214,0)   (0.055883944592112843,0)   (-0.039018028979487092,0)   (0.0001081623551979174,0)   (0.072719977355498719,0)   (0.43587665974374407,0)   (-0.071249847432875213,0)   (-0.12693358143066177,0)   (0.151576153067118,0)   (-0.026496087107685296,0)   
500   0   (0.21793831510319941,0)   (0.05588681956241931,0)   (-0.039018610763962847,0)   (0.00010803641712364924,0)   (0.072722837219190026,0)   (0.43587663020639866,0)   (-0.071246748216295661,0)   (-0.12693540384486077,0)   (0.15157703192659897,0)   (-0.026492458753889676,0)   
1000   0   (0.21793831510319667,0)   (0.055886819562954118,0)   (-0.039018610764071086,0)   (0.00010803641710022192,0)   (0.072722837219722017,0)   (0.43587663020639306,0)   (-0.071246748215719136,0)   (-0.1269354038451998,0)   (0.1515770319267625,0)   (-0.02649245875321472,0)   
10000   0   (0.21793831510319667,0)   (0.055886819562954125,0)   (-0.039018610764071086,0)   (0.00010803641710022192,0)   (0.072722837219722031,0)   (0.43587663020639311,0)   (-0.071246748215719136,0)   (-0.1269354038451998,0)   (0.1515770319267625,0)   (-0.02649245875321472,0)   
