0   0   (0.1875,0)   (-3.4694469519536142e-18,0)   (6.9388939039072284e-18,0)   (0,0)   (0.375,0)   (-2.6020852139652106e-18,0)   (-5.2041704279304213e-18,0)   (-2.6020852139652106e-18,0)   
0.5   0   (0.19369427699365793,0)   (0.010265804893770387,0)   (0.010265804893770403,0)   (0.0035734952804950069,0)   (0.38738855398731581,0)   (-0.0089088654459281071,0)   (-0.0089088654459281314,0)   (0.0027534446203194064,0)   
1   0   (0.19618839674697627,0)   (0.0098910369548460032,0)   (0.0098910369548460188,0)   (0.011119633772614601,0)   (0.39237679349395232,0)   (-0.029327194859157045,0)   (-0.029327194859157087,0)   (0.018578411034123294,0)   
2   0   (0.19720698708208698,0)   (-0.0024034421628158303,0)   (-0.0024034421628158324,0)   (0.024116544973388488,0)   (0.39441397416417379,0)   (-0.065854105873145469,0)   (-0.065854105873145538,0)   (0.066430658357106431,0)   
10   0   (0.20444628768126882,0)   (-0.044977927107868805,0)   (-0.044977927107868833,0)   (0.024194309917209653,0)   (0.40889257536253748,0)   (-0.11078451276254009,0)   (-0.1107845127625402,0)   (0.1346905238466953,0)   
100   0   (0.20460451696281004,0)   (-0.045773127319547108,0)   (-0.045773127319547136,0)   (0.023883475352568316,0)   (0.40920903392561986,0)   (-0.11130385457973252,0)   (-0.11130385457973264,0)   (0.13532555857305176,0)   
200   0   (0.20460451696281004,0)   (-0.045773127319547108,0)   (-0.045773127319547136,0)   (0.023883475352568316,0)   (0.40920903392561991,0)   (-0.11130385457973252,0)   (-0.11130385457973263,0)   (0.13532555857305179,0)   
500   0   (0.20460451696281004,0)   (-0.045773127319547101,0)   (-0.045773127319547129,0)   (0.023883475352568316,0)   (0.4092090339256198,0)   (-0.11130385457973251,0)   (-0.11130385457973262,0)   (0.13532555857305176,0)   
1000   0   (0.20460451696281004,0)   (-0.045773127319547108,0)   (-0.045773127319547136,0)   (0.023883475352568316,0)   (0.40920903392561991,0)   (-0.11130385457973252,0)   (-0.11130385457973264,0)   (0.13532555857305181,0)   
10000   0   (0.20460451696281004,0)   (-0.045773127319547101,0)   (-0.045773127319547129,0)   (0.023883475352568313,0)   (0.40920903392561986,0)   (-0.11130385457973252,0)   (-0.11130385457973264,0)   (0.13532555857305176,0)   
